,district,county,population,lat,long
1108,20,81.0,2677.0,36.0828922015873,-79.74600356031746
1109,20,81.0,4299.0,36.02271291666666,-79.79281254666667
1110,20,81.0,2817.0,36.03411308688525,-79.76831255737704
1111,20,81.0,6590.0,36.131859862068964,-79.81190107413794
1112,20,81.0,6347.0,36.15315699387755,-79.85549126938776
1113,20,81.0,2966.0,36.13010311875,-79.84167836041667
1114,20,81.0,6473.0,36.148305964705884,-79.82530763333334
1115,20,81.0,4211.0,36.13067279166667,-79.88243393055555
1116,20,81.0,5059.0,36.11984149117647,-79.87874083235295
1117,20,81.0,3888.0,36.12603913833333,-79.90842337333333
1118,20,81.0,2698.0,36.10921353225807,-79.90378875483871
1119,20,81.0,4684.0,36.098871617307694,-79.88931373076923
1120,20,81.0,3788.0,36.082633445945945,-79.89954531081081
1121,20,81.0,5299.0,36.07810907272727,-79.88115286363636
1122,21,1.0,4040.0,36.09368226923077,-79.44434418811188
1123,21,1.0,4137.0,36.092862282882884,-79.42030906306306
1124,21,1.0,4213.0,36.10400654788732,-79.40519405070422
1125,21,1.0,3974.0,36.09094326989247,-79.38794452580645
1126,21,1.0,6556.0,36.11416554758065,-79.4307757233871
1127,21,1.0,3965.0,36.11376065227273,-79.47660459090909
1128,21,1.0,4299.0,36.10929449135802,-79.4499964654321
1129,21,1.0,3170.0,36.089502554545454,-79.48365574431818
1130,21,1.0,2509.0,36.09761030877193,-79.46247617192982
1131,21,1.0,5018.0,36.070331564893614,-79.48060827872341
1132,21,1.0,5063.0,36.07026250117647,-79.4596224317647
1133,21,1.0,1930.0,36.05400551666666,-79.44555450714286
1134,21,1.0,6175.0,36.07976378642857,-79.42695811
1135,21,1.0,3871.0,36.05827628421053,-79.41330244473684
1136,21,1.0,3887.0,36.03398649824561,-79.4125955
1137,21,1.0,4091.0,36.07629412826087,-79.40172679673913
1138,21,1.0,3984.0,36.06829318842105,-79.3799055368421
1139,21,1.0,3587.0,36.04198782278481,-79.38063836202532
1140,21,1.0,6305.0,36.10471763940887,-79.35307277684728
1141,21,1.0,5217.0,36.04583240091743,-79.32218633761468
1142,21,1.0,7963.0,36.07402728818898,-79.27877338818898
1143,21,1.0,5382.0,36.08794169036145,-79.29326414457832
1144,21,1.0,3498.0,36.10196776574074,-79.27906900092593
1145,21,1.0,6178.0,36.17105575294118,-79.30982319663866
1146,21,1.0,2668.0,36.16867948169014,-79.41100355352113
1147,21,1.0,4576.0,36.18688401160714,-79.47956059732142
1148,21,1.0,8913.0,36.125334380666665,-79.51354278533333
1149,21,1.0,3479.0,36.093062192957746,-79.52903566760563
1150,21,1.0,5897.0,36.094580504347825,-79.50691741521739
1151,21,1.0,7974.0,36.056054444886364,-79.51535629204545
1152,21,1.0,4706.0,35.99544953760684,-79.49907396495726
1153,21,1.0,3618.0,35.962836700000004,-79.43747296363637
1154,21,1.0,4630.0,35.98073794677419,-79.37940895645161
1155,21,1.0,4424.0,35.88631154642857,-79.328585225
1156,21,1.0,3759.0,36.01426460810811,-79.34928849459459
1157,21,1.0,4717.0,35.988477016091956,-79.28510423563219
1158,21,33.0,3675.0,36.28665601125,-79.45822425375
1159,21,33.0,4897.0,36.31982424792899,-79.24708016213017
1160,21,81.0,5363.0,36.11339117245509,-79.5539150005988
1161,21,81.0,6477.0,36.07559397904762,-79.56666051714286
1162,21,135.0,3118.0,36.15243325671642,-79.18635368358208
1163,21,135.0,1930.0,36.208952365,-79.16120890625
1164,21,135.0,4104.0,36.089877124324325,-79.18504103783783
1165,21,135.0,1499.0,36.12398911025641,-79.2390708948718
1166,21,135.0,3399.0,36.09939137073171,-79.24843821219513
1167,21,135.0,4257.0,36.05570012043011,-79.20028423225807
1168,21,135.0,2336.0,35.99607089259259,-79.21686015185185
1169,22,13.0,2889.0,35.59402566257669,-76.6961752607362
1170,22,13.0,1756.0,35.54450812966102,-76.61333495423729
1171,22,15.0,4749.0,36.14513543011363,-76.84489277443181
1172,22,15.0,4163.0,35.95725016587301,-76.83509692380953
1173,22,29.0,5754.0,36.42603478814815,-76.26660739555555
1174,22,29.0,4601.0,36.28790376451613,-76.09885142580646
1175,22,41.0,4905.0,36.06391659069767,-76.61449771918605
1176,22,41.0,2195.0,36.04157876630435,-76.55088788586957
1177,22,41.0,4347.0,36.22532751830986,-76.67988596830986
1178,22,41.0,2261.0,36.10287862068966,-76.63454883793104
1179,22,53.0,1457.0,36.425810155696205,-75.84252617151898
1180,22,53.0,1486.0,36.526100051724136,-75.96119584827586
1181,22,53.0,5126.0,36.49980141147541,-76.17554949508197
1182,22,53.0,3889.0,36.524359240816324,-76.1418872755102
1183,22,53.0,4721.0,36.47254443181818,-76.04048408863636
1184,22,53.0,3480.0,36.397546998245616,-76.04354574912281
1185,22,53.0,3568.0,36.292890158,-75.896742092
1186,22,53.0,1734.0,36.123500914285714,-75.81989973571429
1187,22,53.0,2639.0,36.18323715555555,-75.86908813555556
1188,22,55.0,4462.0,36.1379561627451,-75.74239467745097
1189,22,55.0,3606.0,36.07478820714286,-75.7103365489796
1190,22,55.0,5056.0,36.039685828104574,-75.68101051111111
1191,22,55.0,4024.0,36.009840692857146,-75.70931317142858
1192,22,55.0,3098.0,36.00784680068493,-75.66205405068493
1193,22,55.0,3182.0,35.92357823566879,-75.61372491273886
1194,22,55.0,1161.0,35.792971055882354,-75.86613066108598
1195,22,55.0,4272.0,35.42586161722846,-75.53645944681648
1196,22,55.0,6394.0,35.9097262584507,-75.6768973028169
1197,22,55.0,1660.0,35.85232131632653,-75.64287584285714
1198,22,73.0,4117.0,36.422724274603176,-76.60291576666667
