id,county,pop100,intptlat,intptlon
78011,013,22,33.848524,-112.101234
78014,013,202,33.8489364,-112.097403
78015,013,102,33.847442,-112.0977772
78016,013,59,33.8475051,-112.0968258
78017,013,169,33.8460799,-112.0956534
78018,013,90,33.8465193,-112.0940888
78021,013,64,33.843933,-112.0968028
78022,013,75,33.8446069,-112.0956959
78023,013,42,33.8454682,-112.0961252
78024,013,248,33.8483017,-112.1094978
78025,013,60,33.84834,-112.1073328
78026,013,62,33.8496202,-112.1128645
78027,013,73,33.8489077,-112.1123655
78028,013,62,33.8486296,-112.1143059
78029,013,259,33.8475455,-112.1161548
78030,013,142,33.8480532,-112.118964
78031,013,49,33.8454603,-112.118479
78032,013,65,33.8458495,-112.117647
78033,013,113,33.8454728,-112.1149513
78034,013,46,33.8461267,-112.1167196
78035,013,80,33.8464246,-112.1154122
78039,013,44,33.8452142,-112.1194036
78040,013,135,33.8450598,-112.0988823
78041,013,132,33.8456147,-112.1027218
78042,013,203,33.845679,-112.1109202
78043,013,163,33.8451628,-112.1075803
78044,013,102,33.8461902,-112.105384
78045,013,87,33.844126,-112.1137222
78046,013,99,33.8448907,-112.110367
78047,013,91,33.8449585,-112.1006426
78048,013,102,33.8457233,-112.1008077
78049,013,137,33.8453785,-112.1043946
78050,013,126,33.843802,-112.1048999
78051,013,98,33.8439445,-112.1010468
78053,013,101,33.8431402,-112.1197076
78060,013,80,33.843343,-112.1089335
78061,013,69,33.8443236,-112.1094299
78062,013,128,33.8434215,-112.1136354
78063,013,119,33.8385265,-112.1196481
78064,013,130,33.8385269,-112.123998
78065,013,66,33.8384846,-112.1283413
78066,013,40,33.8416361,-112.1325416
78067,013,22,33.8402619,-112.1338042
78068,013,10,33.8406999,-112.1316193
78069,013,23,33.8399524,-112.1316262
78070,013,80,33.8379359,-112.1324904
78071,013,553,33.8225144,-112.1303712
78072,013,15,33.8283955,-112.1233571
78073,013,102,33.8318467,-112.1241316
78074,013,60,33.8159226,-112.1197996
78075,013,32,33.8257521,-112.1200672
78076,013,69,33.8319831,-112.1200478
78077,013,50,33.8294721,-112.1186395
78080,013,1,33.822736,-112.1170479
78084,013,55,33.8259076,-112.0852282
78085,013,58,33.8234857,-112.0886614
78086,013,25,33.8257395,-112.0902294
78087,013,96,33.8245207,-112.0937429
78088,013,114,33.8245485,-112.0980167
78089,013,110,33.814681,-112.0980215
78090,013,102,33.8172026,-112.093706
78091,013,131,33.8172071,-112.0893499
78092,013,73,33.8172294,-112.0850087
78093,013,56,33.8224341,-112.0847295
78094,013,18,33.8070204,-112.0980154
78095,013,77,33.8096472,-112.0936852
78096,013,130,33.8097823,-112.0893467
78097,013,74,33.8104937,-112.0849971
78098,013,81,33.8103715,-112.0787791
78099,013,80,33.8101094,-112.0719268
78100,013,117,33.8101525,-112.0676092
78101,013,25,33.8038679,-112.0677859
78102,013,78,33.8028366,-112.0718668
78103,013,46,33.8027967,-112.0761717
78104,013,28,33.8073334,-112.0762096
78105,013,101,33.8026444,-112.080476
78106,013,8,33.8059923,-112.0820086
78107,013,38,33.8068134,-112.0849726
78108,013,4,33.7990924,-112.0696686
78109,013,17,33.8003359,-112.0671186
78111,013,76,33.8408869,-112.0679151
78112,013,137,33.8389104,-112.0723275
78113,013,140,33.8384211,-112.0787794
78114,013,3,33.8420589,-112.0835134
78115,013,58,33.8399685,-112.0855656
78116,013,63,33.8390081,-112.0893313
78117,013,45,33.8390111,-112.093681
78118,013,44,33.8408053,-112.0980686
78119,013,190,33.8337528,-112.1037527
78120,013,149,33.8385532,-112.1066713
78121,013,12,33.8372241,-112.0979194
78122,013,129,33.8317857,-112.0979995
78123,013,131,33.83181,-112.0936981
78124,013,123,33.8317966,-112.0893595
78125,013,132,33.831785000000004,-112.0850156
78126,013,26,33.8371877,-112.0843456
78127,013,67,33.8304524,-112.080096
78128,013,82,33.8317132,-112.0757662
78129,013,58,33.8339335,-112.0721025
78130,013,69,33.8373363,-112.068117
78131,013,9,33.836327,-112.0660165
78132,013,50,33.8333405,-112.0684478
78133,013,32,33.8339195,-112.0662187
78134,013,89,33.8301118,-112.0670407
78135,013,61,33.8297784,-112.0700458
78136,013,26,33.8295872,-112.0717848
78137,013,55,33.8301933,-112.0727436
78138,013,30,33.8327751,-112.071009
78139,013,148,33.8313181,-112.1109918
78140,013,43,33.836481,-112.1105245
78141,013,77,33.840353,-112.1109827
78142,013,30,33.8412365,-112.1153065
78143,013,107,33.8376387,-112.1153126
78144,013,22,33.8375349,-112.1122902
78145,013,136,33.8312993,-112.1153236
78146,013,36,33.8327343,-112.0806486
78147,013,88,33.8753991,-112.0723583
78148,013,83,33.8624876,-112.0644532
78149,013,58,33.8680459,-112.0675155
78150,013,86,33.8690084,-112.0717577
78152,013,19,33.8630046,-112.0782556
78155,013,139,33.8794411,-112.08431
78156,013,59,33.8750894,-112.08143
78157,013,10,33.8773774,-112.0793221
78158,013,109,33.8536056,-112.0763151
78159,013,18,33.8522943,-112.0745451
78162,013,61,33.8544235,-112.0647012
78163,013,114,33.8470568,-112.0809718
78164,013,113,33.8535974,-112.0805813
78165,013,30,33.8466807,-112.0642394
78166,013,267,33.848198,-112.0696983
78167,013,173,33.8458567,-112.0769973
78169,013,39,33.8737922,-112.0792799
78170,013,2,33.8748699,-112.0881527
78171,013,14,33.8742444,-112.0775325
78172,013,35,33.8692573,-112.0860014
78173,013,215,33.8081662,-112.1032252
78175,013,49,33.8014667,-112.1109802
78176,013,36,33.8029039,-112.1132125
78177,013,13,33.812022,-112.111752
78178,013,28,33.7993262,-112.1065594
78181,013,397,33.8084975,-112.1349424
78182,013,58,33.8094346,-112.1337474
78183,013,50,33.8089262,-112.1328371
78184,013,67,33.8041521,-112.1335155
78185,013,184,33.8070133,-112.1332227
78186,013,497,33.8052719,-112.1300308
78187,013,75,33.80647,-112.1307327
78188,013,68,33.8044022,-112.130386
78189,013,678,33.8026142,-112.1269812
78190,013,35,33.8031964,-112.1257502
78191,013,42,33.8010184,-112.1256933
78192,013,123,33.8047446,-112.1252943
78193,013,30,33.8027374,-112.1241191
78194,013,64,33.8025972,-112.1252352
78195,013,66,33.802077,-112.1252751
78196,013,30,33.80101,-112.1250309
78197,013,65,33.8015582,-112.1254543
78199,013,17,33.8021087,-112.133762
78202,013,255,33.8057548,-112.1209949
78203,013,73,33.8077271,-112.1174178
78204,013,24,33.8022327,-112.1179447
78205,013,53,33.8037995,-112.1195463
78206,013,54,33.7996983,-112.1246436
78207,013,77,33.8053126,-112.1193995
78208,013,71,33.8003334,-112.1247834
78209,013,15,33.8107197,-112.1165478
78210,013,69,33.8005881,-112.1189158
78211,013,64,33.8095719,-112.1162076
78212,013,56,33.7992302,-112.1192878
78213,013,94,33.8032782,-112.1160989
78214,013,60,33.8024583,-112.116192
78215,013,86,33.8043618,-112.115548
78216,013,97,33.806258,-112.116035
78217,013,54,33.8048522,-112.1170096
78220,013,120,33.7988469,-112.1142094
78221,013,104,33.8007545,-112.115753
78222,013,60,33.8000061,-112.1146359
78223,013,54,33.801717,-112.1157728
78224,013,82,33.8001891,-112.1128668
78225,013,26,33.8002556,-112.1112232
78226,013,33,33.7996694,-112.1114636
78227,013,57,33.7994371,-112.1137561
78228,013,64,33.7995785,-112.1163328
78229,013,83,33.8122247,-112.122651
78230,013,84,33.8125182,-112.1258494
78231,013,99,33.8112286,-112.1281213
78232,013,307,33.8117706,-112.1315862
78233,013,100,33.8096938,-112.1281715
78234,013,26,33.8094133,-112.1293197
78235,013,54,33.8093774,-112.1270617
78236,013,202,33.8081452,-112.1260107
78237,013,36,33.808635,-112.1270572
78238,013,48,33.8086273,-112.1242839
78239,013,69,33.8069873,-112.1267654
78240,013,42,33.8093684,-112.1242548
78241,013,57,33.8109333,-112.1247405
78242,013,80,33.8115318,-112.1259057
78243,013,102,33.8103555,-112.123433
78244,013,178,33.8062937,-112.1254401
78245,013,57,33.8054537,-112.1253837
78246,013,54,33.8086594,-112.1293128
78247,013,71,33.8263481,-112.0268813
78248,013,2,33.8276737,-112.0289029
78249,013,66,33.8263233,-112.0326239
78250,013,102,33.8259056,-112.0374263
78251,013,19,33.8263302,-112.0402724
78252,013,21,33.8271989,-112.0427683
78253,013,11,33.8225883,-112.0296993
78254,013,46,33.822733,-112.0276403
78255,013,22,33.8232793,-112.0237119
78256,013,35,33.8194785,-112.0228567
78257,013,16,33.8198992,-112.027396
78258,013,17,33.820422,-112.029653
78259,013,109,33.8212436,-112.0324628
78260,013,57,33.8221732,-112.036335
78261,013,29,33.8214271,-112.0405068
78262,013,220,33.8233402,-112.0450326
78263,013,9,33.82559,-112.0418932
78264,013,291,33.8221128,-112.0531427
78265,013,48,33.8148735,-112.049778
78266,013,77,33.8183834,-112.0502155
78267,013,17,33.8226586,-112.0489028
78268,013,30,33.8261647,-112.057951
78269,013,117,33.8264296,-112.0622663
78270,013,78,33.8227025,-112.0627539
78271,013,30,33.8227344,-112.058379
78272,013,34,33.819658,-112.0587423
78273,013,28,33.8197613,-112.0631073
78274,013,24,33.8163107,-112.064198
78275,013,92,33.8165182,-112.0602088
78276,013,66,33.8165533,-112.0432999
78277,013,26,33.8184032,-112.0462355
78278,013,55,33.815589,-112.0361742
78279,013,5,33.8184154,-112.0353981
78280,013,11,33.8181415,-112.0337509
78281,013,52,33.8157861,-112.0320723
78282,013,124,33.8163405,-112.0258758
78283,013,32,33.8186298,-112.0293763
78284,013,33,33.8145504,-112.0588529
78286,013,117,33.8100854,-112.0501692
78287,013,130,33.8096346,-112.0541092
78288,013,99,33.8101108,-112.0588377
78289,013,112,33.8101353,-112.0632595
78290,013,93,33.8028937,-112.063276
78291,013,81,33.8026514,-112.0591613
78292,013,120,33.8028231,-112.0545315
78293,013,82,33.8027909,-112.0502496
78294,013,9,33.8056125,-112.040389
78304,013,12,33.8235503,-112.0400045
78307,013,18,33.8840391,-111.9806496
78310,013,83,33.856963,-112.0004203
78312,013,7,33.8311878,-112.000988
78314,013,11,33.8401554,-112.0084701
78318,013,7,33.8221858,-112.0190479
78319,013,6,33.8194324,-112.0205748
78321,013,30,33.816901,-111.9978747
78323,013,163,33.8362195,-111.982084
78324,013,5,33.816215,-111.9772867
78325,013,14,33.8139236,-111.9758085
78326,013,8,33.8445361,-111.9674213
78328,013,24,33.8462841,-111.97142
78330,013,53,33.8072023,-112.0060817
78331,013,15,33.8013262,-112.0037628
78332,013,45,33.8035351,-111.9998954
78333,013,47,33.8050211,-111.9998819
78335,013,33,33.8172976,-112.0165253
78336,013,10,33.8171536,-112.0207416
78337,013,28,33.8011019,-111.9992479
78338,013,8,33.8004989,-112.0024204
78339,013,22,33.8074388,-111.9895386
78345,013,2,33.7991989,-112.0087893
78346,013,263,33.9146599,-112.0751321
78348,013,42,33.8960983,-112.0642569
78349,013,29,33.8987086,-112.0597171
78350,013,195,33.8976799,-112.0470361
78351,013,73,33.8954875,-112.0541774
78352,013,11,33.8930746,-112.0660659
78353,013,28,33.8929268,-112.0696457
78354,013,55,33.897076,-112.0723151
78355,013,42,33.8939437,-112.0733419
78356,013,37,33.8949459,-112.0584842
78357,013,76,33.8892267,-112.0671098
78358,013,41,33.8933844,-112.0626953
78359,013,45,33.8925731,-112.058709
78360,013,96,33.889822,-112.0543312
78361,013,78,33.8916263,-112.0488853
78362,013,51,33.8916239,-112.0415804
78363,013,20,33.894179,-112.0403552
78364,013,70,33.8963054,-112.0369603
78365,013,86,33.889793,-112.0369167
78366,013,21,33.8882453,-112.0409825
78367,013,99,33.8884993,-112.0470075
78368,013,161,33.8839594,-112.0477638
78369,013,18,33.8846389,-112.0541067
78370,013,27,33.8850494,-112.0580646
78371,013,177,33.8795192,-112.0633725
78372,013,108,33.8889255,-112.058716
78373,013,71,33.8689966,-112.0536389
78374,013,236,33.8755281,-112.0475761
78375,013,14,33.8725815,-112.0402262
78376,013,22,33.8803811,-112.0412064
78377,013,72,33.8840061,-112.041318
78378,013,81,33.8842926,-112.0355167
78379,013,68,33.8808774,-112.0344696
78380,013,67,33.8754845,-112.0369634
78381,013,38,33.8772062,-112.0326544
78382,013,38,33.881279,-112.054184
78383,013,54,33.8803218,-112.0478776
78384,013,17,33.8654349,-112.057781
78386,013,24,33.8822408,-112.0124343
78390,013,44,33.8987581,-112.0338895
78391,013,56,33.8905264,-112.0326291
78392,013,67,33.8453116,-112.0222642
78393,013,15,33.8517907,-112.0239922
78394,013,36,33.847599,-112.0284977
78395,013,5,33.8435489,-112.02779
78396,013,168,33.8527253,-112.0439054
78398,013,26,33.8372122,-112.0472776
78399,013,101,33.8386881,-112.058685
78400,013,58,33.848105,-112.0588035
78401,013,44,33.8448918,-112.0580163
78402,013,82,33.8337798,-112.0441893
78403,013,14,33.872137,-112.0347586
78407,013,14,33.8395166,-112.0299883
78410,013,99,33.8321584,-112.0590974
78411,013,120,33.8314577,-112.0629308
78412,013,17,33.833833,-112.0647296
78413,013,40,33.8370061,-112.0619572
78414,013,64,33.8388347,-112.0629434
78415,013,22,33.8407299,-112.0630552
78416,013,13,33.8439909,-112.0598007
78417,013,66,33.8449628,-112.0622669
78418,013,16,33.8487013,-112.0617259
78419,013,26,33.8292691,-112.0408161
78420,013,7,33.8326445,-112.0406221
78421,013,20,33.8305633,-112.0441503
78422,013,19,33.8291478,-112.0468443
78423,013,13,33.8286232,-112.0443998
78424,013,4,33.8355761,-112.0201051
78428,013,19,33.829709,-112.0573679
78429,013,12,33.8410739,-112.0268721
78430,013,1,33.8345002,-112.0286872
78432,013,30,33.8419543,-112.0620878
78437,013,1152,33.7598155,-112.2154335
78438,013,41,33.7594809,-112.2148308
78439,013,68,33.7588922,-112.2142329
78440,013,100,33.7495178,-112.2071344
78441,013,91,33.7571089,-112.2161677
78442,013,119,33.7548803,-112.2093692
78443,013,50,33.7601593,-112.2188658
78444,013,116,33.7544264,-112.2101018
78445,013,66,33.7510871,-112.2049188
78446,013,81,33.7570342,-112.2124386
78447,013,73,33.7505467,-112.2055167
78448,013,83,33.7523763,-112.2072179
78449,013,41,33.7514888,-112.2096344
78450,013,41,33.7493947,-112.2051051
78451,013,100,33.752715,-112.2130322
78452,013,89,33.7581912,-112.2162461
78453,013,63,33.7508509,-112.2069287
78454,013,53,33.7607638,-112.2188605
78455,013,108,33.7555721,-112.2141954
78456,013,88,33.7564932,-112.2118226
78457,013,67,33.7554927,-112.211806
78458,013,39,33.7584317,-112.2151599
78459,013,56,33.7549581,-112.2147222
78460,013,115,33.7537812,-112.211291
78461,013,71,33.7527614,-112.2110291
78462,013,42,33.7501834,-112.2075839
78490,013,58,33.8060594,-112.2536036
78504,013,15,33.7746932,-112.2651502
78514,013,493,33.7544996,-112.2307417
78515,013,109,33.7442558,-112.2047343
78516,013,177,33.74845,-112.2084573
78517,013,68,33.7460651,-112.2074378
78518,013,103,33.74515,-112.2078359
78519,013,78,33.7483866,-112.2107113
78520,013,17,33.728584,-112.2147395
78521,013,80,33.746918,-112.2078309
78522,013,241,33.7296345,-112.228686
78523,013,237,33.7282345,-112.21708
78524,013,45,33.7281545,-112.2200763
78525,013,33,33.7295602,-112.2107566
78526,013,268,33.7300915,-112.2253485
78532,013,26,33.7264751,-112.2096639
78534,013,24,33.7269204,-112.211921
78535,013,103,33.7314052,-112.2228609
78536,013,68,33.7283533,-112.223495
78537,013,40,33.7260733,-112.2221336
78538,013,108,33.7275871,-112.2227725
78539,013,84,33.729121,-112.2227947
78540,013,69,33.7268294,-112.2225838
78541,013,67,33.7298712,-112.2233001
78542,013,71,33.7306013,-112.2242512
78543,013,38,33.7306403,-112.2222635
78544,013,45,33.7313131,-112.2249686
78545,013,116,33.7297466,-112.2319594
78546,013,51,33.7274882,-112.2282542
78547,013,81,33.7282619,-112.2303173
78548,013,43,33.7306545,-112.2301505
78549,013,29,33.7259745,-112.2291136
78550,013,55,33.7314472,-112.230433
78551,013,29,33.7267351,-112.2280272
78552,013,43,33.7253298,-112.2301247
78553,013,57,33.7259628,-112.2306635
78554,013,84,33.7267287,-112.2300725
78555,013,57,33.7274959,-112.2309302
78556,013,41,33.7274838,-112.2294876
78557,013,95,33.7301989,-112.2155803
78558,013,21,33.7271564,-112.2190959
78559,013,25,33.7261568,-112.2163332
78560,013,23,33.7293466,-112.2151933
78561,013,34,33.7263323,-112.2190953
78562,013,22,33.7270596,-112.2162612
78563,013,16,33.7287609,-112.2188993
78564,013,76,33.7260084,-112.2213412
78565,013,66,33.7285443,-112.2215145
78566,013,35,33.7223669,-112.2586896
78567,013,26,33.7241258,-112.2620737
78570,013,40,33.7227393,-112.2667183
78571,013,39,33.717359,-112.2685532
78572,013,46,33.7197388,-112.2671322
78573,013,39,33.71967,-112.2661533
78574,013,57,33.7205073,-112.2639279
78575,013,19,33.7215248,-112.2608398
78576,013,13,33.7188427,-112.2607249
78577,013,31,33.7179819,-112.2584759
78578,013,36,33.7135628,-112.2582864
78579,013,90,33.7134205,-112.2615799
78580,013,28,33.717054,-112.2617176
78581,013,15,33.7183624,-112.2632375
78584,013,10,33.7087588,-112.2701133
78585,013,209,33.7102649,-112.2603428
78586,013,152,33.709032,-112.2623295
78587,013,17,33.7086758,-112.2609335
78588,013,66,33.7083276,-112.2665045
78589,013,231,33.7087581,-112.2648524
78590,013,31,33.7103343,-112.2648689
78591,013,20,33.7098721,-112.2581905
78592,013,62,33.7089425,-112.2566247
78594,013,96,33.7040565,-112.2604103
78595,013,75,33.704923,-112.2655889
78596,013,86,33.7052031,-112.2616191
78597,013,78,33.7057351,-112.2635942
78600,013,37,33.705659,-112.2714703
78601,013,12,33.7052544,-112.2706734
78602,013,18,33.7048778,-112.2697003
78605,013,39,33.7063526,-112.2571333
78607,013,49,33.7044747,-112.2571415
78608,013,49,33.7026148,-112.2615566
78609,013,110,33.7014546,-112.2658314
78610,013,42,33.7024833,-112.2662823
78612,013,55,33.7040608,-112.2670488
78613,013,46,33.7042218,-112.2694243
78614,013,27,33.7027451,-112.2561343
78615,013,22,33.7025429,-112.2582542
78616,013,104,33.7008412,-112.2572265
78617,013,44,33.7008218,-112.2615655
78618,013,109,33.698083,-112.2615942
78619,013,37,33.6991664,-112.2659322
78620,013,66,33.6979004,-112.2699861
78621,013,55,33.7016192,-112.2699416
78622,013,12,33.7024649,-112.2719157
78624,013,17,33.6980987,-112.2724784
78626,013,19,33.6991545,-112.2717203
78627,013,80,33.6989602,-112.2572456
78628,013,64,33.6971197,-112.257249
78630,013,49,33.6977643,-112.2659383
78631,013,24,33.6966449,-112.2659385
78637,013,52,33.7091749,-112.2247735
78638,013,34,33.7092602,-112.2218714
78640,013,20,33.7132747,-112.2202595
78641,013,91,33.7084595,-112.2327662
78642,013,31,33.709268,-112.2276824
78646,013,80,33.7019097,-112.2235861
78647,013,33,33.7065028,-112.2229487
78648,013,40,33.7057341,-112.2276958
78649,013,160,33.705384,-112.2301696
78650,013,60,33.7054078,-112.2316846
78651,013,49,33.7066415,-112.2358961
78652,013,33,33.7042508,-112.2324938
78653,013,18,33.7048529,-112.2338294
78654,013,49,33.7059773,-112.2353437
78655,013,39,33.7048025,-112.2353544
78656,013,26,33.7042391,-112.2365743
78657,013,126,33.7016853,-112.2354706
78658,013,177,33.7017161,-112.2304821
78659,013,37,33.6989559,-112.2268647
78660,013,111,33.6980252,-112.2311988
78661,013,50,33.6967005,-112.2371421
78662,013,67,33.6986572,-112.2356616
78663,013,64,33.6975552,-112.2357184
78664,013,49,33.6973659,-112.2340907
78665,013,39,33.6971429,-112.2268746
78667,013,62,33.7087381,-112.2429959
78668,013,34,33.7093305,-112.2511153
78669,013,139,33.7057116,-112.2426831
78670,013,12,33.7044461,-112.2423818
78671,013,11,33.7042689,-112.243453
78673,013,30,33.7063686,-112.2528069
78674,013,78,33.7051617,-112.2489014
78675,013,68,33.7026146,-112.2420004
78677,013,107,33.7008048,-112.2420444
78678,013,56,33.700826,-112.2485526
78679,013,70,33.7025951,-112.2485355
78680,013,29,33.7045137,-112.2528804
78681,013,15,33.7054501,-112.2525869
78682,013,66,33.6989836,-112.2409753
78686,013,76,33.6989977,-112.248577
78687,013,116,33.6992516,-112.252757
78688,013,55,33.7022299,-112.2528571
78689,013,67,33.6971681,-112.24860580000001
78690,013,41,33.6972136,-112.2429785
78693,013,26,33.6973348,-112.2534699
78697,013,15,33.6966107,-112.2518255
78699,013,137,33.71114,-112.282205
78702,013,80,33.7126118,-112.2832678
78703,013,86,33.7117616,-112.2835301
78704,013,36,33.7115803,-112.2798661
78705,013,86,33.7131498,-112.287527
78706,013,92,33.7124859,-112.2883425
78707,013,185,33.7129358,-112.2923633
78708,013,97,33.7124275,-112.2917658
78709,013,75,33.7116431,-112.292112
78715,013,38,33.7094263,-112.2889471
78716,013,47,33.7102948,-112.2896133
78718,013,96,33.7094233,-112.2864405
78719,013,55,33.7081514,-112.2869131
78720,013,27,33.707800400000004,-112.2842337
78721,013,30,33.7097596,-112.2789692
78722,013,25,33.7079983,-112.2789883
78725,013,40,33.7059174,-112.273093
78726,013,46,33.7050423,-112.2747574
78732,013,24,33.7028703,-112.2865265
78733,013,16,33.702598,-112.2838111
78734,013,45,33.7008209,-112.2832566
78737,013,78,33.6975114,-112.2881886
78738,013,46,33.6972393,-112.2859587
78740,013,53,33.6990664,-112.2836054
78741,013,23,33.6989959,-112.2799445
78742,013,54,33.7007423,-112.2777071
78743,013,50,33.7025711,-112.2777514
78745,013,26,33.7026678,-112.2820936
78746,013,26,33.6972028,-112.2842531
78747,013,31,33.6972828,-112.2801372
78748,013,31,33.6989734,-112.2766302
78749,013,18,33.6990132,-112.2740897
78752,013,2,33.703927,-112.2747792
78754,013,159,33.7218966,-112.2722917
78756,013,217,33.714954,-112.275284
78757,013,205,33.7162907,-112.2794173
78758,013,77,33.715948,-112.2829793
78759,013,35,33.7165726,-112.2775939
78761,013,25,33.7233108,-112.2805629
78762,013,31,33.717378,-112.2777128
78763,013,81,33.7188989,-112.282411
78764,013,22,33.7217344,-112.2822825
78765,013,47,33.7151635,-112.2788175
78766,013,23,33.7159349,-112.2848264
78767,013,112,33.7202839,-112.2791806
78768,013,262,33.7203974,-112.2835246
78769,013,33,33.7177662,-112.2847841
78770,013,96,33.7219118,-112.2852463
78771,013,58,33.7222207,-112.2868732
78772,013,637,33.7192445,-112.290514
78773,013,133,33.7171371,-112.2882942
78774,013,107,33.7188753,-112.287978
78775,013,82,33.7214623,-112.2870906
78776,013,120,33.7156954,-112.2900171
78777,013,59,33.7164782,-112.2900061
78778,013,43,33.7177785,-112.2855565
78779,013,68,33.7182482,-112.2893673
78780,013,59,33.7229809,-112.2865653
78781,013,87,33.7196624,-112.2876628
78782,013,149,33.7149199,-112.2900841
78783,013,97,33.720283,-112.2864888
78789,013,41,33.7215586,-112.2760302
78791,013,69,33.7179073,-112.2870471
78793,013,193,33.7390558,-112.2661932
78794,013,54,33.7375055,-112.2658837
78795,013,89,33.7366756,-112.2706123
78796,013,24,33.7372723,-112.2720563
78797,013,64,33.7383414,-112.2680417
78798,013,95,33.7357145,-112.272838
78799,013,58,33.7353856,-112.2660512
78800,013,111,33.7364525,-112.2684637
78801,013,641,33.7350354,-112.2789826
78802,013,49,33.7283052,-112.2771571
78803,013,36,33.7362502,-112.2752498
78804,013,65,33.7333417,-112.2816659
78805,013,142,33.7305464,-112.2830125
78806,013,49,33.7374739,-112.2792691
78807,013,32,33.7379567,-112.2770105
78808,013,56,33.7347583,-112.2804895
78809,013,88,33.7318222,-112.2822211
78810,013,58,33.7299802,-112.284325
78811,013,50,33.7352102,-112.2738264
78812,013,101,33.732568,-112.281971
78813,013,67,33.7339899,-112.2808778
78814,013,62,33.7380835,-112.275441
78816,013,35,33.729183,-112.2844615
78817,013,20,33.7286281,-112.2853025
78818,013,70,33.7343671,-112.274656
78819,013,42,33.7273822,-112.2773296
78820,013,37,33.736419,-112.2801312
78821,013,47,33.7355825,-112.280211
78823,013,66,33.7316048,-112.2664253
78824,013,55,33.7337646,-112.2678064
78825,013,61,33.7348392,-112.2701995
78826,013,97,33.7339575,-112.2706619
78827,013,122,33.7325379,-112.2715317
78828,013,34,33.7277293,-112.2735282
78829,013,132,33.7293578,-112.2721023
78830,013,87,33.7264223,-112.2713261
78831,013,47,33.7287729,-112.2706109
78832,013,50,33.7278374,-112.2710065
78833,013,99,33.7303142,-112.2705106
78834,013,66,33.7307958,-112.268737
78835,013,52,33.7302428,-112.2672598
78836,013,56,33.7275761,-112.2675944
78837,013,24,33.7293437,-112.2672172
78838,013,71,33.7261291,-112.277102
78839,013,167,33.7261641,-112.2753465
78840,013,34,33.7269501,-112.2762941
78841,013,63,33.7327858,-112.2667349
78842,013,1190,33.731013,-112.2365683
78843,013,40,33.7302761,-112.2420247
78844,013,62,33.7305982,-112.235209
78845,013,52,33.7283514,-112.2325259
78846,013,39,33.7314329,-112.2399286
78847,013,82,33.7317141,-112.2518573
78848,013,66,33.7298699,-112.2399085
78849,013,64,33.7306485,-112.2399065
78850,013,25,33.7339458,-112.2472959
78851,013,298,33.730466,-112.2458465
78852,013,52,33.7366395,-112.2548719
78854,013,48,33.7341265,-112.2495819
78855,013,32,33.7308526,-112.2414302
78856,013,191,33.7399659,-112.2585863
78857,013,32,33.7387373,-112.2606327
78858,013,78,33.7383584,-112.2588006
78859,013,144,33.726724,-112.2373585
78860,013,86,33.7274681,-112.2403735
78861,013,114,33.7257597,-112.24059
78862,013,66,33.7267662,-112.240228
78865,013,30,33.731815,-112.2490498
78866,013,44,33.7301688,-112.2471882
78867,013,87,33.7295702,-112.2435608
78868,013,90,33.7313625,-112.2478228
78869,013,42,33.7306237,-112.2495722
78870,013,68,33.7310377,-112.2438968
78871,013,65,33.7302968,-112.2437144
78874,013,836,33.7345745,-112.2553895
78875,013,82,33.7326528,-112.2580237
78876,013,78,33.7343242,-112.2575076
78877,013,42,33.731299,-112.2573068
78878,013,77,33.7274842,-112.258393
78879,013,57,33.731525,-112.2585275
78880,013,75,33.7369366,-112.2600988
78881,013,90,33.7354149,-112.2614876
78882,013,61,33.7256807,-112.258009
78883,013,41,33.7265689,-112.2599713
78884,013,14,33.7263528,-112.2628303
78885,013,96,33.7294655,-112.26156
78890,013,39,33.7317962,-112.2567266
78891,013,113,33.7307494,-112.2595444
78892,013,74,33.7293263,-112.2540906
78893,013,153,33.7303286,-112.2534709
78894,013,47,33.7286143,-112.2543688
78895,013,1102,33.7221838,-112.2474768
78896,013,16,33.7182023,-112.2502133
78897,013,26,33.7219446,-112.240246
78898,013,29,33.7215942,-112.242948
78899,013,41,33.7258226,-112.2447356
78900,013,34,33.7222839,-112.2436403
78901,013,42,33.7203358,-112.2393036
78903,013,247,33.7245862,-112.2429592
78904,013,40,33.7187377,-112.2395526
78905,013,81,33.7201768,-112.2420185
78906,013,31,33.7223218,-112.2411317
78909,013,31,33.7217585,-112.2564939
78910,013,35,33.7137199,-112.2491746
78911,013,12,33.7146303,-112.238744
78913,013,38,33.7259521,-112.2431561
78914,013,23,33.7233923,-112.2437602
78915,013,35,33.7248656,-112.2446772
78916,013,78,33.7231001,-112.2424153
78917,013,27,33.7241658,-112.2416836
78918,013,71,33.7192905,-112.2071746
78919,013,364,33.7179033,-112.2098628
78920,013,34,33.719182000000004,-112.208497
78921,013,52,33.7191858,-112.2112411
78922,013,105,33.7172517,-112.2096634
78923,013,62,33.7191808,-112.2126363
78924,013,46,33.7170233,-112.216227
78925,013,318,33.7143795,-112.2161337
78926,013,9,33.7130451,-112.2179843
78927,013,55,33.7154034,-112.2148309
78928,013,55,33.7137452,-112.2170342
78929,013,40,33.7166782,-112.2129338
78930,013,451,33.7130655,-112.2109202
78931,013,48,33.7134079,-112.2134151
78932,013,38,33.715002,-112.2131124
78933,013,75,33.7162371,-112.2054124
78934,013,86,33.7171296,-112.2044425
