id,county,pp_total,lat,long
42095,057,65,41.196727,-111.9647239
42097,011,200,41.02354,-111.9339764
42098,011,42,41.1356135,-112.1092521
42099,011,80,41.0346257,-111.9164347
42100,011,41,40.8976313,-111.8615421
42102,011,273,41.1282079,-112.0685378
42104,011,106,41.1391556,-112.0794018
42106,011,40,40.9073005,-111.8806855
42107,011,116,41.0821744,-112.0521366
42110,055,9,38.3996293,-111.6438544
42116,013,8,40.453312,-110.3519948
42118,007,52,39.5418939,-110.7249765
42121,007,10,39.5913467,-110.8172875
42124,011,97,41.0991066,-112.0499635
42125,011,124,41.0961288,-111.937573
42127,011,160,41.0633378,-111.9068126
42128,011,273,41.0566552,-111.9559288
42129,011,55,41.149845,-112.0392155
42130,011,61,41.1313493,-112.0296773
42131,011,80,40.8989827,-111.8865833
42132,011,9,40.8599126,-111.9253831
42133,011,93,40.858316,-111.879822
42134,013,10,40.1773793,-110.6397589
42136,045,112,40.6734929,-112.2597076
42137,011,69,41.015414,-111.9253329
42138,011,120,41.0156162,-111.9371458
42139,011,134,40.9022068,-111.8777842
42140,011,70,40.8889072,-111.8750766
42141,011,143,40.8396648,-111.8996168
42142,011,59,41.0769297,-112.0064415
42144,011,37,40.9253877,-111.8808451
42145,045,71,40.6284195,-112.3018334
42146,045,16,40.6130989,-112.3144391
42147,045,9,40.4811387,-112.2306668
42148,045,46,40.5275907,-112.2848506
42149,045,26,40.5398366,-112.3050387
42150,045,55,40.545493,-112.300511
42152,045,43,40.5418538,-112.3123657
42154,011,96,41.0933432,-111.9428253
42156,015,46,39.350225,-110.8691378
42161,011,72,41.0443158,-111.9451786
42162,011,120,41.0579884,-111.9704888
42163,011,71,41.048285,-111.9668017
42164,011,39,40.8671654,-111.8469385
42165,011,98,40.914312,-111.9033274
42166,011,118,41.1269169,-111.9355603
42167,011,116,40.8779528,-111.8760286
42168,011,110,41.013335,-111.9339283
42169,011,61,41.1451214,-112.0730241
42171,057,36,41.2280638,-111.9764962
42172,057,20,41.1962507,-111.9966276
42173,057,24,41.174857,-111.9886799
42174,057,45,41.1798749,-112.0815165
42176,057,117,41.206974,-111.9577146
42177,057,18,41.1865543,-111.9697308
42179,057,48,41.1856392,-112.0002028
42180,011,72,41.0644863,-111.9538378
42181,011,56,41.1335162,-112.0324153
42182,011,51,41.1184532,-112.0289391
42183,011,49,41.1143316,-112.1196265
42185,039,10,39.5460388,-111.4638322
42187,011,34,41.093866,-112.0717271
42188,011,75,41.1288098,-112.1173712
42190,011,87,41.1123829,-112.0178263
42191,011,93,41.112387,-112.0167865
42192,011,46,40.8703665,-111.8657164
42194,011,85,40.8654856,-111.8525063
42195,011,83,40.9426158,-111.8896855
42196,039,13,39.5373082,-111.4486158
42198,039,5,39.114948,-111.7097328
42200,011,278,41.0500335,-111.963358
42201,011,238,40.8964175,-111.8998806
42202,011,51,41.0678441,-111.9351197
42203,011,5,41.0403699,-111.9789815
42204,011,49,41.0613723,-112.0483182
42205,011,36,41.0964531,-112.0561316
42206,011,138,41.131338,-111.942257
42207,013,3,40.3052216,-110.2060195
42208,013,22,40.1908171,-110.5628569
42209,057,39,41.2478503,-111.9710589
42210,057,68,41.311659,-111.9497862
42211,057,60,41.1915642,-112.0780248
42212,057,69,41.1713694,-111.9876287
42213,057,59,41.1794233,-111.9840024
42214,057,39,41.1819003,-111.9810652
42215,057,68,41.1948858,-112.0381771
42218,053,11,37.1598763,-113.4490243
42219,053,62,37.0623161,-113.5437785
42222,021,36,37.6611273,-113.1237422
42223,035,38,40.5484992,-111.8651191
42224,035,75,40.7443426,-111.8352438
42225,035,86,40.5808292,-112.0006377
42226,035,40,40.6460211,-112.0422335
42227,053,25,37.05071,-113.6197021
42234,053,13,37.1440031,-113.4569411
42236,053,57,37.1410502,-113.6595638
42238,021,3,37.8263144,-113.7010998
42239,021,133,37.678583,-113.0790349
42240,021,26,37.6677164,-113.0673863
42241,035,53,40.6473721,-111.9704461
42242,035,39,40.6922401,-111.9631366
42243,035,26,40.6647304,-112.0018811
42244,035,54,40.7535769,-111.8760267
42245,035,129,40.6780933,-112.0190227
42248,049,86,40.3640751,-111.8627906
42249,049,127,40.345345,-111.9118758
42252,049,49,40.0948965,-111.6274755
42253,049,28,40.005238,-111.6972103
42254,035,13,40.8659252,-112.0390661
42255,035,70,40.5315027,-111.8575856
42256,035,33,40.6800136,-111.816705
42257,035,102,40.7635215,-111.9365574
42258,035,34,40.7393416,-111.8903516
42259,035,137,40.6135466,-111.9530104
42260,035,51,40.5255271,-112.0014436
42261,035,41,40.7013368,-112.097036
42262,035,54,40.5598168,-111.9960784
42263,035,42,40.5634209,-112.0094482
42266,035,34,40.5270843,-111.8444782
42270,001,1,38.2527052,-112.7084161
42271,001,12,38.4064483,-113.0121126
42274,005,52,41.7106805,-111.8088123
42275,005,24,41.7833298,-111.8216717
42277,001,22,38.2775397,-112.6456447
42279,005,101,41.6290404,-111.8231098
42283,003,77,41.5149514,-112.0075902
42285,035,115,40.6429805,-111.9951451
42287,035,45,40.7507723,-111.9253915
42288,035,26,40.6992884,-111.8381901
42289,049,61,40.2812152,-111.7040055
42290,049,569,40.2644145,-111.674482
42291,049,33,40.400098,-111.812499
42297,033,9,41.9472704,-111.3946032
42298,035,73,40.6609157,-111.840773
42299,035,51,40.4853827,-111.9502691
42300,035,164,40.6017098,-111.8821748
42301,035,42,40.7375603,-111.8903504
42302,035,36,40.6155441,-111.8778678
42303,035,65,40.6988353,-112.0755297
42304,035,37,40.6682326,-111.8905613
42305,035,410,40.6239135,-111.9173653
42306,035,35,40.6306051,-111.9128656
42307,035,167,40.6333443,-111.961626
42308,035,182,40.6578431,-111.815665
42309,035,181,40.7000432,-111.7927048
42310,035,62,40.5996309,-111.8602478
42311,035,66,40.6954809,-111.9412783
42312,035,83,40.7424463,-111.8689049
42313,035,55,40.6589089,-111.9968909
42314,035,43,40.5710146,-111.8753167
42315,035,388,40.7573996,-111.8639461
42317,005,72,41.6910426,-111.9822071
42318,005,144,41.983138,-111.8665407
42319,029,22,41.1070524,-111.7703919
42320,029,114,41.0405331,-111.707078
42322,005,40,41.7163587,-111.857244
42324,005,36,41.7239491,-111.817649
42325,005,52,41.6398368,-111.935688
42326,005,43,41.7033001,-111.8292984
42327,029,13,41.0379788,-111.6793097
42332,043,8,40.6630059,-111.4767732
42333,005,40,41.8419448,-111.8430645
42334,005,13,41.7050204,-111.8117032
42335,003,53,41.4995569,-112.015174
42336,003,13,41.8137683,-112.126367
42338,021,7,37.6899277,-112.8510383
42341,053,55,37.0689143,-113.6105956
42342,053,15,37.0257013,-113.6225463
42343,053,29,37.1335916,-113.3143144
42344,053,30,37.134537,-113.6183157
42345,053,52,37.1364521,-113.647318
42346,053,118,37.1200187,-113.5379091
42347,053,110,37.1005478,-113.5822962
42348,021,49,37.6509877,-113.1446226
42350,053,357,37.1680387,-113.3776965
42352,053,9,37.109119,-113.6127838
42354,027,19,39.3470426,-112.5586944
42359,003,170,41.7240118,-112.2048054
42360,003,59,41.4745161,-112.0234925
42361,003,82,41.718174,-112.173771
42364,043,15,41.0156276,-111.4998495
42365,043,9,40.7718506,-111.4979876
42370,027,15,39.2425718,-112.1049557
42373,021,63,37.6828741,-113.0955394
42376,021,13,37.8260747,-112.8584545
42378,005,51,41.6841511,-111.8221556
42381,043,20,40.6453636,-111.4879783
42382,003,111,41.7086613,-112.1736853
42384,047,19,40.3861586,-109.8178989
42388,035,177,40.6631666,-111.9693566
42389,035,73,40.5887855,-112.0378677
42390,035,175,40.5993551,-112.0557407
42391,035,24,40.5318243,-112.006427
42393,035,141,40.5457742,-111.9644453
42394,035,39,40.5847528,-111.9107731
42395,035,124,40.6566559,-111.9298651
42396,035,106,40.5154824,-111.9630459
42397,035,55,40.5046049,-112.0134354
42398,035,189,40.6938015,-111.9412767
42401,025,24,37.0235437,-112.4396291
42403,017,3,37.6365264,-112.4358195
42404,047,88,40.44939,-109.5863041
42405,047,23,40.4573529,-109.5943816
42407,047,15,40.4583592,-109.5159403
42408,049,349,40.1487805,-111.565747
42410,049,55,40.3036132,-111.6771859
42411,049,88,40.3938153,-111.9327357
42412,049,74,40.0983206,-111.6440995
42413,035,44,40.5150198,-112.0444315
42415,035,159,40.6302293,-112.0377383
42416,035,15,40.6514243,-111.8670389
42417,035,23,40.6739863,-111.8102111
42418,035,65,40.5553104,-111.9591069
42420,035,33,40.528257,-112.0218687
42421,035,480,40.7088081,-112.0933773
42423,035,15,40.594560799999996,-112.0264973
42424,035,459,40.4848053,-111.9997623
42425,035,60,40.4711471,-111.9198162
42426,035,107,40.5528349,-112.0026721
42431,035,49,40.5771825,-111.8920343
42433,035,75,40.5454864,-111.8856308
42435,007,86,39.5650792,-110.7647765
42437,007,45,39.6065041,-110.8354456
42439,041,48,38.6767764,-112.1533603
42442,035,117,40.563766,-111.978838
42443,035,39,40.626739,-112.004353
42445,035,68,40.6534436,-111.8756227
42447,049,59,40.2450889,-111.677287
42448,049,30,40.1072804,-111.5952615
42449,049,71,40.2178249,-111.6697654
42450,049,58,40.3841039,-111.7819343
42451,049,311,40.377978,-111.7774475
42452,049,102,40.3079149,-111.7161192
42453,049,27,40.3085435,-111.7135183
42454,041,1,38.6976683,-112.1046914
42455,041,7,38.7060571,-112.0656791
42456,041,10,38.6852346,-112.1517172
42457,041,6,38.5092595,-111.8823785
42459,041,4,38.9999105,-111.8583246
42460,049,74,40.3475449,-111.9656307
42461,049,63,40.106717,-111.6709899
42462,049,85,40.2248111,-111.6334534
42463,049,25,40.2342715,-111.6883195
42465,019,3,38.6145736,-109.3059395
42470,039,14,39.4732283,-111.4969474
42471,039,19,39.5387489,-111.4449026
42472,039,14,39.5387475,-111.4542849
42473,039,34,39.2705163,-111.6397822
42475,015,4,39.321982,-111.2904
42477,015,12,38.9209921,-111.2458351
42478,015,4,38.9180724,-111.2457937
42480,015,64,39.3326748,-110.9658384
42481,039,22,39.5281055,-111.5791131
42484,039,21,39.5294974,-111.57912519999999
42486,057,8,41.2689197,-112.1355623
42487,057,117,41.2130966,-111.9533479
42488,057,17,41.1976084,-112.0635072
42489,057,47,41.16313,-112.051243
42490,057,117,41.1621467,-111.9548057
42491,057,255,41.2019619,-112.039344
42492,057,145,41.1937811,-112.0989513
42493,057,44,41.1934659,-112.0273948
42494,057,32,41.2428428,-112.0733997
42495,057,71,41.2130422,-111.9490914
42496,057,17,41.3101543,-111.8569728
42497,057,44,41.2605193,-112.1347278
42499,057,52,41.2171582,-111.9775547
42502,049,58,40.1449913,-111.6278282
42503,049,92,40.4472798,-111.896067
42504,049,101,40.2304217,-111.7019872
42505,049,58,40.455646,-111.7547699
42507,049,72,40.1051886,-111.6305981
42509,041,13,38.7091153,-112.0544748
42510,041,2,38.9190432,-111.9351866
42511,049,21,40.2575327,-111.6607988
42515,015,24,38.9900198,-110.1595115
42516,015,3,38.9239369,-111.2440472
42517,031,1,38.4313518,-112.1636132
42521,037,5,37.000614,-109.3892028
42525,049,193,40.3942667,-111.8188367
42527,023,9,39.7125664,-111.8429213
42528,023,27,39.7241286,-111.8342243
42529,045,85,40.5331908,-112.2933792
42542,045,30,40.5360829,-112.2800744
42543,045,32,40.5327889,-112.2898876
42544,045,13,40.5364031,-112.2976763
42545,045,60,40.5964153,-112.4683766
42549,023,2,39.6904725,-114.0404712
42550,023,15,39.8140001,-111.8542252
42554,023,49,39.8082968,-111.8557653
42557,049,47,40.2938872,-111.7247613
42568,037,2,37.7528895,-109.4243059
42569,037,75,37.8708007,-109.3520023
42572,025,10,37.3155602,-112.5964987
42575,039,10,39.1418527,-111.7256346
42576,023,27,39.8783559,-114.0046219
42577,023,33,39.6732726,-111.8472389
42584,039,1,39.8068062,-111.4739428
42585,039,8,39.4847967,-111.6322975
42586,039,7,39.2599168,-111.6362134
42587,045,177,40.6113469,-112.4690754
42588,045,2,40.027524,-113.9657787
42589,039,18,39.6320285,-111.4361675
42592,011,97,41.0485311,-111.9958977
42593,011,32,41.1463237,-112.0622304
42594,011,42,40.9916521,-111.8911848
42595,011,665,41.0977302,-112.0791902
42596,011,34,40.9061798,-111.8826899
42597,011,101,41.0957773,-112.0012026
42598,011,46,40.9091238,-111.8691464
42599,011,83,40.8736318,-111.9197301
42600,039,16,39.4788313,-111.4860544
42608,057,40,41.1745405,-112.1053864
42609,057,34,41.1553818,-112.0317902
42611,037,15,37.1947388,-109.051632
42613,037,16,37.2468264,-109.2160565
42616,035,76,40.6985615,-112.0884864
42617,035,64,40.6074884,-112.0603018
42618,035,139,40.6406516,-111.8334532
42619,035,117,40.6459315,-111.86245
42620,011,58,41.1492409,-112.0706042
42621,057,192,41.3071029,-111.9396991
42622,057,62,41.3113552,-111.9464595
42627,035,45,40.6110956,-111.8236791
42628,035,45,40.5545628,-111.8394896
42629,035,82,40.6470533,-112.02863
42631,057,35,41.240618,-111.9500732
42632,057,30,41.3169451,-111.9594911
42633,057,124,41.1849635,-111.9508182
42634,057,37,41.1447184,-111.9200953
42635,057,63,41.1593344,-112.1301796
42637,057,66,41.1583224,-112.0752741
42638,057,102,41.2220448,-111.95508
42639,057,57,41.1818225,-111.940205
42640,057,117,41.2826637,-112.010033
42641,057,33,41.1724989,-112.0278493
42642,057,27,41.2030864,-111.9393962
42643,057,141,41.1897725,-112.0004015
42644,057,5,41.3079019,-112.1062697
42645,057,216,41.1622766,-112.0715842
42646,057,47,41.1660912,-112.047545
42647,057,51,41.1713325,-112.034205
42649,057,149,41.2908963,-112.0897143
42650,057,324,41.2031638,-112.0977036
42651,057,83,41.1742803,-111.9662296
42652,057,37,41.1530386,-112.0742626
42653,057,69,41.2070233,-111.9435375
42654,057,65,41.1602435,-112.1499334
42656,057,63,41.2703068,-111.9652147
42657,057,67,41.2633459,-111.9773951
42658,057,27,41.2464586,-111.9759987
42659,013,17,40.1155231,-110.0266142
42660,013,11,40.3008962,-109.9854875
42661,013,67,40.2886078,-109.9865496
42662,013,35,40.3086879,-109.9850961
42663,013,21,40.3044503,-109.9850536
42664,013,22,40.3014801,-109.9911023
42666,011,79,41.1353534,-112.0484637
42667,011,51,41.0869925,-112.0145052
42668,011,91,41.0699686,-111.9473631
42669,011,79,41.0599684,-111.9415358
42670,011,54,40.8792238,-111.8517221
42671,011,25,41.1475004,-112.1119237
42672,011,174,41.1307417,-112.0854275
42673,035,129,40.7530349,-111.8982356
42674,035,74,40.6973538,-112.103243
42675,035,52,40.6228115,-112.0136795
42677,035,87,40.5551583,-111.8793783
42678,035,167,40.7423815,-111.9284127
42679,035,12,40.6667228,-111.8966758
42680,035,148,40.6697789,-111.9236222
42681,035,64,40.5889994,-111.9269178
42682,035,20,40.6622921,-112.0908803
42683,035,14,40.6113469,-111.9121561
42684,035,60,40.6031485,-111.9071628
42685,035,122,40.6357651,-112.0131325
42686,037,42,37.6340938,-109.4824974
42689,037,23,37.6231969,-109.4695143
42691,037,2,37.5962717,-109.148242
42692,037,8,37.8398774,-109.1663416
42694,037,28,37.6357462,-109.4841607
42696,037,6,37.2787515,-109.5688862
42698,031,3,38.2419913,-112.2228395
42700,035,50,40.7790604,-111.8708107
42701,035,75,40.529414,-111.8500928
42702,035,78,40.4848413,-111.874072
42704,037,15,37.0985507,-110.1921985
42705,033,9,41.5159257,-111.1602729
42707,013,5,40.197492,-110.070383
42708,013,53,40.2683546,-110.1839711
42710,011,50,41.019701,-111.9464556
42711,049,30,40.1064619,-111.6415657
42712,049,41,40.0562339,-111.6569759
42713,049,30,40.2856334,-111.741207
42714,035,37,40.6295856,-111.8382947
42716,035,62,40.6817885,-112.0502002
42717,035,11,40.7790725,-111.8960708
42718,035,6,40.7595558,-111.9039572
42720,035,34,40.6189844,-111.809268
42721,035,34,40.5807803,-111.8646347
42722,045,59,40.6097883,-112.4905493
42725,045,11,40.5213313,-112.2745508
42727,051,6,40.5490985,-111.1398095
42728,051,10,40.577655,-111.4263296
42730,035,61,40.7046857,-112.0967007
42731,035,64,40.7029519,-111.8494026
42732,035,151,40.7553934,-111.8956023
42733,005,106,41.7557938,-111.7974822
42734,005,48,41.8344598,-111.8022527
42735,043,4,41.0429616,-111.263989
42736,035,47,40.688565,-111.9269509
42737,035,120,40.5838038,-111.7994213
42738,035,119,40.5695362,-111.832439
42739,035,200,40.664188,-111.949851
42740,035,101,40.6035549,-111.8371406
42741,035,131,40.7089795,-111.8633656
42742,027,18,39.1001581,-112.2698373
42744,001,11,38.274879,-112.6377564
42748,003,88,41.7643651,-112.1219639
42749,003,26,41.7518605,-112.1647792
42750,003,3,41.5427897,-112.1915341
42751,003,261,41.7184762,-112.1867996
42752,003,3,41.6930408,-113.4556804
42753,035,59,40.7376104,-111.8604324
42754,035,15,40.5260814,-111.8696918
42755,035,119,40.6047723,-111.880185
42757,003,48,41.7543877,-112.1445061
42758,003,41,41.505377,-112.0134789
42760,003,29,41.5014066,-112.1757598
42762,005,23,41.5633656,-111.8315098
42763,005,19,41.8961881,-111.9306439
42767,045,66,40.6022927,-112.4375654
42769,035,273,40.5729795,-111.9126425
42770,035,20,40.5667646,-111.9349951
42771,035,198,40.5424395,-111.860111
42772,035,16,40.5891076,-111.8071362
42773,035,58,40.5758416,-111.8262067
42774,035,18,40.5905852,-111.8835026
42775,035,50,40.6160177,-111.9024448
42776,035,44,40.5683183,-111.985168
42777,035,72,40.7080081,-111.8424412
42778,035,58,40.7244163,-111.8301669
42779,035,99,40.4895083,-112.0041266
42780,035,44,40.6771062,-111.8205437
42782,035,100,40.6078855,-111.9751277
42783,035,59,40.5961722,-112.0516343
42784,035,102,40.5460714,-111.8695878
42785,035,441,40.6787943,-111.8898297
42786,035,36,40.6880948,-111.8869569
42787,035,55,40.7023912,-111.87332550000001
42788,035,61,40.6881448,-112.0577278
42789,035,151,40.679077,-112.0084356
42790,035,110,40.593277,-111.9827556
42791,035,9,40.7528691,-111.8115659
42792,035,101,40.7040852,-112.0801175
42793,035,49,40.7813424,-111.8798061
42794,035,39,40.7813269,-111.8723011
42795,035,67,40.7190551,-111.8782746
42796,035,53,40.6037639,-111.9829187
42797,035,78,40.5549943,-111.9983677
42798,035,75,40.5051222,-112.0131144
42799,035,81,40.6697334,-111.9474144
42804,021,9,37.7766033,-113.6996701
42805,021,27,37.6164268,-113.2348138
42806,053,331,37.177611,-113.3427226
42807,053,53,37.1171684,-113.5949359
42808,021,53,37.7703309,-113.0786361
42810,053,41,37.0998686,-113.4888747
42811,053,65,37.1537074,-113.5195471
42812,053,19,37.0577027,-113.5876837
42815,053,14,37.1234176,-113.3080058
42816,053,101,37.1085124,-113.6110568
42817,053,232,37.1580103,-113.6727004
42818,049,114,40.4409476,-111.8613635
42819,051,3,40.3687642,-111.4000916
42821,051,20,40.4810282,-111.2907884
42825,035,96,40.5639652,-111.8649706
42826,035,116,40.5664149,-111.8483262
42827,035,155,40.644918,-111.8483531
42828,035,62,40.6374296,-111.8953732
42829,035,40,40.7391734,-111.8789184
42830,035,103,40.6136098,-112.0060008
42832,035,61,40.6694327,-111.8352978
42834,035,1,40.7590363,-111.9551628
42835,021,154,37.6661672,-113.0924509
42836,021,66,37.6581776,-113.1543658
42838,027,12,39.3582134,-112.5841751
42839,053,7,37.2441346,-113.2424964
42843,021,72,37.6805207,-113.0555402
42848,053,10,37.1034876,-113.6122013
42849,053,7,37.1450399,-113.5050862
42851,021,8,37.6594825,-113.6473996
42854,003,86,41.6613282,-112.2566117
42855,003,7,41.5493566,-112.1120391
42857,003,6,41.7886992,-112.1194288
42858,035,64,40.6472628,-111.8632223
42859,035,23,40.7757646,-111.8510976
42860,035,101,40.7638928,-111.8574158
42861,035,186,40.7508135,-111.8784243
42862,035,369,40.5179579,-112.0119664
42863,035,131,40.4805306,-111.8780933
42864,035,150,40.5859966,-111.888731
42865,035,22,40.7112073,-111.9376013
42866,035,98,40.6365859,-111.9249982
42867,035,11,40.7884052,-111.7332296
42868,035,51,40.5777727,-111.8280755
42869,035,188,40.5926003,-111.8691114
42870,035,276,40.5533615,-112.0182461
42871,035,104,40.5891138,-112.0083014
42872,035,65,40.7359537,-111.8746033
42873,035,76,40.5870116,-111.8822884
42875,035,62,40.650913,-111.9942545
42876,035,30,40.6298431,-111.9208123
42877,035,60,40.5655438,-111.8670911
42878,035,40,40.784633,-111.8737971
42879,035,23,40.7030241,-112.060054
42880,035,126,40.5480774,-111.8663342
42881,035,49,40.7266267,-111.8199118
42882,035,20,40.4810472,-112.0552994
42883,035,51,40.5605495,-111.9146946
42886,053,39,37.1674883,-113.6784254
42887,053,46,37.0991642,-113.5104897
42888,053,10,37.3907955,-113.5150147
42889,021,4,37.7003883,-112.8389648
42891,049,63,40.1083614,-111.6114051
42892,035,62,40.6159828,-111.9547414
42893,009,8,40.9721024,-109.7590484
42894,049,43,40.3580135,-111.8031168
42895,049,21,40.4510345,-111.8152449
42897,049,18,40.1600772,-111.6156281
42899,049,10,40.2286963,-111.6585535
42902,049,49,40.3436084,-111.7527491
42903,049,61,40.3571181,-111.7412774
42904,049,59,40.3417255,-111.7256269
42905,049,62,40.393272,-111.8832415
42906,049,314,40.2857183,-111.7245136
42907,001,3,38.3952873,-113.0117048
42908,049,15,40.3794505,-111.988125
42909,049,119,40.408682,-111.910535
42910,049,152,40.4351247,-111.7942575
42911,049,41,40.1123501,-111.6076292
42912,049,85,40.4071061,-111.9160966
42913,049,254,40.3084259,-112.0087178
42914,049,8,40.4017893,-111.8272657
42916,005,108,41.7436477,-111.8229968
42917,005,35,41.6048339,-111.8501578
42918,043,172,40.9207539,-111.3891522
42919,043,12,40.7940473,-111.4574878
42920,049,93,40.294617,-111.8767652
42924,049,196,40.4112555,-111.9181934
42928,005,117,41.8264999,-111.806781
42931,043,60,40.7943507,-111.4353604
42933,043,19,40.761519,-111.5177978
42934,043,33,40.8482553,-111.4100185
42936,049,61,40.3624325,-111.7518697
42937,049,58,39.9715422,-111.78422810000001
42939,049,306,40.335181,-111.9330129
42940,049,48,40.363237,-111.7223549
42941,049,189,40.0282285,-111.725453
42942,049,95,40.23094,-111.6922502
42943,049,15,40.2537099,-111.7092134
42944,049,73,40.3082294,-111.7565471
42945,049,73,40.3081638,-111.7503775
42948,005,1,41.4293598,-111.6078516
42949,005,15,41.7514412,-111.8311394
42950,005,106,41.7518368,-111.8278538
42951,005,12,41.8559512,-111.9409343
42952,005,56,41.7191242,-111.9724051
42953,051,16,40.479223,-111.4127599
42955,051,1,40.5195375,-111.4899622
42956,051,72,40.6382941,-111.4434438
42957,051,83,40.4908489,-111.3619512
42958,051,24,40.4699228,-111.4698079
42959,051,7,40.4769219,-111.342384
42961,051,1,40.4546158,-111.2281326
42962,051,261,40.5176362,-111.4155893
42963,051,87,40.3858179,-111.4153118
42964,003,15,41.7594696,-112.1677325
42965,003,17,41.5158501,-112.0148592
42967,003,23,41.7416646,-112.159334
42968,003,19,41.7385286,-112.1632294
42974,053,35,37.0211337,-113.6158834
42975,053,11,37.0767425,-113.5065124
42979,005,10,41.6999075,-111.8335329
42980,043,24,40.8350907,-111.3534289
42981,005,29,41.8557563,-111.9969544
42982,005,15,41.9397416,-112.0436399
42983,005,50,41.9195114,-111.8101847
42984,005,98,41.7361053,-111.8309317
42985,005,16,41.842469,-111.8589111
42987,043,6,40.7999108,-111.5098558
42988,053,12,37.1863306,-113.6917644
42989,021,20,37.6947175,-113.5330688
42990,053,10,37.155153,-113.6644199
42991,053,102,37.1700802,-113.3819037
42992,053,20,37.1811408,-113.0044513
42993,053,1,37.3555526,-113.2772764
42994,053,123,37.1169144,-113.534737
42996,053,11,37.1581606,-113.5331806
42997,053,33,37.0920442,-113.4974905
42998,053,57,37.1191139,-113.609931
42999,021,4,37.8822105,-112.7762676
43000,053,14,37.2125777,-113.2665853
43001,053,19,37.0997303,-113.6110106
43002,053,44,37.0566546,-113.5165727
43007,003,63,41.5199235,-112.0210886
43009,003,103,41.6192925,-112.1158388
43010,003,5,41.5180798,-112.0741183
43011,003,22,41.6309212,-112.0927668
43015,051,128,40.4671738,-111.4138326
43017,051,53,40.5136633,-111.461299
43019,027,14,39.5187375,-112.3763076
43020,027,5,39.518728,-112.3728943
43021,027,110,39.5295982,-112.2898619
43024,021,107,37.6906061,-113.1442063
43025,053,125,37.1899904,-113.2845541
43026,053,59,37.0551794,-113.5243248
43028,053,1,37.1646042,-113.6954812
43029,053,79,37.2004385,-113.2682433
43030,053,5,37.1449233,-113.6708274
43031,053,117,37.1085818,-113.5233738
43032,053,160,37.1385647,-113.6381801
43034,027,60,39.292598,-112.641642
43035,027,41,39.3686858,-112.6077685
43036,021,7,37.7703833,-113.1126887
43037,021,12,37.8559994,-112.8041345
43038,021,19,37.8480575,-112.8370457
43039,021,20,37.8411766,-112.8330162
43040,053,47,37.1802732,-113.2871883
43041,053,21,37.1774188,-113.2854054
43042,053,90,37.1421673,-113.6541168
43043,053,66,37.1308492,-113.641637
43049,021,4,37.8362493,-112.8494564
43051,047,42,40.4577533,-109.5337005
43053,047,17,40.3382573,-109.8428285
43054,047,15,40.3040359,-109.8616414
43057,047,10,40.4606953,-109.5307963
43061,035,56,40.6676399,-111.8697731
43062,035,2,40.5447082,-111.845112
43064,035,44,40.5985631,-112.0538118
43066,035,49,40.586619,-111.9469727
43067,035,45,40.6616601,-111.8634123
43068,035,380,40.6937647,-112.0862707
43071,047,37,40.3130602,-109.9747483
43072,049,176,40.4201966,-111.7549569
43073,049,39,40.2969413,-111.881033
43074,049,43,40.1479903,-111.5971381
43075,049,18,39.9252601,-111.5566321
43076,049,2,40.3650346,-111.815343
43077,041,23,38.922848,-111.9385618
43078,041,7,38.7673707,-112.0874982
43079,049,32,40.4164882,-111.9034851
43081,049,51,40.0404668,-111.7244225
43083,049,112,40.30887,-111.7230827
43085,049,153,40.3746547,-111.7525625
43088,055,55,38.4665669,-111.6004284
43091,023,14,39.5581861,-111.8590848
43092,025,6,37.5154977,-112.6553669
43094,049,91,40.3548002,-111.7223212
43095,049,153,40.3787182,-111.9678961
43096,049,86,40.1645644,-111.6316371
43097,049,86,40.2255723,-111.6412876
43098,049,42,40.2833023,-111.7134177
43100,049,55,40.1022164,-111.6211108
43103,041,3,38.9074916,-111.9519422
43105,041,14,38.6380001,-112.1269182
43108,049,38,40.294039,-111.6440652
43109,049,47,40.2171483,-111.6752536
43110,049,63,40.3616215,-111.7128188
43112,049,39,40.0492479,-111.6804414
43113,049,252,40.3053907,-111.7041373
43114,023,4,39.9553334,-112.1206081
43115,017,11,37.5618522,-111.9936579
43116,049,51,40.3755671,-111.7168482
43120,049,44,40.1129649,-111.5862347
43121,049,70,40.4078939,-111.8639457
43124,049,450,40.4089524,-111.8929583
43126,049,48,40.4217724,-111.8102766
43127,049,31,40.1089196,-111.6641036
43128,049,70,40.37815,-111.7432607
43130,049,55,40.3822647,-111.7449293
43133,055,4,38.3398156,-111.541366
43135,049,229,40.363214,-111.9773473
43137,049,14,40.0239469,-111.7727868
43138,049,161,40.4064615,-111.8662323
43141,047,13,40.404477,-109.4644799
43142,047,95,40.3866181,-109.4891224
43145,041,7,38.7824491,-112.0469999
43146,047,63,40.4378746,-109.4948861
43151,047,29,40.2950254,-109.9586265
43152,049,82,40.3158831,-111.8984255
43153,049,78,40.4129113,-111.8234405
43154,049,141,40.3021902,-111.6920817
43155,049,3,39.9710665,-111.8505655
43157,049,33,40.1438962,-111.5876747
43160,041,38,38.7743915,-112.0892709
43161,041,29,38.7701693,-112.0856944
43167,049,131,40.353432,-111.7026195
43170,049,137,40.3609903,-111.9492666
43171,049,59,40.2260646,-111.6395204
43172,049,40,40.3947005,-111.7963526
43173,041,24,38.7798249,-112.0785141
43176,041,2,38.5875716,-111.9883071
43179,041,14,38.7715809,-112.0838621
43181,041,3,38.9581731,-111.8412582
