tract,county,pop,lat,long
020315,019,1910,-78.0932199493242,33.91244636181952
020315,179,5250,-80.69892706593855,35.05396520592276
020316,019,652,-78.04796212520378,33.90177145103836
020316,179,4968,-80.67227664163538,35.049824816434764
020317,179,6772,-80.66385960491597,35.03534006583947
020318,179,3764,-80.63922121993724,35.088277482370515
020319,179,3419,-80.65143877876437,35.10968767478162
020320,179,2956,-80.62500942989385,35.079046646172564
020321,179,4723,-80.60920592213262,35.061005034771384
020400,001,6556,-79.43258595104368,36.1212466453143
020400,065,4335,-77.75514000188329,35.954713517353795
020401,037,5835,-79.4631897778129,35.717022366979585
020401,179,6465,-80.55480553419903,35.02449465497727
020402,037,4610,-79.46462359087894,35.7472629138222
020403,179,4555,-80.59561631157065,34.994625223986745
020404,019,3006,-78.30421786948386,33.96585473812313
020405,019,3166,-78.2630583109746,33.97123436688261
020405,179,2007,-80.58317015158913,35.018897266734925
020406,019,921,-78.31937280186017,33.91053621587143
020406,179,4373,-80.55414309154074,34.993644307446594
020407,019,1918,-78.27927456644521,33.9261222010893
020408,019,2885,-78.34374230705906,33.95432453576876
020409,019,2288,-78.33357678982426,33.924385089003565
020500,023,2969,-81.69820945781134,35.75220912831489
020500,037,3605,-79.46916850572862,35.5813634703742
020501,001,3965,-79.47723421817001,36.115647963354505
020501,179,5258,-80.58091784612701,34.96874643131178
020502,001,4299,-79.45224791984242,36.11427201822984
020502,179,4085,-80.56037447961465,34.94565015457662
020504,019,2024,-78.58154634554204,33.94498987464497
020505,019,3917,-78.54164882179889,33.994141520415496
020508,019,3039,-78.50036387262584,33.93017791132107
020510,019,2405,-78.47681928048434,33.893676228005525
020511,019,2566,-78.40378349758635,33.91251214721217
020512,019,1170,-78.45424202363284,33.88507636949232
020513,019,1541,-78.4250650203886,33.938914087709406
020514,019,3004,-78.387357678931,33.94561624976392
020515,019,3581,-78.59601266439694,33.9182097903895
020516,019,4717,-78.56868852295796,33.91306627992188
020517,019,2522,-78.54717632037377,33.88499959134878
020518,019,3234,-78.48580670401269,33.90567856466077
020600,023,6363,-81.67332217248371,35.75520286918564
020600,037,5199,-79.27996209389916,35.609125656468095
020600,065,2417,-77.69495132997456,35.998500591367474
020601,001,3170,-79.48271033833218,36.089686122861295
020601,019,4698,-78.4346717046131,34.0733175181842
020601,179,5064,-80.49583382364709,35.00164917502642
020602,001,2509,-79.46253680962121,36.096037718932415
020602,019,5618,-78.18772733800007,34.15183028914391
020602,179,4702,-80.52393719677312,34.950985066949954
020603,019,3325,-78.1937804802199,34.0223143285719
020700,065,1750,-77.62141877331531,36.05779537710949
020701,001,5018,-79.48022039950244,36.06952718792498
020701,179,5994,-80.44460825258611,35.01309706789777
020702,001,5063,-79.4622833410349,36.063173775737035
020702,037,4361,-79.0095096454609,35.66100763772497
020702,179,3966,-80.44107230944992,34.93810040183061
020703,037,4549,-78.93883217973678,35.830480765532805
020704,037,2782,-78.99033410409103,35.83442044172389
020800,065,3115,-77.45226367355417,35.90532732437313
020800,179,5072,-80.35641499259758,34.973766104187895
020801,001,1930,-79.44957664980404,36.04755765395508
020801,023,5219,-81.61406288849092,35.765989700448564
020801,037,4513,-79.20247404012738,35.7077247660658
020802,001,6175,-79.42762347450294,36.07792562055426
020802,023,3249,-81.63149958230096,35.73748181515181
020802,037,2775,-79.12818785826168,35.75169025161929
020803,037,2378,-79.10817917736351,35.70326532510962
020900,065,2062,-77.51760098102845,35.87723540894315
020901,001,3871,-79.41678844672627,36.055239228475315
020901,023,3598,-81.54307498507808,35.75968865558123
020901,179,5306,-80.4321411537577,34.86493233166051
020902,001,3887,-79.41464662707065,36.032630060883996
020902,023,3421,-81.55784650016832,35.73708088762855
020902,179,5952,-80.61162738117022,34.858001678227325
021000,001,4091,-79.39848874316618,36.07693568330366
021000,023,5165,-81.47296826808231,35.751190487363004
021000,065,3125,-77.53250606555959,35.9039270044249
021004,179,7062,-80.68906200568976,34.95744209522816
021005,179,4891,-80.63907571900437,34.923988400147834
021006,179,5541,-80.78352086038866,35.02152037655975
021007,179,7126,-80.80323121301625,35.003128292728015
021009,179,4468,-80.75480199660689,34.97865716135904
021012,179,5647,-80.72483418494738,34.95728362115042
021013,179,9206,-80.75828603462604,34.93408265710468
021014,179,2769,-80.7425752265446,34.91370390115261
021015,179,4819,-80.74485772615805,34.86583899069092
021016,179,5254,-80.7966578516551,34.97900763202541
021017,179,5405,-80.78488048979106,34.95753892542081
021018,179,4794,-80.74759168068222,35.01186223151985
021019,179,5007,-80.72564173912446,35.03912608127244
021020,179,5173,-80.69617510915187,34.9919013171183
021021,179,2403,-80.70416172968521,35.010175714595086
021100,023,5946,-81.41652633759243,35.73952089327888
021100,065,3648,-77.56604334738849,35.933571647304106
021101,001,3984,-79.37673725263862,36.06981783931904
021102,001,3587,-79.38184339209995,36.04012406789836
021200,065,4969,-77.57937956423503,35.89890168933975
021201,001,6305,-79.35408899373498,36.107211539138106
021201,023,3564,-81.59176137024949,35.69758780258842
021202,023,3902,-81.48319985762642,35.70224902946847
021203,023,4024,-81.52829527413107,35.63617335844834
021204,001,5217,-79.31330797990441,36.045414613025606
021205,001,7963,-79.28274717768329,36.0720764797746
021206,001,5382,-79.30637130853826,36.085430727278606
021207,001,3498,-79.29144946467433,36.10510849965356
021300,001,6178,-79.31634399595055,36.185651745530116
021300,065,4019,-77.63261964972047,35.87767701794812
021301,023,5442,-81.68243316363744,35.680125270125544
021302,023,3389,-81.67912480090001,35.617241170592735
021400,001,2668,-79.40439488502572,36.187891006917546
021400,023,5112,-81.71276220397162,35.728958496467826
021400,065,3490,-77.73060609402378,35.85251921158212
021500,001,4576,-79.4800460212463,36.19920375455692
021500,065,2878,-77.6729517278078,35.787038397958746
021600,001,8913,-79.51314210320376,36.138646906288
021600,065,2636,-77.62531589517798,35.741302941822674
021701,001,3479,-79.52844793703478,36.09283227304864
021702,001,5897,-79.50772902919073,36.092514364254455
021703,001,7974,-79.51766786231236,36.054654378273945
021801,001,4706,-79.49508647649401,35.985181207812616
021802,001,3618,-79.43970155883653,35.94219154631744
021803,001,3042,-79.47765223819513,35.87791839740728
021901,001,4630,-79.38129189557274,35.977033728343336
021902,001,4424,-79.32857156449843,35.887837767317954
022001,001,3759,-79.33366755003361,35.99860153970921
022002,001,4717,-79.28720296022523,35.97505243885253
030100,027,5614,-81.54158350937242,35.9168085343849
030100,151,5043,-79.8261400628609,35.672489516140324
030101,105,4812,-79.19272306242519,35.48049351903312
030102,105,5803,-79.21261956610157,35.483567867630775
030103,071,1688,-81.01951048549354,35.37552031935615
030104,071,2307,-80.97864326057362,35.37927420300401
030105,071,3148,-81.01276399936215,35.32295029902984
030106,071,1306,-81.00213163679159,35.31445430192392
030200,027,5208,-81.58281832565366,35.92284687529154
030200,105,3265,-79.17110215436868,35.48644277355507
030201,151,3234,-79.80241094163048,35.69871654550618
030202,151,4962,-79.80506124651168,35.65978254606483
030205,071,3827,-81.12719695368426,35.38370131938943
030206,071,2380,-81.03335742659321,35.353237150568546
030207,071,1149,-81.06555748773819,35.352822951248015
030208,071,599,-81.05736952551513,35.38713939733138
030209,071,1706,-81.09102559217263,35.38781271880105
030300,027,3798,-81.55537638701702,35.87650297778187
030300,105,2967,-79.17618216957155,35.46892283559278
030301,071,2337,-81.18293418666657,35.38116526866867
030301,151,6559,-79.79227483520204,35.74398768411236
030302,071,2587,-81.15801273480783,35.338451888471646
030302,151,3109,-79.78318796174237,35.7203862148139
030400,027,4547,-81.51820693162867,35.86839367749857
030400,151,4238,-79.81598492135981,35.74127323405093
030401,071,4131,-81.23674415643521,35.37182194806598
030401,105,3777,-79.13307254052678,35.48337084287027
030402,105,7165,-79.16819656970242,35.44566404893328
030403,071,2002,-81.25756456067353,35.33216322957444
030404,071,2732,-81.21677616045525,35.31725414623593
030500,027,4792,-81.50722623877542,35.91952953150138
030501,071,2524,-81.29721187541261,35.38932945421617
030502,105,2151,-79.18429908590687,35.423225244291515
030502,151,4388,-79.85168302758083,35.72561463392224
030503,071,2192,-81.33986471813972,35.32104333775069
030503,151,5838,-79.89724798655406,35.772014821437395
030504,071,1682,-81.31674634520829,35.347781719489994
030504,105,6547,-79.17291013113933,35.36009434677159
030504,151,5871,-79.99684104383545,35.75720527473117
030505,105,3211,-79.22864491455692,35.38104795898262
030506,105,1385,-79.1314244602965,35.418612808714066
030507,105,3720,-79.10541961117455,35.41868347689657
030600,027,4438,-81.47883580425605,35.855306670417555
030600,151,6668,-79.89359600308501,35.66783788025023
030601,071,2737,-81.36647294188376,35.40313005188062
030601,105,3506,-79.24977023338135,35.52307020511708
030602,071,2469,-81.41578452652448,35.39687991102998
030602,105,5525,-79.28611149172876,35.45222754367891
030700,027,6690,-81.51085850642649,35.828926333869795
030700,071,3215,-81.37673985318071,35.36506850060137
030700,151,6138,-79.95776014883818,35.58741045945743
030702,105,4368,-79.05370653541999,35.49550803083449
030703,105,1922,-79.14594618884787,35.58942944176498
030704,105,3161,-79.11098146259211,35.55981302911933
030801,027,3538,-81.55198196824765,35.811901513120745
030801,071,1495,-81.32217572890299,35.2873392043972
030802,027,4108,-81.59171972315077,35.838469307444555
030802,071,4270,-81.26697788537291,35.30123860608151
030803,151,3902,-79.73306926850502,35.556399599005296
030804,151,2538,-79.77738804671013,35.61330460079085
030805,151,4083,-79.70577208181757,35.67718857280054
030806,151,2809,-79.76058495710018,35.69047936887807
030900,027,4686,-81.68965962128127,35.94822389711558
030900,151,3583,-79.6108645737521,35.611843850915875
030901,071,2534,-81.18128877001098,35.313184299316404
030902,071,5069,-81.15970326290646,35.30822344107468
031000,027,2804,-81.59984573274646,36.05642446199106
031001,071,2712,-81.08294815030875,35.29414666332873
031001,151,2881,-79.6109445479976,35.7221021410497
031002,151,4446,-79.60682395813778,35.78031735893344
031004,071,3296,-81.05428085812144,35.28896005909132
031005,071,2688,-81.05414755420826,35.30334578678711
031006,071,1824,-81.06339646773039,35.319223662248966
031100,027,4277,-81.46246554917975,35.99874096469367
031101,071,2808,-81.03432478511361,35.321264077060434
031101,151,3349,-79.74086468206865,35.78215960699245
031102,071,2207,-81.0190254260609,35.28962169385841
031102,151,2397,-79.6972075027717,35.757377665068695
031200,151,5184,-79.59832024026258,35.86333027257312
031201,027,4300,-81.39168916191473,35.934707155267525
031202,027,4327,-81.44795832921773,35.87362324657879
031202,071,2467,-81.04331088151736,35.26663408486271
031203,071,1893,-81.02092248587817,35.26731129404091
031204,071,1596,-81.02854226623718,35.27940688883382
031301,027,4394,-81.37879354882675,35.792913444550926
031301,071,4497,-81.12082923775428,35.29271818614938
031302,027,4084,-81.37408066492137,35.83403210967545
031303,071,1727,-81.11798268626117,35.26766560690875
031303,151,4298,-79.92095997772225,35.84396791076836
031304,071,2996,-81.09783148233319,35.275179341883046
031304,151,4713,-79.87962468593449,35.870636406593476
031305,151,3706,-79.80444248840044,35.878070038322626
031307,151,4203,-79.70140791906894,35.850457147645734
031308,151,2678,-79.73996150613986,35.89241289648907
031401,027,3191,-81.4889433411701,35.79848785836953
031401,071,2743,-81.16179514186585,35.28448218852328
031401,151,5434,-79.79654489807106,35.82211150613118
031402,027,3519,-81.42171317094733,35.78253747161152
031402,071,2364,-81.14936953886073,35.293246728723574
031402,151,3971,-79.79842395359081,35.78313920170993
031403,027,2337,-81.452029991753,35.81824111107697
031500,071,3459,-81.212977636344,35.28405459787003
031501,151,6215,-80.01162613674948,35.84413168381528
031503,151,3026,-79.96795248120229,35.907669582369486
031504,151,5368,-79.94877356734722,35.89901248042685
031505,151,3453,-79.96225344558991,35.85971462967333
031600,071,3591,-81.28850392976986,35.267596273603814
031601,151,4357,-80.0230271321669,35.89588042085337
031602,151,1529,-79.98502598921253,35.91330557329599
031703,071,2990,-81.25941142468922,35.245131676128565
031704,071,3681,-81.25571896113684,35.21612753777814
031705,071,2108,-81.27470296510852,35.17589702545288
031706,071,1545,-81.28862140660571,35.20887432809919
031800,071,3351,-81.23390605996858,35.26517184207157
031901,071,585,-81.18737343582663,35.262313215344086
031902,071,2365,-81.19342767130952,35.27619080565662
032000,071,3099,-81.17573144703121,35.27370772681817
032100,071,2862,-81.14967435880648,35.26932255053966
032201,071,2436,-81.08880832585251,35.25408867281391
032202,071,1858,-81.07921704025823,35.241374521880736
032301,071,3309,-81.05876178675473,35.25108234165407
032302,071,3127,-81.0239937353668,35.24592207558351
032403,071,2961,-81.05362016948514,35.229876350698035
032404,071,3183,-81.0363932603777,35.23460399281846
032405,071,3342,-81.03371059046934,35.20931411150036
032406,071,2464,-81.01911858599237,35.17952082296499
032505,071,4541,-81.141796989665,35.238119714834795
032506,071,3814,-81.12332439712638,35.230556199139656
032507,071,4031,-81.1085987521004,35.23144606548509
032508,071,3028,-81.08005419893257,35.22168939500189
032509,071,2043,-81.09049284167534,35.20884450484356
032510,071,2550,-81.0560721847326,35.17778172458087
032600,071,3959,-81.12956748678063,35.25269879966699
032702,071,2212,-81.16238442771235,35.227716321908446
032703,071,2020,-81.16431290924972,35.25694069242392
032704,071,4838,-81.16047079827726,35.246174045028845
032801,071,2439,-81.18052313840792,35.249793817773686
032802,071,3721,-81.18061647572723,35.233653881812934
032900,071,3759,-81.19722515236697,35.252809376537115
033100,071,3162,-81.22483515323827,35.250058300446575
033202,071,2351,-81.18474717362095,35.214047820587325
033203,071,2521,-81.20623947057267,35.24128421478828
033204,071,3666,-81.2161389367496,35.22947196326025
033303,071,3602,-81.13824138166574,35.22064872620048
033306,071,1554,-81.1430471052233,35.166204691879315
033308,071,1311,-81.08709522879967,35.1704088609484
033309,071,1933,-81.16519330396244,35.183646853996855
033310,071,1940,-81.18704799278919,35.18995978143803
033311,071,789,-81.11436807612642,35.190491016584154
033312,071,3800,-81.13600293500075,35.1993663665227
033313,071,2297,-81.15030699876806,35.20928702058581
033400,071,2673,-81.2094809438323,35.18956080228628
033501,071,2495,-81.12073576992357,35.35120091970524
033502,071,2674,-81.09892474947453,35.331554780675
040100,003,3248,-81.07388396084612,35.97475139258779
040101,101,2802,-78.13050970450645,35.59292047174233
040101,157,3934,-79.61490568293661,36.47311888566444
040102,101,2383,-78.19133084241135,35.611832723653514
040102,157,2454,-79.56778107018225,36.433388590359236
040103,101,2223,-78.14465828700071,35.54130414093856
040200,003,3877,-81.2420807002977,35.977425057527725
040200,157,3746,-79.68250532786818,36.5203612387914
040204,101,4645,-78.25839861414443,35.749844420684035
040205,101,6321,-78.31368368960685,35.71323865968091
040206,101,4570,-78.23424593755459,35.66027629412101
040207,101,12721,-78.36458306428507,35.65002813169035
040208,101,4567,-78.34707503229738,35.67391136367255
040209,101,6811,-78.40016851493421,35.71412451618199
040210,101,2303,-78.4070097228186,35.675112789926146
040300,003,3090,-81.27830275481651,35.88753818893333
040300,157,3866,-79.74051711446899,36.49645362129908
040301,101,4105,-78.25020889749082,35.56355906548553
040303,101,3501,-78.28623266723085,35.549694623595286
040304,101,2188,-78.2974115802606,35.59397556613952
040400,003,6503,-81.17609013865736,35.920168113479654
040400,101,5070,-78.23111120976678,35.51350100934952
040400,157,5851,-79.76437321264626,36.52577459293466
040500,003,6560,-81.09587986724902,35.86381459014071
040501,025,9545,-80.55379721950673,35.34262406983573
040501,101,4735,-78.19528236137768,35.42154829970519
040501,157,3534,-79.81244571863841,36.51827667898837
040502,025,5641,-80.52606719374361,35.37832033540989
040502,101,2269,-78.15877776972755,35.490820490064635
040502,157,2811,-79.79239188733479,36.48358442710499
040600,003,6320,-81.19381382740089,35.855260492593786
040600,025,6238,-80.51099424166557,35.46093959709624
040600,101,3461,-78.29800056223208,35.45837614796191
040601,157,3688,-79.90481051234094,36.506018441188274
040602,157,4386,-79.87712132966246,36.43662654668983
040700,003,6846,-81.30263143119386,35.829943429942084
040700,101,3406,-78.32558468900835,35.52604204192322
040700,157,4149,-79.99834058890166,36.45055780358211
040701,025,1823,-80.58535066911293,35.50035904031867
040703,025,2976,-80.60200997588514,35.46258068998592
040704,025,3720,-80.59722754286086,35.479389761175405
040705,025,3535,-80.5928419602806,35.49088144374874
040800,025,4136,-80.61786747555277,35.49060888741116
040800,101,3495,-78.360683416507,35.50048484816704
040800,157,1597,-79.9719581697098,36.391454442191595
040900,025,2157,-80.61493232942505,35.464333421035064
040900,157,2468,-79.95316391555089,36.4129219274193
040903,101,9106,-78.36998714102945,35.604745409987046
040904,101,4839,-78.36416492819315,35.55731531904186
040905,101,5298,-78.41057607722533,35.54026934373715
040906,101,2313,-78.4336259462385,35.59665055020628
041001,025,3495,-80.6421214570785,35.48393158499053
041001,101,11160,-78.43876867577055,35.63795198908839
041001,157,6437,-79.97857162171644,36.31439721796825
041002,025,2887,-80.63589949133224,35.49689062290584
041002,157,5903,-79.87973530149004,36.33189366868344
041003,101,3727,-78.49035458461906,35.65138568719799
041004,101,2344,-78.48591104510234,35.66113182996338
041005,101,4075,-78.46712952044079,35.681494338179846
041100,025,7370,-80.63463129041627,35.45933515472302
041100,157,6485,-79.7353087080491,36.43265030451754
041104,101,4880,-78.46860675933308,35.587516990576574
041105,101,3918,-78.50682454964449,35.60750962357683
041106,101,5392,-78.49327280706801,35.5455283756569
041107,101,5155,-78.55389850195053,35.56806594134916
041108,101,3910,-78.5224187681545,35.5762767076353
041109,101,3207,-78.54191756897183,35.595846633610066
041110,101,3769,-78.5103880576646,35.641961755130595
041111,101,3869,-78.54266746137881,35.63073443157123
041112,101,6165,-78.58350343103326,35.597396962670715
041113,101,2149,-78.61418335370853,35.57630859966404
041200,157,4962,-79.67587343485529,36.37019153958854
041201,025,3385,-80.69442828685818,35.48548865257664
041202,025,6064,-80.67034859051705,35.45668178230306
041203,101,1885,-78.41819846064215,35.37781632802543
041204,101,1625,-78.38826662211852,35.43120090043029
041205,101,2751,-78.43993647067228,35.44452013090948
041206,101,2663,-78.42210641226104,35.48888799057469
041300,157,6374,-79.58227237857463,36.3113933981793
041301,025,7633,-80.74896287650978,35.473349768306576
041301,101,2133,-78.30127382577669,35.35373398774008
041302,101,3975,-78.440511950967,35.306907642230335
041304,025,8674,-80.74616750551836,35.433361114686704
041305,025,2688,-80.71302491921365,35.42242035186844
041306,025,6345,-80.72552666786919,35.392679822103794
041307,025,7343,-80.75118828395614,35.40027630127204
041400,157,3019,-79.6516838746767,36.322027196625896
041401,101,3241,-78.50317781961458,35.39630670209846
041402,101,4435,-78.54761831031176,35.376991024993565
041501,157,1338,-79.68908802691296,36.30946393758099
041502,157,6035,-79.67973562508682,36.339206366067785
041503,025,6114,-80.581241079978,35.323907820596965
041504,025,4409,-80.61787392039888,35.31849332954549
041504,101,4004,-78.53490220367733,35.52956195662325
041505,025,8107,-80.65912413314621,35.303072665819506
041505,101,4434,-78.50298855994133,35.47120641792884
041506,025,5302,-80.64245387369682,35.27408210111831
041506,101,2333,-78.58479551747806,35.537819149310906
041507,025,4450,-80.60031519165278,35.280200708347806
041507,101,4192,-78.61456901938257,35.5439910989677
041508,101,2682,-78.65795151957221,35.53744558853728
041509,101,4191,-78.58716440190075,35.49518745333767
041510,101,1983,-78.57418733619055,35.44795806409875
041511,101,2620,-78.64144987947179,35.488446409410294
041601,157,3323,-79.76397912869098,36.35242683196792
041602,025,3514,-80.4635243459268,35.34274659990753
041602,157,4736,-79.76279586522743,36.27995426509365
041603,025,4992,-80.53556333914088,35.230986031029595
041604,025,4288,-80.50935555654357,35.28541551695737
041701,025,4259,-80.40341279098196,35.39896397844692
041702,025,3448,-80.40011676287217,35.46048125175481
041901,025,2076,-80.60594535013571,35.411052265709976
041902,025,4360,-80.59296934964947,35.4140321616965
042000,025,5698,-80.61600153624423,35.3792457801707
042101,025,3504,-80.58240563619736,35.39497398384209
042102,025,3709,-80.59022914840398,35.37252727261327
042201,025,3033,-80.56664211696909,35.38032946467627
042202,025,4601,-80.5567801437622,35.40081716104264
042300,025,4922,-80.57772785935592,35.420638420909334
042401,025,3684,-80.58607130590322,35.441334535901746
042402,025,5870,-80.62001506273108,35.434468283176926
042501,025,4740,-80.64609260915763,35.42230216874835
042502,025,2728,-80.62137286560461,35.405551218603236
042503,025,5925,-80.652650197203,35.40542917589723
042504,025,1500,-80.64661795718177,35.391336615405294
042601,025,5626,-80.67910091554809,35.3926574009923
042602,025,4789,-80.69249419348847,35.37005522656454
042603,025,9240,-80.6527013501961,35.353628457422
042604,025,5261,-80.65651563240239,35.329951562935044
050100,183,5199,-78.63797748876138,35.780483031628805
050101,197,5463,-80.49791602434186,36.190327417556304
050102,197,3990,-80.59969693296281,36.21836110733295
050200,197,4451,-80.71637077154624,36.21587057043653
050201,159,4152,-80.4391903889349,35.64955345688153
050202,159,5347,-80.47215807752046,35.641930528484515
050300,159,3609,-80.48922929717533,35.662186953795945
050300,183,3498,-78.64819595726838,35.79043196537093
050300,197,5732,-80.82130737587076,36.20157736101119
050400,159,3139,-80.48762796357249,35.67428515293772
050400,183,1655,-78.63600191168821,35.7940290342226
050401,197,3158,-80.82650559853889,36.10830673594616
050402,197,3123,-80.7408784676132,36.09925589309096
050500,159,3845,-80.47318226314198,35.68649431406781
050500,183,3880,-78.62120237557414,35.79599426611434
050502,197,4267,-80.57680770174392,36.089399043145676
050503,197,3361,-80.6877432168154,36.11784967605746
050504,197,3669,-80.63368721413943,36.133793254019295
050600,183,3460,-78.62114543239525,35.785100597891656
050700,159,3221,-80.42513926239305,35.70414770811052
050700,183,3073,-78.62091207478815,35.774003191252056
050800,159,2870,-80.41912855215239,35.67517844323718
050800,183,4086,-78.62468021122767,35.76546593523356
050900,183,2672,-78.63688459758806,35.76723314816641
050901,159,4169,-80.33920215743561,35.65522322009121
050903,159,6349,-80.37851764665523,35.59930323149981
050904,159,2597,-80.27918916905357,35.54946191382549
051000,183,2798,-78.65213200369053,35.77734083784496
051001,159,7748,-80.404587122055,35.5322815542493
051002,159,5980,-80.4439222123025,35.59959976037287
051101,159,7017,-80.48705598210671,35.54819205908704
051101,183,4099,-78.68926928303785,35.78835534051121
051102,159,3824,-80.51603665362553,35.59743814825351
051102,183,3940,-78.66293191799211,35.78096387659327
051200,183,4466,-78.65883493465691,35.78995226455625
051201,159,6887,-80.5626489873729,35.625374018069735
051202,159,3896,-80.55426353960749,35.67948794467392
051204,159,4282,-80.53018783810158,35.65037469941852
051301,159,2848,-80.54126443423776,35.729427137707376
051302,159,5355,-80.47296477149298,35.732313541399115
051303,159,5892,-80.50952648275224,35.701281545987065
051400,159,7583,-80.57101853578087,35.52349269234713
051400,183,5962,-78.67297717294444,35.79600401324641
051501,159,4261,-80.63015422355434,35.51504975386544
051501,183,3519,-78.67471128354208,35.82373247809424
051502,159,3156,-80.66371872595347,35.52380144631411
051502,183,2695,-78.68319167388972,35.80876005321895
051600,159,7182,-80.62503894691756,35.55145216352108
051600,183,4958,-78.65943615234696,35.80702671407348
051700,159,8170,-80.57729455930608,35.57609403923526
051700,183,4044,-78.65245555043076,35.821656020652135
051800,183,5147,-78.63330680001388,35.808400344985756
051801,159,4577,-80.70588064515908,35.54684165490905
051802,159,4879,-80.66465727219975,35.60986065561308
051900,183,4911,-78.60295953197992,35.79060846219359
051901,159,4861,-80.6873382120445,35.679783911839976
051903,159,3390,-80.5922694240552,35.77089040936285
051904,159,3207,-80.68125313451208,35.79081444010554
052000,159,2582,-80.4639547576567,35.67311319502375
052001,183,3782,-78.59103020011588,35.7795602883425
052002,183,5085,-78.59730887950917,35.76679463098749
052101,183,8750,-78.62177422514348,35.74134425131351
052102,183,5966,-78.6007258389817,35.75155686643982
052303,183,3759,-78.6857319397576,35.74717961947138
052304,183,2803,-78.67760766532982,35.75236538618612
052305,183,3053,-78.67833585883626,35.76631556953118
052306,183,1382,-78.70773593629818,35.75093368442653
052307,183,4619,-78.70227563666111,35.75976757370522
052401,183,6315,-78.72415677991049,35.801093974810684
052404,183,4001,-78.70607229573271,35.77175747335327
052407,183,4401,-78.71181308690771,35.783093930984265
052408,183,3025,-78.69268951104311,35.77986380601607
052409,183,4865,-78.68421513135249,35.77751372207966
052410,183,1790,-78.72583633422809,35.77659676961501
052411,183,6285,-78.73864121189854,35.78132184648908
052504,183,7187,-78.69391158123017,35.82312545929987
052505,183,5050,-78.67124851698787,35.848245495510625
052506,183,2488,-78.69007663111819,35.85454511498863
052507,183,2861,-78.70320149759499,35.849294024030364
052508,183,3384,-78.70268691861743,35.83667697870981
052509,183,3989,-78.7186641727677,35.8296525058991
052601,183,3386,-78.65369071927852,35.844578908182086
052602,183,5219,-78.63442565406984,35.84477671021818
052603,183,3613,-78.64243305353745,35.82906534368922
052701,183,6052,-78.6182234866303,35.835977752489036
052704,183,6809,-78.59271509557745,35.84202878890516
052705,183,5558,-78.59887137268844,35.82519044985615
052706,183,4848,-78.58848166086457,35.80882652166541
052707,183,6958,-78.57541383738163,35.82081064544507
052801,183,6140,-78.63175691684677,35.687197211276015
052802,183,5972,-78.64269910095649,35.706679990111454
052807,183,6737,-78.52928898156259,35.70419012587426
052809,183,2772,-78.54553409098169,35.66421625671997
052810,183,8391,-78.53504986374551,35.731895924344194
052811,183,8517,-78.56046467485324,35.74997733543102
052812,183,4215,-78.61411054164806,35.680574162386876
052813,183,2939,-78.58119542476406,35.652911696693174
052814,183,5061,-78.5925331408251,35.67970343259694
052815,183,4648,-78.60298155704488,35.715954985736516
052816,183,5842,-78.59080709243467,35.73874456969425
052901,183,2906,-78.66705754909879,35.56821555978777
052902,183,5824,-78.6129571491634,35.620521653933736
052903,183,3257,-78.63801777704265,35.65604109251506
052905,183,3286,-78.67134119323596,35.60226934478375
052906,183,5131,-78.65232383094491,35.622523319917896
053003,183,6105,-78.74686926277846,35.743605286828554
053004,183,2938,-78.76676388025594,35.73578197987297
053005,183,4880,-78.77306555593573,35.71335296658707
053006,183,3126,-78.74463785132006,35.692312223431585
053007,183,3545,-78.73353336963285,35.71906105609607
053009,183,9254,-78.6760091268965,35.69355653958567
053010,183,4665,-78.70533025014447,35.71685337224093
053011,183,4224,-78.72694688107038,35.75935940150596
053105,183,5462,-78.78687633101835,35.60846573817771
053106,183,3999,-78.8222649360685,35.587993024681424
053109,183,10138,-78.7340799723308,35.593094279336555
053110,183,6424,-78.70081287400573,35.62468033461554
053111,183,6905,-78.72609821130854,35.65423354712432
053112,183,6549,-78.78836007894981,35.56717719048242
053113,183,5592,-78.82120811428706,35.56832893339139
053114,183,7140,-78.75743807983342,35.56259545174323
053115,183,2747,-78.7184255906825,35.54117428795564
053202,183,4367,-78.79842569539979,35.64723527505047
053203,183,10600,-78.8196754049666,35.66736844266922
053204,183,4982,-78.83225222288563,35.64766731602992
053205,183,6082,-78.80764443416503,35.62850756923048
053206,183,5759,-78.83229089864058,35.61538032819557
053208,183,12130,-78.88691369827092,35.645994421567416
053209,183,3023,-78.88507617207706,35.601832844679535
053210,183,5363,-78.76794542247053,35.67539145362022
053211,183,8124,-78.76489627934808,35.6472422979742
053405,183,5376,-78.79706154986236,35.72200911452465
053408,183,4278,-78.85882385642695,35.78093690724651
053409,183,6807,-78.85957857776737,35.76624357966175
053410,183,6673,-78.91452991454625,35.809536107111306
053411,183,14610,-78.89928908623246,35.797342177773515
053415,183,4917,-78.88323819271105,35.74650166030519
053417,183,4634,-78.86924966289239,35.7073806375081
053419,183,3010,-78.82354307381445,35.732444464807436
053421,183,5922,-78.79371185723848,35.690034574040126
053422,183,2449,-78.83037579878004,35.77755437225867
053423,183,2172,-78.81898101912108,35.768246821972234
053424,183,4728,-78.83791394091328,35.76814974441881
053425,183,3140,-78.84328342637849,35.78692643715052
053426,183,7522,-78.90828776232038,35.76241006301882
053427,183,5698,-78.9209958556412,35.736460479034555
053428,183,13307,-78.9313807238945,35.69641378030878
053429,183,3185,-78.84944177688145,35.74250526478471
053430,183,4201,-78.8635301733202,35.749523319864565
053431,183,5562,-78.81877555306113,35.69704237439807
