county,block,pop,lat,long
163,1005,475,-78.36754799157666,35.122653883902075
165,1005,212,-79.49935005306267,34.89995520379615
167,1005,941,-80.2241816520299,35.34609167984482
169,1005,327,-80.15493018040203,36.40685186392889
171,1005,765,-80.70176028858238,36.50914814715371
173,1005,88,-83.37479829442982,35.47713182167096
175,1005,107,-82.79921585555628,35.23891256590818
179,1005,2556,-80.52319487095785,35.00334056361604
181,1005,587,-78.34162360541886,36.454023460386324
183,1005,22342,-78.65409492109899,35.7595336505852
185,1005,299,-78.10486085964611,36.46088853648471
187,1005,227,-76.46541419651082,35.93050405058383
189,1005,295,-81.7259074499865,36.324488414407575
191,1005,890,-78.04044894801434,35.44194882346476
193,1005,642,-81.03734364309622,36.241011224705545
195,1005,651,-77.92820043385656,35.7558349914951
197,1005,628,-80.59102276535826,36.22580097883
199,1005,290,-82.26487125606343,35.95449805942858
001,1006,2048,-79.40700377780166,36.01872605437102
003,1006,251,-81.25554180114206,35.87354525544686
005,1006,27,-81.0899352404861,36.555585389817935
007,1006,123,-80.06161760192106,35.088818909519766
009,1006,204,-81.50903978530638,36.46053058254834
011,1006,113,-82.01662437535744,35.988463556875395
013,1006,463,-76.76151039615776,35.40619032303402
015,1006,122,-77.16813157276438,36.18800839390796
017,1006,211,-78.53955529603417,34.60503006273652
019,1006,1658,-78.34614594945616,34.03542124790443
021,1006,2331,-82.59058499324411,35.634914538853806
023,1006,686,-81.70494292161852,35.81510337348863
025,1006,3560,-80.59338790386145,35.36261880846808
027,1006,1469,-81.48502537042961,35.884294565920825
029,1006,106,-76.09911721093496,36.323561248604214
031,1006,1338,-76.6974834278539,34.7435417664836
033,1006,273,-79.32248166953099,36.44580737978882
035,1006,1068,-81.18249009824918,35.712434985575136
037,1006,744,-79.16888304794739,35.76337751166601
039,1006,139,-84.13615760284155,35.06385886775629
041,1006,65,-76.60971594465592,36.21673218589357
043,1006,189,-83.86171161392626,35.0301485919747
045,1006,752,-81.47254039292945,35.325170844294156
047,1006,636,-78.74865595233301,34.325267920871845
049,1006,1256,-77.2659154162493,35.282097840635714
051,1006,4376,-78.87025192740637,35.0359997861271
053,1006,345,-76.03075685000259,36.435232278256834
055,1006,141,-75.86821630205155,35.967497632387456
057,1006,2535,-80.24592571643166,35.8555227981116
059,1006,321,-80.47352122158875,35.98496748338172
061,1006,529,-77.92328029323315,35.017553013982344
063,1006,5267,-78.92607059718567,36.00973244343365
065,1006,481,-77.58849811032925,35.983194592985015
067,1006,7622,-80.21885423597517,36.13032836154002
069,1006,634,-78.3382062389402,36.136659170799135
071,1006,6115,-81.22190171542299,35.3032382996564
073,1006,62,-76.76983754837156,36.54661120913082
075,1006,1,-83.75485314396411,35.34638992606692
077,1006,422,-78.68633970079907,36.301458830064924
079,1006,326,-77.67533379756148,35.54758320303181
081,1006,9217,-79.84779247837393,36.09878935522601
083,1006,468,-77.76031065629455,36.36706701863268
085,1006,1035,-78.79670321889088,35.3722427875466
087,1006,702,-82.92884535062494,35.51396837025164
089,1006,822,-82.46990314565957,35.37694529873435
091,1006,242,-76.83098439321364,36.349175801280076
093,1006,549,-79.30429592197581,35.003902128918135
097,1006,2766,-80.87717587812136,35.76092667856614
099,1006,395,-83.14496510827392,35.31447546825728
101,1006,3988,-78.34996755701384,35.5103234788737
103,1006,41,-77.3408153333271,35.11550331413507
105,1006,1298,-79.2075748012189,35.415233462169944
107,1006,350,-77.69113404807271,35.21670859578808
109,1006,863,-81.23774473396244,35.50451441635669
111,1006,158,-81.99093443747564,35.661374480081385
113,1006,175,-83.26709462352837,35.14290691697074
115,1006,19,-82.52058958642485,35.86963397617686
117,1006,170,-77.04679780255165,35.86696649883341
119,1006,30613,-80.8011767730779,35.23660054895136
121,1006,28,-82.12749920744407,36.076096805018956
123,1006,120,-79.89496244141772,35.353927500865886
125,1006,1156,-79.41024143025166,35.3574811120545
127,1006,1336,-77.91645788695088,35.989143147163574
129,1006,3752,-77.89432578313992,34.237575894670336
131,1006,203,-77.3943030811762,36.444725112905076
133,1006,4393,-77.54093707717152,34.798890937039886
135,1006,2293,-79.13386566984731,36.01656546246395
137,1006,55,-76.83602479134163,35.124482561334816
139,1006,326,-76.33664781289106,36.27356477464169
141,1006,384,-77.96442840917922,34.59642473808225
143,1006,20,-76.55265870086969,36.2838537518929
145,1006,309,-78.94441022624815,36.347860621934736
147,1006,3300,-77.39422976398204,35.62112550138317
149,1006,260,-82.13172640939649,35.29783497810225
151,1006,1912,-79.88427559189319,35.75258906980415
153,1006,73,-79.65475553817507,35.0906594689616
155,1006,838,-79.13945305328117,34.7025742443565
157,1006,671,-79.72343277651397,36.49625593913341
159,1006,1005,-80.55933611284972,35.718428745159606
161,1006,610,-81.87273965988575,35.38313654628213
163,1006,463,-78.3200395351779,34.972013595118426
165,1006,98,-79.55957933898324,34.81802015129764
167,1006,590,-80.34611046856217,35.316010439667075
169,1006,983,-80.22916404779846,36.41518006499994
171,1006,662,-80.70850955131841,36.459629931205484
173,1006,269,-83.30808387334773,35.53812913475427
175,1006,104,-82.67234837284613,35.21251250205544
177,1006,3,-76.14027905782261,35.986597946927205
179,1006,2581,-80.52603826212615,35.016501692506566
181,1006,935,-78.36021254845973,36.34299431857612
183,1006,20608,-78.63831732924557,35.815037930388456
185,1006,152,-78.07207319297302,36.46167315699088
187,1006,50,-76.3881756318734,35.82311342661831
189,1006,288,-81.79455888490203,36.31100079400819
191,1006,1024,-78.08018176996718,35.37235748637452
193,1006,909,-81.14245141846438,36.24863154875896
195,1006,811,-77.87861908620805,35.73862756684248
197,1006,723,-80.64745523757348,36.154026618662144
199,1006,114,-82.2490262111978,35.911112346389544
001,1007,2436,-79.42455879366527,36.041731760316104
003,1007,392,-81.2119708016708,35.911138155171514
005,1007,4,-81.14427833287655,36.56796822662615
007,1007,177,-80.12794760351741,34.925671101591035
009,1007,317,-81.51542506436682,36.41846794649469
011,1007,117,-82.03417944266833,35.98315618274934
013,1007,323,-76.59524738545966,35.542719406336786
015,1007,110,-77.19785016720303,36.208840435082294
017,1007,224,-78.50095769298946,34.653816362171455
019,1007,1247,-78.44932161991352,34.01674589529444
021,1007,4447,-82.43814412956519,35.551636514789706
023,1007,1554,-81.67649179403773,35.755172498063175
025,1007,3283,-80.55407931852967,35.38240755228357
027,1007,586,-81.46211445704907,35.86835206170471
029,1007,41,-76.14783176614533,36.32979986070123
031,1007,978,-76.84464588448627,34.7423902595857
033,1007,514,-79.41923103173936,36.47478300561631
035,1007,1612,-81.18879439457112,35.726032561077226
037,1007,647,-79.25883913354093,35.67143284285581
039,1007,205,-83.92815764452057,35.203584279943875
041,1007,67,-76.59413611315993,36.16131521797172
043,1007,153,-83.83988315329898,35.051982065386156
045,1007,1381,-81.52138464318381,35.37211202672642
047,1007,449,-78.71304546907841,34.348180737739455
049,1007,1484,-77.05007730568636,35.23713746483704
051,1007,3928,-78.84880137452494,35.125125487255154
053,1007,1228,-75.96905885849944,36.37914613280253
055,1007,1091,-75.69857707738,35.921854203669845
057,1007,1891,-80.21689520600295,35.845400516858206
059,1007,628,-80.53370978591336,35.981378853485715
061,1007,587,-77.96676656922216,34.99923417794097
063,1007,5236,-78.92048818362667,35.9995063187127
065,1007,490,-77.61545901863047,35.912992198637504
067,1007,6042,-80.24008434473657,36.16497905418757
069,1007,484,-78.32314863415667,36.033151833998865
071,1007,4637,-81.16325316432462,35.27840441480605
073,1007,291,-76.78958469754733,36.533527752093015
075,1007,20,-83.75170301693711,35.35352604505094
077,1007,904,-78.60545361975832,36.317162083513026
079,1007,121,-77.48754530174398,35.43266365496967
081,1007,5805,-79.79264955097119,36.10274844886782
083,1007,583,-77.77691842699333,36.36846591611565
085,1007,688,-78.8166651712529,35.419366087117155
087,1007,640,-83.02707650562141,35.64949935910791
089,1007,1517,-82.45558039923387,35.35596649500145
091,1007,398,-77.05501932639442,36.39697664118611
093,1007,1481,-79.15236380592052,34.9802087997101
095,1007,22,-76.2551892315308,35.451964835643466
097,1007,2087,-80.89937201696618,35.828372293300134
099,1007,571,-83.20829469938258,35.46540626161129
101,1007,2668,-78.32050020966263,35.55049941249378
103,1007,91,-77.33793832163826,35.08129537159193
105,1007,689,-79.24091686508932,35.47060837779125
107,1007,637,-77.64351480018604,35.279903722999904
109,1007,1445,-81.20493792588678,35.49445580711902
111,1007,344,-81.94467630254555,35.72113567148513
113,1007,83,-83.39280655040994,35.214082691423634
115,1007,81,-82.5679940328661,35.934462179765205
117,1007,64,-77.19342792061613,35.8498918094525
119,1007,27362,-80.83155830767555,35.24381778396168
121,1007,96,-82.1185212848206,36.00331220368119
123,1007,202,-79.8900426864108,35.31643708495549
125,1007,735,-79.49405950184824,35.258726310886246
127,1007,733,-78.043114881852,35.97162782735493
129,1007,3338,-77.86515832701595,34.23107003621484
131,1007,193,-77.25736237564824,36.45829705432345
133,1007,2709,-77.42373916526876,34.6504859503035
135,1007,2041,-79.13917282003987,36.0348594116746
137,1007,201,-76.74805681618041,35.16433671062723
139,1007,290,-76.35070155721847,36.31782256667963
141,1007,426,-78.01889765030069,34.524876748707435
143,1007,16,-76.57829047588258,36.237456458902244
145,1007,260,-78.90759210083105,36.48713208089816
147,1007,1377,-77.4649265139392,35.6063822330823
149,1007,235,-82.1377420613916,35.2518978956462
151,1007,1917,-79.86081995517827,35.76993847006341
153,1007,616,-79.63996857627339,34.96985837497923
155,1007,731,-79.15363071372845,34.73810587740908
157,1007,589,-79.826207995974,36.43790302599516
159,1007,1666,-80.64500903380578,35.60398290861257
161,1007,764,-81.9959348090812,35.393240406620976
163,1007,562,-78.359179658008,35.00812455273609
165,1007,84,-79.49572256439853,34.811033247163834
167,1007,359,-80.26258028413092,35.35563796949994
169,1007,1624,-80.23744732552052,36.40811631479657
171,1007,946,-80.6457910545043,36.456051129829504
173,1007,603,-83.41454281901562,35.453476899226196
175,1007,398,-82.81648693207191,35.28161035615746
179,1007,2951,-80.53531733032763,35.023352435689176
181,1007,860,-78.43252870733525,36.35934340130074
183,1007,21117,-78.64739659325815,35.75181763494616
185,1007,536,-78.13338305893161,36.41200620423458
187,1007,72,-76.62301016900366,35.86966582182823
189,1007,539,-81.64487042663391,36.22718724783862
191,1007,2278,-78.02877460220587,35.3394475513277
193,1007,1029,-81.28311657294786,36.300843596410154
195,1007,460,-77.87835124989452,35.78262999896935
197,1007,248,-80.69203695750238,36.173444638022865
199,1007,108,-82.361106811418,35.900872067275664
001,1008,1850,-79.4116130003311,35.98471409162682
003,1008,303,-81.17197673752464,36.003579197892016
005,1008,8,-81.04280935621699,36.56252872380118
007,1008,101,-80.14102324988473,35.016580508826245
009,1008,107,-81.36361767868395,36.4189608162953
011,1008,223,-81.90044072594438,36.156041264177816
013,1008,169,-76.9517671237076,35.50992436488464
015,1008,112,-76.9384687672335,35.99551561551899
017,1008,258,-78.51217767951375,34.55717040350001
019,1008,1630,-78.34603747097044,34.08113226404563
021,1008,3310,-82.47495525358171,35.62028752846372
023,1008,1118,-81.72861645944803,35.74316907832358
025,1008,2440,-80.57934978050675,35.37128460897007
027,1008,242,-81.52581792255761,35.9348000934583
031,1008,807,-76.81786416633659,34.76305706569696
033,1008,119,-79.30837309142905,36.40270064890406
035,1008,2569,-81.27512973502223,35.68917572999349
037,1008,711,-79.18651607683015,35.787206134571434
039,1008,123,-84.08332720466542,35.079285805500575
041,1008,98,-76.64205822609895,36.20108154988231
043,1008,94,-83.86207775130129,35.068160653932765
045,1008,612,-81.50665265416006,35.361634657373536
047,1008,617,-78.54833846336929,34.33478660903211
049,1008,2756,-77.13809926217805,35.15768196087597
051,1008,4686,-78.78858814490617,35.018244365607885
053,1008,692,-76.13168739661569,36.481433880056024
055,1008,1310,-75.70639965484264,36.00400202106158
057,1008,2433,-80.24881754174449,35.826310031604734
059,1008,277,-80.59033740738505,35.97617065771516
061,1008,607,-77.89255256139921,34.93310095325757
063,1008,4568,-78.91487392168719,36.00980591080815
065,1008,251,-77.62307357946416,35.81790240622375
067,1008,7171,-80.25444746304395,36.13495500743883
069,1008,475,-78.35973062328378,36.085852201254006
071,1008,3996,-81.22431936009359,35.29339523381961
073,1008,69,-76.86801874239565,36.54088625076328
075,1008,2,-83.7878250451141,35.34040225517832
077,1008,515,-78.61144137992736,36.31817565882621
079,1008,85,-77.68651305933135,35.499403246409265
081,1008,7059,-79.77934722095833,36.095374082206725
083,1008,289,-77.77109233685727,36.35155576703751
085,1008,2329,-78.84516238782739,35.39014035937278
087,1008,482,-83.0781575102546,35.587337835914724
089,1008,1062,-82.45012460200988,35.37080867133307
091,1008,142,-76.95681920415082,36.490176248101626
093,1008,586,-79.1294099004478,35.00289082743197
095,1008,2,-76.27837163872229,35.452753246668145
097,1008,4726,-80.89150185572747,35.74606378295373
099,1008,262,-83.07851431245719,35.1810139119363
101,1008,2319,-78.39740179089407,35.516099402582896
103,1008,99,-77.35021166434188,35.15021721750833
105,1008,735,-79.29891823696494,35.47919289484884
107,1008,350,-77.67113039333695,35.24642126549332
109,1008,1146,-81.19172590864545,35.46794416064488
111,1008,124,-82.08630373274026,35.7132058121046
113,1008,114,-83.29475431244244,35.218335277017154
115,1008,120,-82.71471263655391,35.861812146349365
117,1008,222,-77.17878172008025,35.866281066175084
119,1008,22702,-80.80332233680052,35.24229326338471
121,1008,71,-82.09448660650494,35.97799857057812
123,1008,269,-79.83644559993601,35.34738269382275
125,1008,1054,-79.50579139597205,35.219775909123555
127,1008,1232,-77.96898920969795,36.03138984358253
129,1008,3357,-77.83365295194197,34.23752646394846
131,1008,133,-77.3613783171272,36.47897522978236
133,1008,2351,-77.52308282597969,34.77512716840212
135,1008,2347,-79.11356266967275,36.064624010179074
137,1008,141,-76.81059062845006,35.06871106900732
139,1008,308,-76.34920628117169,36.34920025375556
141,1008,255,-77.88383433539799,34.500608275937125
143,1008,17,-76.56854445467268,36.215888599320394
145,1008,201,-78.9325113075597,36.493481388330544
147,1008,1406,-77.39000221771452,35.5476326984646
149,1008,261,-82.14277393061539,35.28038749089567
151,1008,1489,-79.76906033924045,35.792510861357854
153,1008,586,-79.73710011505702,35.01811346809059
155,1008,668,-79.0570997862515,34.736472232339615
157,1008,978,-79.6873901280185,36.456646417831216
159,1008,1229,-80.56280235335016,35.657491429179125
161,1008,806,-81.88955745278945,35.37471968389773
163,1008,520,-78.35654320212907,35.00761232340306
165,1008,192,-79.50884896329767,34.84132974030539
167,1008,592,-80.2470019727382,35.344592346834894
169,1008,398,-80.25196830961409,36.40550962153298
171,1008,752,-80.6201001323831,36.41997749505066
173,1008,93,-83.50644898733955,35.436767302202284
175,1008,400,-82.6726329231779,35.183285960033004
179,1008,2826,-80.50878938070731,35.09333740737126
181,1008,690,-78.41323826271297,36.42984141536771
183,1008,18298,-78.61630307569072,35.80449564295374
185,1008,47,-78.09786515380398,36.35122667752242
187,1008,107,-76.57254731715301,35.92319152573414
189,1008,412,-81.70460118245704,36.29132823942382
191,1008,789,-77.94305263823632,35.3371136042234
193,1008,661,-81.1995035115473,36.215427734911195
195,1008,901,-77.82218867538192,35.685925775560314
197,1008,469,-80.63466013194163,36.217546834241496
199,1008,477,-82.23673968949349,35.88323792090562
001,1009,2196,-79.42503519404862,36.10010628800738
003,1009,126,-81.16143711063879,35.93783795955689
005,1009,60,-81.01590271718881,36.537720461759584
007,1009,135,-80.1007718575258,35.01076213564884
009,1009,236,-81.55768833346673,36.41874420642583
011,1009,39,-81.88405915224432,36.15432468734958
013,1009,298,-76.85408768092202,35.56699663439228
015,1009,75,-76.8727744508985,36.191123028315985
