alpha,beta,gamma,pop_dif
18.099999999999998,0.9,2.2,0.735250722161898
18.099999999999998,0.9,2.3000000000000003,0.5403080523422521
18.099999999999998,0.9,2.4000000000000004,0.23257277806790924
18.099999999999998,0.9,2.5,0.45714794159657496
18.2,0.9,0,0.3723772263119301
18.2,0.9,0.1,0.8652000086288102
18.2,0.9,0.2,0.6205099416276658
18.2,0.9,0.30000000000000004,0.7673685796258352
18.2,0.9,0.4,0.8444714603833197
18.2,0.9,0.5,0.5964444250936589
18.2,0.9,0.6000000000000001,0.2608702320021374
18.2,0.9,0.7000000000000001,0.25209598236649633
18.2,0.9,0.8,0.5867549846278117
18.2,0.9,0.9,0.315667062504386
18.2,0.9,1,0.6218061412050911
18.2,0.9,1.1,0.7440230522461238
18.2,0.9,1.2000000000000002,0.225523684212885
18.2,0.9,1.3,0.6145713477604572
18.2,0.9,1.4000000000000001,0.25978516516305683
18.2,0.9,1.5,0.7620313629079954
18.2,0.9,1.6,0.09003898498961178
18.2,0.9,1.7000000000000002,0.6998731873948927
18.2,0.9,1.8,0.77937421919364
18.2,0.9,1.9000000000000001,0.8451485200586646
18.2,0.9,2,0.3171775696736958
18.2,0.9,2.1,0.8356560860871497
18.2,0.9,2.2,0.24431610192614112
18.2,0.9,2.3000000000000003,0.6255686036448057
18.2,0.9,2.4000000000000004,0.23691388724376472
18.2,0.9,2.5,0.47205574821031937
18.299999999999997,0.9,0,0.7910518884574655
18.299999999999997,0.9,0.1,0.21167351622806588
18.299999999999997,0.9,0.2,0.8062697172423077
18.299999999999997,0.9,0.30000000000000004,0.5743379235489994
18.299999999999997,0.9,0.4,0.2703936383935404
18.299999999999997,0.9,0.5,0.8157597063289929
18.299999999999997,0.9,0.6000000000000001,0.7200174443959878
18.299999999999997,0.9,0.7000000000000001,0.777724751360304
18.299999999999997,0.9,0.8,0.8312796119226153
18.299999999999997,0.9,0.9,0.26419339834123795
18.299999999999997,0.9,1,0.2662999821138091
18.299999999999997,0.9,1.1,0.6821443358816424
18.299999999999997,0.9,1.2000000000000002,0.10644453665787232
18.299999999999997,0.9,1.3,0.383461939205412
18.299999999999997,0.9,1.4000000000000001,0.21545355217459805
18.299999999999997,0.9,1.5,0.6512903269006709
18.299999999999997,0.9,1.6,0.7415891921291708
18.299999999999997,0.9,1.7000000000000002,0.6438804328146677
18.299999999999997,0.9,1.8,0.5944705145117997
18.299999999999997,0.9,1.9000000000000001,0.5343158463463896
18.299999999999997,0.9,2,0.48345605575500644
18.299999999999997,0.9,2.1,0.43676361901465616
18.299999999999997,0.9,2.2,0.46830341948685145
18.299999999999997,0.9,2.3000000000000003,0.43833912166813244
18.299999999999997,0.9,2.4000000000000004,0.3898786871067522
18.299999999999997,0.9,2.5,0.6474792677057495
16.4,0.9,0,0.868280908362739
16.4,0.9,0.1,0.8742006089433976
16.4,0.9,0.2,0.829358087518645
16.4,0.9,0.30000000000000004,0.7198822873693538
16.4,0.9,0.4,0.850029382720537
16.4,0.9,0.5,0.24196068811255808
16.4,0.9,0.6000000000000001,0.7465088190488731
16.4,0.9,0.7000000000000001,0.8075074363569826
16.4,0.9,0.8,0.25444287701695256
16.4,0.9,0.9,0.2816416944819419
16.4,0.9,1,0.27638951592262934
16.4,0.9,1.1,0.8632019968550253
16.4,0.9,1.2000000000000002,0.6582153133928237
16.4,0.9,1.3,0.3045711838363858
16.4,0.9,1.4000000000000001,0.11118968956818205
16.4,0.9,1.5,0.2709460179764198
16.4,0.9,1.6,0.653021120272618
16.4,0.9,1.7000000000000002,0.22780891780872767
16.4,0.9,1.8,0.8391228203029308
16.4,0.9,1.9000000000000001,0.740673956078188
16.4,0.9,2,0.5735401197986703
16.4,0.9,2.1,0.8470555413926955
16.4,0.9,2.2,0.5871963528662725
16.4,0.9,2.3000000000000003,0.23683695310455702
16.4,0.9,2.4000000000000004,0.6998376257587338
16.4,0.9,2.5,0.5622539917463806
16.5,0.9,0,0.8032456933500863
16.5,0.9,0.1,0.7942306761988255
16.5,0.9,0.2,0.8667482140631377
16.5,0.9,0.30000000000000004,0.8165203542135508
16.5,0.9,0.4,0.81742731715398
16.5,0.9,0.5,0.35045840341444917
16.5,0.9,0.6000000000000001,0.3056982613449733
16.5,0.9,0.7000000000000001,0.2605677632348814
16.5,0.9,0.8,0.2813713176832062
16.5,0.9,0.9,0.3107874948065821
16.5,0.9,1,0.2507839498523084
16.5,0.9,1.1,0.23607500222829989
16.5,0.9,1.2000000000000002,0.8678573573923309
16.5,0.9,1.3,0.2275971150516006
16.5,0.9,1.4000000000000001,0.25599372471139065
16.5,0.9,1.5,0.8336410482515363
16.5,0.9,1.6,0.25824936006519433
16.5,0.9,1.7000000000000002,0.7663212687293248
16.5,0.9,1.8,0.4870942391908189
16.5,0.9,1.9000000000000001,0.6357559346551717
16.5,0.9,2,0.5722513211247655
16.5,0.9,2.1,0.46845085068004155
16.5,0.9,2.2,0.30811964076763215
16.5,0.9,2.3000000000000003,0.5758706823508699
16.5,0.9,2.4000000000000004,0.7355271802282682
16.5,0.9,2.5,0.6511756100914929
16.599999999999998,0.9,0,0.6170106587322511
16.599999999999998,0.9,0.1,0.545401467943002
16.599999999999998,0.9,0.2,0.84695225012795
16.599999999999998,0.9,0.30000000000000004,0.7927092485882286
16.599999999999998,0.9,0.4,0.8617956925754421
16.599999999999998,0.9,0.5,0.10641625882362929
16.599999999999998,0.9,0.6000000000000001,0.1728659154716618
16.599999999999998,0.9,0.7000000000000001,0.22674694191669326
16.599999999999998,0.9,0.8,0.285088693303361
16.599999999999998,0.9,0.9,0.8077475758356606
16.599999999999998,0.9,1,0.34109445755196244
16.599999999999998,0.9,1.1,0.24585057476879785
16.599999999999998,0.9,1.2000000000000002,0.8369616402069094
16.599999999999998,0.9,1.3,0.8953739429439636
16.599999999999998,0.9,1.4000000000000001,0.27876818490521305
16.599999999999998,0.9,1.5,0.47793052452937906
16.599999999999998,0.9,1.6,0.8295310256194018
16.599999999999998,0.9,1.7000000000000002,0.7747626778454096
16.599999999999998,0.9,1.8,0.825983257496929
16.599999999999998,0.9,1.9000000000000001,0.3745795304732661
16.599999999999998,0.9,2,0.46355244370805304
16.599999999999998,0.9,2.1,0.237388861214262
16.599999999999998,0.9,2.2,0.38858548159253764
16.599999999999998,0.9,2.3000000000000003,0.6717622707828182
16.599999999999998,0.9,2.4000000000000004,0.3532749178532311
16.599999999999998,0.9,2.5,0.5344846519397018
16.7,0.9,0,0.7579806543007659
16.7,0.9,0.1,0.509749818319955
16.7,0.9,0.2,0.7182895187443407
16.7,0.9,0.30000000000000004,0.6929082663925142
16.7,0.9,0.4,0.45438632937116014
16.7,0.9,0.5,0.8549728410382698
16.7,0.9,0.6000000000000001,0.2677588811199549
16.7,0.9,0.7000000000000001,0.5089717750630367
-1,-1,NA,-1
16.7,0.9,0.9,0.7588029032702672
16.7,0.9,1,0.7986823025713904
16.7,0.9,1.1,0.26929543759157404
16.7,0.9,1.2000000000000002,0.2628855908518652
16.7,0.9,1.3,0.7196856020841532
16.7,0.9,1.4000000000000001,0.2759769318176833
16.7,0.9,1.5,0.8668024795130116
16.7,0.9,1.6,0.5039861413091513
16.7,0.9,1.7000000000000002,0.7101849923526342
16.7,0.9,1.8,0.25140657269865124
16.7,0.9,1.9000000000000001,0.8292806705823866
16.7,0.9,2,0.5438473792998095
16.7,0.9,2.1,0.26539749977849875
16.7,0.9,2.2,0.5754907604099957
16.7,0.9,2.3000000000000003,0.2509417158426674
16.7,0.9,2.4000000000000004,0.40587229481904236
16.7,0.9,2.5,0.4729217696300606
16.799999999999997,0.9,0,0.8652443527380719
16.799999999999997,0.9,0.1,0.30835052783924516
16.799999999999997,0.9,0.2,0.7775359016999046
16.799999999999997,0.9,0.30000000000000004,0.8856713287753413
16.799999999999997,0.9,0.4,0.1893319126874662
16.799999999999997,0.9,0.5,0.28045163483562474
16.799999999999997,0.9,0.6000000000000001,0.27020377744273055
16.799999999999997,0.9,0.7000000000000001,0.2639149068283893
16.799999999999997,0.9,0.8,0.46986876416831125
16.799999999999997,0.9,0.9,0.7356154077640686
16.799999999999997,0.9,1,0.5152619545779397
16.799999999999997,0.9,1.1,0.8284759874917319
16.799999999999997,0.9,1.2000000000000002,0.22444661501888846
16.799999999999997,0.9,1.3,0.717857628964203
16.799999999999997,0.9,1.4000000000000001,0.2818306554136168
16.799999999999997,0.9,1.5,0.7433073940117504
16.799999999999997,0.9,1.6,0.28606233827655675
16.799999999999997,0.9,1.7000000000000002,0.7088120732270233
16.799999999999997,0.9,1.8,0.4852367522906916
16.799999999999997,0.9,1.9000000000000001,0.28955360459722834
16.799999999999997,0.9,2,0.24748791168150575
16.799999999999997,0.9,2.1,0.7632264008262527
16.799999999999997,0.9,2.2,0.4040731198160918
16.799999999999997,0.9,2.3000000000000003,0.5020215374234437
16.799999999999997,0.9,2.4000000000000004,0.2659305321911939
16.799999999999997,0.9,2.5,0.2514355448426397
16.9,0.9,0,0.6238566586406259
16.9,0.9,0.1,0.26436832376019614
16.9,0.9,0.2,0.8159999813427614
16.9,0.9,0.30000000000000004,0.25527474186601207
16.9,0.9,0.4,0.8749242115242578
16.9,0.9,0.5,0.703183845989829
16.9,0.9,0.6000000000000001,0.27378331884352863
16.9,0.9,0.7000000000000001,0.25444032376961223
16.9,0.9,0.8,0.8467222484902532
16.9,0.9,0.9,0.1193987493832376
16.9,0.9,1,0.4526531944735527
16.9,0.9,1.1,0.6423034877052965
16.9,0.9,1.2000000000000002,0.9074029910926118
16.9,0.9,1.3,0.8110670992095431
16.9,0.9,1.4000000000000001,0.3533838143751563
16.9,0.9,1.5,0.5922152162765837
16.9,0.9,1.6,0.799325145857093
16.9,0.9,1.7000000000000002,0.8019667707304312
16.9,0.9,1.8,0.6195662726971419
16.9,0.9,1.9000000000000001,0.8602972517076457
16.9,0.9,2,0.2560252426275614
16.9,0.9,2.1,0.24130761477400997
16.9,0.9,2.2,0.5793715261743547
16.9,0.9,2.3000000000000003,0.5009140872814566
16.9,0.9,2.4000000000000004,0.4927532411038537
16.9,0.9,2.5,0.9080321032358709
17,0.9,0,0.7364720408705971
17,0.9,0.1,0.7923772657994211
17,0.9,0.2,0.3274980882166235
17,0.9,0.30000000000000004,0.8783991472242807
17,0.9,0.4,0.8381686569271685
17,0.9,0.5,0.8233892209590785
17,0.9,0.6000000000000001,0.25955068581325375
17,0.9,0.7000000000000001,0.9315570445206376
17,0.9,0.8,0.7428433888102148
17,0.9,0.9,0.2857728577285773
17,0.9,1,0.11833973862802745
17,0.9,1.1,0.2702664673102785
17,0.9,1.2000000000000002,0.7486108061737924
17,0.9,1.3,0.7112178457933223
17,0.9,1.4000000000000001,0.11183266928041294
17,0.9,1.5,0.4335632909047204
17,0.9,1.6,0.5140307509336033
17,0.9,1.7000000000000002,0.5086157951379441
17,0.9,1.8,0.8525898132574288
17,0.9,1.9000000000000001,0.3799282715399586
17,0.9,2,0.824845972417941
17,0.9,2.1,0.6552071962526427
17,0.9,2.2,0.452646316925299
17,0.9,2.3000000000000003,0.7019525489402307
17,0.9,2.4000000000000004,0.6521562550341357
17,0.9,2.5,0.4301212453898599
17.099999999999998,0.9,0,0.36221380614811055
17.099999999999998,0.9,0.1,0.48261008218785045
17.099999999999998,0.9,0.2,0.2715970551663055
17.099999999999998,0.9,0.30000000000000004,0.13875767988137838
17.099999999999998,0.9,0.4,0.7281302027005129
17.099999999999998,0.9,0.5,0.8907770323289391
17.099999999999998,0.9,0.6000000000000001,0.29645598026533876
17.099999999999998,0.9,0.7000000000000001,0.7317540892402614
17.099999999999998,0.9,0.8,0.25242425276032754
17.099999999999998,0.9,0.9,0.2667927099728892
17.099999999999998,0.9,1,0.8166343644026685
17.099999999999998,0.9,1.1,0.7173850178254103
17.099999999999998,0.9,1.2000000000000002,0.8225857981399154
17.099999999999998,0.9,1.3,0.8193047156451665
17.099999999999998,0.9,1.4000000000000001,0.11274546005263739
17.099999999999998,0.9,1.5,0.28913508123295073
17.099999999999998,0.9,1.6,0.8587939704657346
17.099999999999998,0.9,1.7000000000000002,0.46939141070027013
17.099999999999998,0.9,1.8,0.2727830556359611
17.099999999999998,0.9,1.9000000000000001,0.4833413523328698
17.099999999999998,0.9,2,0.49090016183698953
17.099999999999998,0.9,2.1,0.8235994816876528
17.099999999999998,0.9,2.2,0.45057581438354294
17.099999999999998,0.9,2.3000000000000003,0.5062949341243291
17.099999999999998,0.9,2.4000000000000004,0.23365196752122783
17.099999999999998,0.9,2.5,0.4963082311886018
17.2,0.9,0,0.7624666103670794
17.2,0.9,0.1,0.8442388653551811
17.2,0.9,0.2,0.44131718149157806
17.2,0.9,0.30000000000000004,0.36065679651697036
17.2,0.9,0.4,0.8755341404521567
17.2,0.9,0.5,0.46827700248813886
17.2,0.9,0.6000000000000001,0.3072954812532972
17.2,0.9,0.7000000000000001,0.7362307469447066
17.2,0.9,0.8,0.7783479670246383
17.2,0.9,0.9,0.27551070284233964
17.2,0.9,1,0.9074292423619402
17.2,0.9,1.1,0.8139017030279907
17.2,0.9,1.2000000000000002,0.7753466598835989
17.2,0.9,1.3,0.7791433278418451
17.2,0.9,1.4000000000000001,0.1135467514478049
17.2,0.9,1.5,0.21262821477040916
17.2,0.9,1.6,0.5879198535868059
17.2,0.9,1.7000000000000002,0.4832020006383814
17.2,0.9,1.8,0.8012795326135116
17.2,0.9,1.9000000000000001,0.5266401439374956
17.2,0.9,2,0.8132567930103142
17.2,0.9,2.1,0.5665124447714099
17.2,0.9,2.2,0.2390380981605
17.2,0.9,2.3000000000000003,0.4959059384502549
17.2,0.9,2.4000000000000004,0.625369560535369
17.2,0.9,2.5,0.2551353160077468
17.299999999999997,0.9,0,0.7671723123830942
17.299999999999997,0.9,0.1,0.26226381017824374
17.299999999999997,0.9,0.2,0.6312478795883574
17.299999999999997,0.9,0.30000000000000004,0.2612408517371447
17.299999999999997,0.9,0.4,0.05012465057708831
17.299999999999997,0.9,0.5,0.8652326681220037
17.299999999999997,0.9,0.6000000000000001,0.26185064698548677
17.299999999999997,0.9,0.7000000000000001,0.604029520191096
17.299999999999997,0.9,0.8,0.43976570565089246
17.299999999999997,0.9,0.9,0.782646721164885
17.299999999999997,0.9,1,0.22089540466321136
17.299999999999997,0.9,1.1,0.8892270229892966
17.299999999999997,0.9,1.2000000000000002,0.23909942766353115
17.299999999999997,0.9,1.3,0.8168034592143467
17.299999999999997,0.9,1.4000000000000001,0.10208450612464282
17.299999999999997,0.9,1.5,0.6927936897744843
17.299999999999997,0.9,1.6,0.8946603776604848
17.299999999999997,0.9,1.7000000000000002,0.7160359679192507
17.299999999999997,0.9,1.8,0.748342349872068
17.299999999999997,0.9,1.9000000000000001,0.742652552048828
17.299999999999997,0.9,2,0.8641191668914961
17.299999999999997,0.9,2.1,0.5708290037580536
17.299999999999997,0.9,2.2,0.25702033857792367
17.299999999999997,0.9,2.3000000000000003,0.24332944251730318
17.299999999999997,0.9,2.4000000000000004,0.6082196902815716
17.299999999999997,0.9,2.5,0.44150749368639886
16.3,0.9,0.2,0.34620428049616797
16.3,0.9,0.30000000000000004,0.737862724636893
16.3,0.9,0.4,0.13176464188067485
16.3,0.9,0.5,0.8986548019921139
16.3,0.9,0.6000000000000001,0.31914818888467833
16.3,0.9,0.7,0.2736270093805529
16.3,0.9,0.8,0.8728213990043779
16.3,0.9,0.9000000000000001,0.2582204721338797
16.3,0.9,1,0.6225277417100336
16.3,0.9,1.1,0.919632441110679
16.3,0.9,1.2,0.803319923120083
16.3,0.9,1.3,0.5920974289580514
16.3,0.9,1.4000000000000001,0.9167140803737198
16.3,0.9,1.5,0.2751455187443889
16.3,0.9,1.6,0.2820939700497361
16.3,0.9,1.7,0.7776329039638845
16.3,0.9,1.8,0.6264933407421556
16.3,0.9,1.9000000000000001,0.4151691528534125
16.3,0.9,2,0.5157605459721533
16.3,0.9,2.1,0.45722970734456153
16.3,0.9,2.2,0.5482678294605775
16.3,0.9,2.3000000000000003,0.2610373146096324
16.3,0.9,2.4000000000000004,0.25215535167582787
16.3,0.9,2.5,0.3220063968914923
15.7,0.9,0,0.5698214556817549
15.7,0.9,0.1,0.6811896933075907
15.7,0.9,0.2,0.6308348832683944
15.7,0.9,0.30000000000000004,0.878129204275825
15.7,0.9,0.4,0.2754219074139832
15.7,0.9,0.5,0.6871102026802041
15.7,0.9,0.6000000000000001,0.2721116317700228
15.7,0.9,0.7000000000000001,0.2643724415604065
15.7,0.9,0.8,0.2664604455815668
15.7,0.9,0.9,0.278723717719361
15.7,0.9,1,0.2520588591801428
15.7,0.9,1.1,0.6705654439396549
15.7,0.9,1.2000000000000002,0.7345757042587446
15.7,0.9,1.3,0.351010280562224
15.7,0.9,1.4000000000000001,0.26571335943118374
15.7,0.9,1.5,0.2795365517118791
15.7,0.9,1.6,0.8462228344530749
15.7,0.9,1.7000000000000002,0.817775323755873
15.7,0.9,1.8,0.2293929520221865
15.7,0.9,1.9000000000000001,0.6396068084249453
15.7,0.9,2,0.8749291883914428
15.7,0.9,2.1,0.6783897848955218
15.7,0.9,2.2,0.8778365910490138
15.7,0.9,2.3000000000000003,0.24036112870392395
15.7,0.9,2.4000000000000004,0.24497069993992976
15.7,0.9,2.5,0.23363352656009018
15.799999999999999,0.9,0,0.7346273299112701
15.799999999999999,0.9,0.1,0.7979960085267968
15.799999999999999,0.9,0.2,0.12101561069999739
15.799999999999999,0.9,0.30000000000000004,0.3339919555597823
15.799999999999999,0.9,0.4,0.8627877686951256
15.799999999999999,0.9,0.5,0.2745711479703186
15.799999999999999,0.9,0.6000000000000001,0.8933901229779256
15.799999999999999,0.9,0.7000000000000001,0.2844676032962548
15.799999999999999,0.9,0.8,0.2894384857533112
15.799999999999999,0.9,0.9,0.26283780889973873
15.799999999999999,0.9,1,0.7329546735186062
15.799999999999999,0.9,1.1,0.8922757675133863
15.799999999999999,0.9,1.2000000000000002,0.25543369019895273
15.799999999999999,0.9,1.3,0.7556847516738967
15.799999999999999,0.9,1.4000000000000001,0.27723244634493277
15.799999999999999,0.9,1.5,0.2753797981633102
15.799999999999999,0.9,1.6,0.6316450445883356
15.799999999999999,0.9,1.7000000000000002,0.8044253318041092
15.799999999999999,0.9,1.8,0.2293929520221865
15.799999999999999,0.9,1.9000000000000001,0.6650355636588955
15.799999999999999,0.9,2,0.10268197441041207
15.799999999999999,0.9,2.1,0.4495117820766015
15.799999999999999,0.9,2.2,0.7968282502991413
15.799999999999999,0.9,2.3000000000000003,0.23772124249140728
15.799999999999999,0.9,2.4000000000000004,0.24955047253692175
15.799999999999999,0.9,2.5,0.24868746170116032
15.899999999999999,0.9,0,0.8443240954716249
15.899999999999999,0.9,0.1,0.7843749892939488
15.899999999999999,0.9,0.2,0.5635289593388264
15.899999999999999,0.9,0.30000000000000004,0.46358055383409075
15.899999999999999,0.9,0.4,0.2921765481009018
15.899999999999999,0.9,0.5,0.26825240462011163
15.899999999999999,0.9,0.6000000000000001,0.28343897743568136
15.899999999999999,0.9,0.7000000000000001,0.27254667696410445
15.899999999999999,0.9,0.8,0.2897558115879575
15.899999999999999,0.9,0.9,0.2649696137454758
15.899999999999999,0.9,1,0.7884707551329486
15.899999999999999,0.9,1.1,0.759826471004268
15.899999999999999,0.9,1.2000000000000002,0.638257573587461
15.899999999999999,0.9,1.3,0.5955043279454489
15.899999999999999,0.9,1.4000000000000001,0.277016962289265
15.899999999999999,0.9,1.5,0.2693669341241081
15.899999999999999,0.9,1.6,0.7365334345271228
15.899999999999999,0.9,1.7000000000000002,0.7069230090632197
15.899999999999999,0.9,1.8,0.9009268325727764
15.899999999999999,0.9,1.9000000000000001,0.7297573137088712
15.899999999999999,0.9,2,0.6261845043806906
15.899999999999999,0.9,2.1,0.47585738497452557
15.899999999999999,0.9,2.2,0.24802118880470933
15.899999999999999,0.9,2.3000000000000003,0.24046909330354113
15.899999999999999,0.9,2.4000000000000004,0.6211597307717667
15.899999999999999,0.9,2.5,0.24718157383903241
16,0.9,0,0.688797656422264
16,0.9,0.1,0.8854466353238369
16,0.9,0.2,0.3427255435999795
16,0.9,0.30000000000000004,0.8475557438632477
16,0.9,0.4,0.8480570396980252
16,0.9,0.5,0.3940446541881376
16,0.9,0.6000000000000001,0.26928967339595644
16,0.9,0.7000000000000001,0.8820592242787383
16,0.9,0.8,0.27090284439534934
16,0.9,0.9,0.8806251917627737
16,0.9,1,0.5228157002917564
16,0.9,1.1,0.7145756461795658
16,0.9,1.2000000000000002,0.4800635885012203
16,0.9,1.3,0.2778253793341033
16,0.9,1.4000000000000001,0.12176877833262988
16,0.9,1.5,0.5957756383044224
16,0.9,1.6,0.6656227774703334
16,0.9,1.7000000000000002,0.8166190701978541
16,0.9,1.8,0.2673752979343572
16,0.9,1.9000000000000001,0.5717223372608171
16,0.9,2,0.2670778708665964
16,0.9,2.1,0.3919768470669732
16,0.9,2.2,0.24573580497942737
16,0.9,2.3000000000000003,0.23937602805343167
16,0.9,2.4000000000000004,0.4546579454301315
16,0.9,2.5,0.24066321382285286
16.099999999999998,0.9,0,0.92459227757358
16.099999999999998,0.9,0.1,0.8563387698949044
16.099999999999998,0.9,0.2,0.5094604601797054
16.099999999999998,0.9,0.30000000000000004,0.8350755240260436
16.099999999999998,0.9,0.4,0.26296691501914116
16.099999999999998,0.9,0.5,0.27168648029974196
16.099999999999998,0.9,0.6000000000000001,0.806690937925484
16.099999999999998,0.9,0.7000000000000001,0.7563685985447997
16.099999999999998,0.9,0.8,0.2589204842251535
16.099999999999998,0.9,0.9,0.26636087342679327
16.099999999999998,0.9,1,0.89898160516673
16.099999999999998,0.9,1.1,0.8010260795211629
16.099999999999998,0.9,1.2000000000000002,0.7362495700082897
16.099999999999998,0.9,1.3,0.9022260401791014
16.099999999999998,0.9,1.4000000000000001,0.2789820725104805
16.099999999999998,0.9,1.5,0.27933700798765493
16.099999999999998,0.9,1.6,0.3814199681330849
16.099999999999998,0.9,1.7000000000000002,0.5993741732878622
16.099999999999998,0.9,1.8,0.8003833525601207
16.099999999999998,0.9,1.9000000000000001,0.6548846331171643
16.099999999999998,0.9,2,0.27001443342115006
16.099999999999998,0.9,2.1,0.593509628436465
16.099999999999998,0.9,2.2,0.5062949341243291
16.099999999999998,0.9,2.3000000000000003,0.7339600863622782
16.099999999999998,0.9,2.4000000000000004,0.25215535167582787
16.099999999999998,0.9,2.5,0.5701871715717729
16.2,0.9,0,0.7634297031764661
16.2,0.9,0.1,0.27402829657258176
16.2,0.9,0.2,0.8561846503848083
16.2,0.9,0.30000000000000004,0.8200650433822558
16.2,0.9,0.4,0.3104894377370072
16.2,0.9,0.5,0.8667627000763115
16.2,0.9,0.6000000000000001,0.2664465684192068
16.2,0.9,0.7000000000000001,0.8060980256939544
16.2,0.9,0.8,0.2773201398410256
16.2,0.9,0.9,0.6540294763930214
16.2,0.9,1,0.25506341688900425
16.2,0.9,1.1,0.6074178332869684
16.2,0.9,1.2000000000000002,0.44431857114388396
16.2,0.9,1.3,0.7309161080641885
16.2,0.9,1.4000000000000001,0.2667545186710246
16.2,0.9,1.5,0.28137084094675563
16.2,0.9,1.6,0.39163251385060754
16.2,0.9,1.7000000000000002,0.7655063361866661
16.2,0.9,1.8,0.5234142261331867
16.2,0.9,1.9000000000000001,0.488193975796847
16.2,0.9,2,0.15705628971329777
16.2,0.9,2.1,0.5083093419570828
16.2,0.9,2.2,0.9280994174795648
16.2,0.9,2.3000000000000003,0.4927532411038537
16.2,0.9,2.4000000000000004,0.2526308074302175
16.2,0.9,2.5,0.2553320817900452
15.6,0.9,0.4,0.6779112307668451
15.6,0.9,0.5,0.28515504218987464
15.6,0.9,0.6000000000000001,0.8003092594270684
15.6,0.9,0.7000000000000001,0.7854937550502662
15.6,0.9,0.8,0.25496055268794976
15.6,0.9,0.9,0.25949152996842173
15.6,0.9,1,0.5668274244004171
15.6,0.9,1.1,0.2516527346883257
15.6,0.9,1.2000000000000002,0.8974543655022551
15.6,0.9,1.3,0.6746915623058657
15.6,0.9,1.4,0.2621608471099136
15.6,0.9,1.5,0.28227012412988484
15.6,0.9,1.6,0.467721506057325
15.6,0.9,1.7000000000000002,0.6739394675383233
15.6,0.9,1.8000000000000003,0.7787749540903975
15.6,0.9,1.9,0.8664113270637912
15.6,0.9,2,0.4301212453898599
15.6,0.9,2.1,0.8602941001369292
15.6,0.9,2.2,0.5939588674555816
15.6,0.9,2.3000000000000003,0.24036112870392395
15.6,0.9,2.4,0.24933039098428314
15.6,0.9,2.5,0.23929225253327374
14.8,0.9,0,0.26105498077810896
14.8,0.9,0.1,0.8814979478055883
14.8,0.9,0.2,0.7817926751361332
14.8,0.9,0.30000000000000004,0.8736433017326324
14.8,0.9,0.4,0.8353364683935407
14.8,0.9,0.5,0.26567520338723555
14.8,0.9,0.6000000000000001,0.26048845532293313
14.8,0.9,0.7000000000000001,0.8455345090718036
14.8,0.9,0.8,0.2845460970851828
14.8,0.9,0.9,0.28300445848123706
14.8,0.9,1,0.26001039557970856
14.8,0.9,1.1,0.7666072979023438
14.8,0.9,1.2000000000000002,0.5912581263151283
14.8,0.9,1.3,0.758667232504721
14.8,0.9,1.4000000000000001,0.735301146821464
14.8,0.9,1.5,0.6911830019124346
14.8,0.9,1.6,0.645152771304072
14.8,0.9,1.7000000000000002,0.8311951820769123
14.8,0.9,1.8,0.2310036227293676
14.8,0.9,1.9000000000000001,0.5476443415627228
14.8,0.9,2,0.27824320528670604
14.8,0.9,2.1,0.7638379546941071
14.8,0.9,2.2,0.5861614067962152
14.8,0.9,2.3000000000000003,0.24977094296057836
14.8,0.9,2.4000000000000004,0.25771423192167797
14.8,0.9,2.5,0.2561670389457545
14.9,0.9,0,0.8449572249699238
14.9,0.9,0.1,0.09594540930271532
14.9,0.9,0.2,0.7132062280127401
14.9,0.9,0.30000000000000004,0.46026675564013525
14.9,0.9,0.4,0.26950311310761293
14.9,0.9,0.5,0.26124058050462956
14.9,0.9,0.6000000000000001,0.7112754509721981
14.9,0.9,0.7000000000000001,0.28735309266282716
14.9,0.9,0.8,0.2469045792013628
14.9,0.9,0.9,0.8673174126220888
14.9,0.9,1,0.2612606532321034
14.9,0.9,1.1,0.8802647878600186
14.9,0.9,1.2000000000000002,0.2616178661700838
14.9,0.9,1.3,0.6966442814197854
14.9,0.9,1.4000000000000001,0.11173065847266078
14.9,0.9,1.5,0.6803567997137474
14.9,0.9,1.6,0.7975955593832269
14.9,0.9,1.7000000000000002,0.6398348106043734
14.9,0.9,1.8,0.23747041258168392
14.9,0.9,1.9000000000000001,0.6555398158217774
14.9,0.9,2,0.7824382739533202
14.9,0.9,2.1,0.40738620474718495
14.9,0.9,2.2,0.2640863659406182
14.9,0.9,2.3000000000000003,0.24977094296057836
14.9,0.9,2.4000000000000004,0.44437343263313744
14.9,0.9,2.5,0.2625955967071318
15,0.9,0,0.6533319495639377
15,0.9,0.1,0.2837928677610075
15,0.9,0.2,0.26391324595556154
15,0.9,0.30000000000000004,0.2770693976604524
15,0.9,0.4,0.8481827315170498
15,0.9,0.5,0.6538670300743122
15,0.9,0.6000000000000001,0.8977843656012203
15,0.9,0.7000000000000001,0.45296004895938136
15,0.9,0.8,0.41545712082360897
15,0.9,0.9,0.2609414829517996
15,0.9,1,0.4155548586908756
15,0.9,1.1,0.24949751857966573
15,0.9,1.2000000000000002,0.6440401846320934
15,0.9,1.3,0.27869963724974384
15,0.9,1.4000000000000001,0.619058679283418
15,0.9,1.5,0.6965751942789313
15,0.9,1.6,0.2952085574320465
15,0.9,1.7000000000000002,0.8704635025024783
15,0.9,1.8,0.22032800034325414
15,0.9,1.9000000000000001,0.25350970344592727
15,0.9,2,0.23362333104306326
15,0.9,2.1,0.6862850246456206
15,0.9,2.2,0.2630282161285197
