tract_new,county,pop100,intptlat,intptlon,tract
013103212,013,4030,33.618831900000004,-111.969144,103212
013103214,013,3759,33.6187003,-111.9517163,103214
013103215,013,3027,33.6334564,-111.9869238,103215
013103216,013,4992,33.6333105,-111.9690393,103216
013103217,013,6244,33.6331997,-111.9515948,103217
013103219,013,3361,33.6316314,-111.9341912,103219
013103220,013,2951,33.6174998,-111.9348638,103220
013103302,013,6376,33.6193209,-112.0046826,103302
013103303,013,3646,33.6334977,-112.0047671,103303
013103304,013,5174,33.6334539,-112.016688,103304
013103305,013,3536,33.6368982,-112.0254119,103305
013103306,013,4537,33.6298167,-112.0253133,103306
013103400,013,4617,33.6050129,-112.003676,103400
013103501,013,3128,33.6202677,-112.0205953,103501
013103502,013,6138,33.6063523,-112.0255946,103502
013103604,013,4544,33.6353654,-112.0866753,103604
013103605,013,6128,33.6166417,-112.0797986,103605
013103606,013,4396,33.6336689,-112.0391208,103606
013103607,013,4427,33.6180635,-112.0411304,103607
013103608,013,4435,33.6326258,-112.1078795,103608
013103609,013,5820,33.6145262,-112.1092895,103609
013103611,013,5240,33.627033,-112.0564073,103611
013103612,013,4995,33.6300172,-112.0758193,103612
013103614,013,3077,33.605407,-112.0851886,103614
013103615,013,5170,33.5924127,-112.0822503,103615
013103701,013,4895,33.6060907,-112.0471873,103701
013103702,013,3151,33.594154,-112.0555575,103702
013103900,013,6350,33.6036014,-112.1053243,103900
013104000,013,7434,33.6036114,-112.1252567,104000
013104100,013,7141,33.6180459,-112.1251214,104100
013104202,013,5361,33.6179906,-112.1424429,104202
013104203,013,6615,33.589357,-112.1440635,104203
013104204,013,3535,33.5912674,-112.1566742,104204
013104205,013,5715,33.5741887,-112.1290932,104205
013104206,013,4240,33.5723303,-112.1454437,104206
013104207,013,4380,33.6326309,-112.1249043,104207
013104212,013,6357,33.6035807,-112.1425789,104212
013104214,013,2167,33.6320299,-112.1772004,104214
013104215,013,4371,33.6318197,-112.1941601,104215
013104216,013,4976,33.6181823,-112.194959,104216
013104217,013,5604,33.6179599,-112.1771528,104217
013104218,013,4293,33.617939,-112.1598429,104218
013104219,013,3738,33.6035315,-112.1599699,104219
013104221,013,6125,33.5885017,-112.1766306,104221
013104222,013,6058,33.5890646,-112.1944668,104222
013104223,013,1798,33.6043789,-112.1938253,104223
013104224,013,6118,33.604454,-112.1784017,104224
013104225,013,3760,33.6315079,-112.1617063,104225
013104226,013,4873,33.6323204,-112.1425101,104226
013104227,013,2350,33.5863574,-112.1635857,104227
013104301,013,3805,33.5891286,-112.1287875,104301
013104302,013,3963,33.5896579,-112.1208241,104302
013104401,013,5144,33.5892316,-112.1082097,104401
013104402,013,2637,33.5792297,-112.1095653,104402
013104501,013,3972,33.5709186,-112.0944957,104501
013104502,013,5491,33.5782692,-112.0905724,104502
013104600,013,4065,33.5767665,-112.072928,104600
013104701,013,2741,33.5769083,-112.0602936,104701
013104702,013,4520,33.5733572,-112.0535868,104702
013104801,013,3747,33.578833,-112.0338226,104801
013104802,013,5921,33.589495,-112.0242495,104802
013104900,013,4284,33.5898363,-112.0044597,104900
013105002,013,2608,33.5228894,-111.947527,105002
013105003,013,4544,33.5658394,-111.9474755,105003
013105004,013,3026,33.5441689,-111.9412986,105004
013105101,013,4557,33.5739703,-111.9968372,105101
013105102,013,4851,33.5466976,-112.0221521,105102
013105103,013,2905,33.5356993,-111.9906382,105103
013105200,013,5939,33.563750400000004,-112.0501289,105200
013105300,013,5224,33.5585568,-112.0712797,105300
013105400,013,3887,33.5602849,-112.0910906,105400
013105501,013,2587,33.5603767,-112.1126416,105501
013105502,013,1915,33.5639656,-112.1039407,105502
013105503,013,3835,33.5572235,-112.1031276,105503
013105601,013,4262,33.560326,-112.1212698,105601
013105602,013,6810,33.5603307,-112.1299018,105602
013105701,013,3605,33.5603231,-112.147316,105701
013105702,013,4290,33.5603167,-112.1385793,105702
013105800,013,7245,33.5458039,-112.142951,105800
013105900,013,5991,33.5458104,-112.1256272,105900
013106001,013,1843,33.5458512,-112.1145949,106001
013106002,013,3039,33.5494847,-112.1059643,106002
013106003,013,3628,33.5422388,-112.1059155,106003
013106100,013,5788,33.5457403,-112.0910561,106100
013106200,013,3498,33.5455615,-112.0738396,106200
013106300,013,5393,33.5462142,-112.0553638,106300
013106400,013,2996,33.5269505,-112.0379449,106400
013106501,013,3346,33.5309985,-112.0606354,106501
