alpha,beta,gamma,pop_dif
12.3,0.9,1.3,0.32748366866997647
12.3,0.9,1.4000000000000001,0.44972939065486
12.3,0.9,1.5,0.2362480935924474
12.3,0.9,1.6,0.4060741446895698
12.3,0.9,1.7000000000000002,0.16888467100676674
12.3,0.9,1.8,0.34033405966358893
12.3,0.9,1.9000000000000001,0.2505405623869618
12.3,0.9,2,0.23344535122107546
12.3,0.9,2.1,0.7768182703500881
12.3,0.9,2.2,0.2167316716825566
12.3,0.9,2.3000000000000003,0.42261135846874626
12.3,0.9,2.4000000000000004,0.09119923266436414
12.3,0.9,2.5,0.09119923266436414
-1,-1,NA,-1
12.4,0.9,0.1,0.2456087653049548
12.4,0.9,0.2,0.16371272830255168
12.4,0.9,0.30000000000000004,0.25853323770259184
12.4,0.9,0.4,0.4332299067961631
12.4,0.9,0.5,0.37213679228781754
12.4,0.9,0.6000000000000001,0.3908633372048006
12.4,0.9,0.7000000000000001,0.3354628243869421
12.4,0.9,0.8,0.4851445975522479
12.4,0.9,0.9,0.4077932491218832
12.4,0.9,1,0.5490391032538374
12.4,0.9,1.1,0.15052239123346706
12.4,0.9,1.2000000000000002,0.4146497172326167
12.4,0.9,1.3,0.281258222373071
12.4,0.9,1.4000000000000001,0.28308830390367523
12.4,0.9,1.5,0.23757972383084022
12.4,0.9,1.6,0.5028817620944118
12.4,0.9,1.7000000000000002,0.275014543721982
12.4,0.9,1.8,0.31626930411327053
12.4,0.9,1.9000000000000001,0.4474938770160795
12.4,0.9,2,0.21841631980919377
12.4,0.9,2.1,0.22986513022387164
12.4,0.9,2.2,0.34222982051996553
12.4,0.9,2.3000000000000003,0.4165411723953701
12.4,0.9,2.4000000000000004,0.0911257842045343
12.4,0.9,2.5,0.0911257842045343
12.5,0.9,0,0.2525210795363194
12.5,0.9,0.1,0.23473242635640948
12.5,0.9,0.2,0.5019561415253371
12.5,0.9,0.30000000000000004,0.13599229623142478
12.5,0.9,0.4,0.586670169697983
12.5,0.9,0.5,0.36183212141099563
12.5,0.9,0.6000000000000001,0.4283101533028989
12.5,0.9,0.7000000000000001,0.31178105486144225
12.5,0.9,0.8,0.4738425702271381
12.5,0.9,0.9,0.3383523596044049
12.5,0.9,1,0.4825165864339782
12.5,0.9,1.1,0.46392557068284956
12.5,0.9,1.2000000000000002,0.4590101756629352
12.5,0.9,1.3,0.5579432806652205
-1,-1,NA,-1
12.5,0.9,1.5,0.21854713022925648
12.5,0.9,1.6,0.5224053778591703
12.5,0.9,1.7000000000000002,0.20183116451353808
12.5,0.9,1.8,0.3334437789475075
12.5,0.9,1.9000000000000001,0.19718985657665983
12.5,0.9,2,0.254732879362657
12.5,0.9,2.1,0.22757303770657106
12.5,0.9,2.2,0.3250027940405265
12.5,0.9,2.3000000000000003,0.3857558345009958
12.5,0.9,2.4000000000000004,0.3698302084578086
12.5,0.9,2.5,0.09119923266436414
12.6,0.9,0,0.4407329174239819
12.6,0.9,0.1,0.3517967149394142
-1,-1,NA,-1
12.6,0.9,0.30000000000000004,0.45853008960579483
12.6,0.9,0.4,0.5129945696360936
12.6,0.9,0.5,0.23790948370652262
12.6,0.9,0.6000000000000001,0.32261426470426285
12.6,0.9,0.7000000000000001,0.4402208954085039
12.6,0.9,0.8,0.4078507664557971
12.6,0.9,0.9,0.17392808115037517
12.6,0.9,1,0.4236064272564098
12.6,0.9,1.1,0.4780369218058399
12.6,0.9,1.2000000000000002,0.26073562043648557
12.6,0.9,1.3,0.21678280511623182
12.6,0.9,1.4000000000000001,0.3673657864939917
12.6,0.9,1.5,0.40024228373613746
12.6,0.9,1.6,0.4011796593237893
12.6,0.9,1.7000000000000002,0.3684995444207461
12.6,0.9,1.8,0.3474339450124586
12.6,0.9,1.9000000000000001,0.164576330612276
12.6,0.9,2,0.22887274166643107
12.6,0.9,2.1,0.47974444784979525
12.6,0.9,2.2,0.1651309141766254
12.6,0.9,2.3000000000000003,0.16825845514857937
12.6,0.9,2.4000000000000004,0.09119923266436414
12.6,0.9,2.5,0.09119923266436414
12.7,0.9,0,0.19649206786723572
12.7,0.9,0.1,0.2986058252107617
12.7,0.9,0.2,0.23780798001234177
12.7,0.9,0.30000000000000004,0.36556741384173697
12.7,0.9,0.4,0.4419522625781785
12.7,0.9,0.5,0.512620743959644
12.7,0.9,0.6000000000000001,0.13341740726670992
12.7,0.9,0.7000000000000001,0.23314965947632868
12.7,0.9,0.8,0.22580147639194245
12.7,0.9,0.9,0.373470206984752
12.7,0.9,1,0.3717611082524735
12.7,0.9,1.1,0.2173314839674105
12.7,0.9,1.2000000000000002,0.24715777503624461
12.7,0.9,1.3,0.4765538230168529
12.7,0.9,1.4000000000000001,0.38941175495041297
12.7,0.9,1.5,0.35825670013925376
12.7,0.9,1.6,0.26177933641526463
12.7,0.9,1.7000000000000002,0.22029114662090737
12.7,0.9,1.8,0.39946748287917633
12.7,0.9,1.9000000000000001,0.36058410487046966
12.7,0.9,2,0.8472379340316389
12.7,0.9,2.1,0.8290564826011337
12.7,0.9,2.2,0.16600627936545156
12.7,0.9,2.3000000000000003,0.4192723881410075
12.7,0.9,2.4000000000000004,0.09119923266436414
12.7,0.9,2.5,0.09119923266436414
-1,-1,NA,-1
12.8,0.9,0.1,0.5781773021728716
12.8,0.9,0.2,0.49299226147673086
12.8,0.9,0.30000000000000004,0.2909678096726452
12.8,0.9,0.4,0.43164259184928133
12.8,0.9,0.5,0.4259104427817582
12.8,0.9,0.6000000000000001,0.3405372125956658
12.8,0.9,0.7000000000000001,0.27134382772902477
12.8,0.9,0.8,0.5269732492498601
12.8,0.9,0.9,0.3249351350149071
12.8,0.9,1,0.18203032540262593
12.8,0.9,1.1,0.43344497265126936
12.8,0.9,1.2000000000000002,0.21727401228176552
12.8,0.9,1.3,0.41736405615967065
12.8,0.9,1.4000000000000001,0.14482597523943003
12.8,0.9,1.5,0.210888544909412
