district,county,population,lat,long
4,147,2228,35.5768099,-77.3603493
4,147,4868,35.579764,-77.4146238
4,147,5088,35.5938994,-77.4156343
4,147,4579,35.614224,-77.4135325
4,147,3838,35.5613782,-77.3964758
4,147,8700,35.5617432,-77.4224956
4,147,3675,35.6100816,-77.3927159
4,147,2728,35.5970651,-77.3879965
4,147,3074,35.6385498,-77.3659853
4,147,3680,35.6708112,-77.2531548
4,147,2882,35.6055767,-77.2700052
4,147,2206,35.5932533,-77.246287
4,147,6668,35.5648033,-77.259815
4,147,5877,35.5575981,-77.3192436
4,147,5082,35.5003236,-77.2184501
4,147,6349,35.4358979,-77.2954946
4,147,4442,35.525093,-77.4206351
4,147,5900,35.5204086,-77.3946372
4,147,4186,35.5173122,-77.3681061
4,147,4571,35.547178099999996,-77.3605601
4,147,2530,35.4323886,-77.3835556
4,147,2959,35.4857522,-77.4395564
4,147,1773,35.4431631,-77.4356578
4,147,3088,35.362302,-77.3936272
4,147,4177,35.5056602,-77.4739443
4,147,4832,35.5809977,-77.5175421
4,147,3909,35.6220141,-77.4821717
4,147,5693,35.5851505,-77.5774151
4,147,2725,35.6608499,-77.581394
4,147,4667,35.7475486,-77.3734739
4,147,4004,35.6863998,-77.4532717
4,147,1799,35.678414,-77.4141232
4,177,3245,35.8704196,-76.1653454
4,187,4103,35.9156598,-76.5167999
4,187,2653,35.8791358,-76.718794
4,187,2951,35.7620023,-76.7764517
4,187,1296,35.7761039,-76.5809302
5,57,6265,35.9845736,-80.0588737
5,57,2894,35.9876492,-80.0945935
5,57,5393,35.9950584,-80.1445474
5,57,5000,35.9664541,-80.174486
5,57,2342,36.0086029,-80.2006933
5,57,6044,35.9486797,-80.2279086
5,57,5054,35.9658793,-80.2738462
5,57,4840,35.9807377,-80.3044974
5,57,4498,35.9376846,-80.3478364
5,57,3505,35.9155707,-80.2999769
5,57,5628,35.8957045,-80.2247519
5,57,5425,35.8837689,-80.1463747
5,57,4548,35.9294347,-80.088738
5,57,3208,35.9422291,-80.0585361
5,57,5298,35.8986502,-80.0723455
5,57,4363,35.885164,-80.1062794
5,57,4888,35.8650406,-80.0986654
5,57,5240,35.8823975,-80.0607913
5,57,2839,35.8497017,-80.0952811
5,57,4353,35.8323463,-80.0756219
5,57,3181,35.862244,-80.295369
5,57,3792,35.8479477,-80.2672983
5,57,2674,35.8455568,-80.2306371
5,57,2291,35.8292072,-80.2585195
5,57,3132,35.8199281,-80.2387907
5,57,4773,35.7987497,-80.269939
5,57,2332,35.7964753,-80.2403633
5,57,3152,35.8147265,-80.2837392
5,57,5395,35.8028157,-80.3241409
5,57,4306,35.7780664,-80.3767925
5,57,3767,35.7994154,-80.4283668
5,57,2856,35.8640668,-80.3694564
5,57,3524,35.7624153,-80.2846798
5,57,2649,35.7661931,-80.21662
5,57,3333,35.7171637,-80.2075994
5,57,2577,35.6952935,-80.3113143
5,57,4023,35.6992301,-80.2788713
5,57,5067,35.7456506,-80.1323031
5,57,3528,35.7914698,-80.0930999
5,57,2672,35.8194007,-80.1646226
5,57,4525,35.6117602,-80.1610004
5,57,3756,35.6021002,-80.1174561
5,59,4038,36.004922,-80.6300692
5,59,3451,35.8813048,-80.640662
5,59,5435,36.0132389,-80.5213489
5,59,5652,35.9927485,-80.4382505
5,59,3449,35.9590841,-80.4741168
5,59,5391,35.8890912,-80.4331036
5,59,4702,35.9027647,-80.5306771
5,59,4527,35.9269992,-80.571086
5,59,3298,35.8280465,-80.5143633
5,59,2769,35.8177257,-80.5388856
5,67,3239,36.0979264,-80.2446634
5,67,1303,36.1056373,-80.247523
5,67,1888,36.1110323,-80.2529776
5,67,1832,36.1185146,-80.2561384
5,67,3232,36.1202984,-80.2418719
5,67,2344,36.1175184,-80.2280095
5,67,1966,36.1081191,-80.2289223
5,67,1577,36.0994649,-80.2302205
5,67,2827,36.0868995,-80.2275159
5,67,2258,36.0765437,-80.231189
5,67,3589,36.0842573,-80.2489368
5,67,3946,36.0784487,-80.26479
5,67,2765,36.0950453,-80.2621726
5,67,2279,36.1082426,-80.2695203
5,67,5265,36.1296874,-80.2770425
5,67,3883,36.1381648,-80.2559043
5,67,4361,36.1526103,-80.2391496
5,67,3607,36.139276,-80.2124724
5,67,3101,36.1226178,-80.2209316
5,67,5527,36.1185506,-80.2053871
5,67,4478,36.0793249,-80.2108615
5,67,1542,36.0649146,-80.2267603
5,67,1871,36.0710302,-80.2462595
5,67,2536,36.0567468,-80.2334848
5,67,3445,36.0513654,-80.248779
5,67,2111,36.0745142,-80.2851857
5,67,3588,36.0855284,-80.2848462
5,67,2680,36.1044367,-80.2828792
5,67,3017,36.1008605,-80.3010423
5,67,2798,36.1292907,-80.2951956
5,67,6519,36.1506439,-80.3361706
5,67,2569,36.1265648,-80.3292089
5,67,4317,36.1371557,-80.313873
5,67,6329,36.1610055,-80.3087589
5,67,6141,36.1632531,-80.2768238
5,67,3424,36.1480691,-80.2762917
5,67,3266,36.1454142,-80.2926236
5,67,4521,36.2255758,-80.3966691
5,67,3706,36.1848889,-80.3098969
5,67,3285,36.1864015,-80.276951
5,67,4889,36.2376958,-80.27783
5,67,3934,36.2420401,-80.3174502
5,67,3045,36.2232931,-80.3397613
5,67,4901,36.2017329,-80.2266499
5,67,3756,36.1685103,-80.2018375
5,67,2027,36.2106829,-80.1734388
5,67,4235,36.1515087,-80.1744504
5,67,3610,36.1327751,-80.1526445
5,67,3824,36.1208277,-80.1265259
5,67,5934,36.1885414,-80.0721746
5,67,3914,36.1887253,-80.143791
5,67,3152,36.2326834,-80.1037472
5,67,4346,36.1484335,-80.0931188
5,67,3569,36.1504043,-80.0523115
5,67,4937,36.1238802,-80.0897987
5,67,4244,36.1225268,-80.0574823
5,67,3798,36.1013733,-80.1014698
5,67,8301,36.0934558,-80.125362
5,67,5603,36.089206,-80.1737012
5,67,4258,36.0741018,-80.1529227
5,67,1970,36.0600528,-80.1269711
5,67,4537,36.0596689,-80.0901788
5,67,1516,36.0279627,-80.0681912
5,67,2935,36.067314,-80.0549305
5,67,3729,36.0966244,-80.066387
5,67,2396,36.0388638,-80.1437212
5,67,3375,36.0576259,-80.1859501
5,67,3876,36.0683381,-80.1940192
5,67,8076,36.036302,-80.203143
5,67,7037,36.0191245,-80.2425765
5,67,4686,36.0559665,-80.2697237
5,67,5372,36.0354646,-80.2773192
5,67,8478,36.0117087,-80.2816743
5,67,4942,36.0179795,-80.3174689
5,67,5253,36.037092,-80.3194362
5,67,6598,36.0643272,-80.325224
5,67,3158,36.0433639,-80.3451379
5,67,4860,36.0831166,-80.3190051
5,67,6820,36.0705939,-80.3556017
5,67,3633,36.0904548,-80.3240156
5,67,3657,36.1013163,-80.322602
5,67,3265,36.11267,-80.336836
5,67,4671,36.0962361,-80.3470823
5,67,4870,36.0069988,-80.4023669
5,67,8016,36.056003,-80.454634
5,67,4456,36.1104938,-80.4435537
5,67,5145,36.1072634,-80.3802057
5,67,5908,36.0892576,-80.3943403
5,67,6008,36.0580225,-80.38339
5,67,4104,36.0355127,-80.3979649
5,67,3431,36.0256219,-80.3728071
5,67,4624,36.004688,-80.3624518
5,67,3128,36.1699115,-80.4124613
5,67,4244,36.1364451,-80.3647845
5,67,4607,36.1685797,-80.3813276
5,97,3503,35.9991529,-80.7588864
5,97,3609,35.9162928,-80.7747628
5,97,3282,36.0168216,-80.9225821
5,169,3492,36.3854332,-80.0859336
5,169,2633,36.4819219,-80.1177073
5,169,3256,36.4620598,-80.245113
5,169,2315,36.5026502,-80.364396
5,169,2178,36.427251,-80.3922429
5,169,4959,36.3483161,-80.3955283
5,169,5892,36.2982318,-80.3524014
5,169,3290,36.3020151,-80.3151987
5,169,3545,36.2851655,-80.4023024
5,169,2804,36.2686345,-80.3655173
5,169,4748,36.3254971,-80.2035739
5,169,2852,36.2934346,-80.1705891
5,169,2556,36.3094561,-80.0960541
5,171,1818,36.521172,-80.4749297
5,171,4806,36.4348377,-80.5106658
5,171,3125,36.5382079,-80.5338818
5,171,3152,36.4691666,-80.5706791
5,171,2086,36.5398684,-80.5962176
5,171,3606,36.5139359,-80.6057706
5,171,2521,36.492451,-80.6077456
5,171,2771,36.5406504,-80.6563985
5,171,3516,36.5060832,-80.6363605
5,171,3538,36.468832,-80.6377986
5,171,4090,36.5138202,-80.7124616
5,171,3164,36.3813323,-80.8662001
5,171,2321,36.487531,-80.8740743
5,171,2683,36.4794188,-80.8050749
5,171,4438,36.2700923,-80.8561546
5,171,1618,36.3014527,-80.8227531
5,171,2393,36.414915,-80.679797
5,171,4938,36.390238600000004,-80.7392563
5,171,2949,36.3136618,-80.7450269
5,171,2874,36.3988433,-80.6047332
5,171,3503,36.3108208,-80.6144359
5,171,1746,36.2961037,-80.4972325
5,171,3703,36.3644183,-80.4875968
5,197,5463,36.1948359,-80.4832169
5,197,3990,36.2199462,-80.6038373
5,197,4451,36.2167118,-80.7172905
5,197,5732,36.2010112,-80.8243825
5,197,3158,36.1062991,-80.8256844
5,197,3123,36.0986821,-80.7424915
5,197,4267,36.0923367,-80.5778393
5,197,3361,36.1165639,-80.6874134
5,197,3669,36.1336258,-80.6337373
6,69,4420,36.2051863,-78.261764
6,69,3279,36.1481014,-78.1213975
6,69,5514,36.1250524,-78.2667268
6,69,2647,36.0702219,-78.3155603
6,69,2678,36.1354328,-78.4877746
6,69,2593,36.1369493,-78.4143263
6,69,3241,36.0966372,-78.3994665
6,69,9754,36.0272033,-78.4398685
6,69,2946,35.9612073,-78.3682364
6,69,6640,36.0032553,-78.3313554
6,69,1329,36.0245335,-78.2033802
6,69,2063,36.0335587,-78.1546114
6,69,2423,35.9669955,-78.2049592
6,69,4142,35.9439097,-78.2546194
6,69,5319,35.8909038,-78.2724225
6,79,3451,35.5656998,-77.6948177
6,79,5807,35.4745851,-77.5639128
6,79,4160,35.4671418,-77.7763916
6,79,4304,35.4013486,-77.6259259
6,79,2729,35.443765,-77.7064154
6,101,2802,35.5908521,-78.1325843
6,101,2383,35.6114511,-78.1914084
6,101,2223,35.5413351,-78.144732
6,101,4645,35.7486278,-78.2701832
6,101,6321,35.7140168,-78.3150263
6,101,4570,35.6604033,-78.2402326
6,101,12721,35.6480007,-78.3653307
6,101,4567,35.6743423,-78.3514627
6,101,6811,35.7137466,-78.3975758
6,101,2303,35.6761417,-78.4118509
6,101,4105,35.5607778,-78.2486071
6,101,3501,35.5465875,-78.290032
6,101,2188,35.5957488,-78.2976147
6,101,5070,35.5132516,-78.2322791
6,101,4735,35.4268123,-78.1990242
6,101,2269,35.4928373,-78.1550137
6,101,3461,35.4574321,-78.2964396
6,101,3406,35.5255073,-78.3228684
6,101,3495,35.4994835,-78.3609628
6,101,9106,35.6018529,-78.3696533
6,101,4839,35.563642,-78.350253
6,101,5298,35.5407285,-78.4105075
6,101,2313,35.5863229,-78.4326873
6,101,11160,35.630875,-78.4191813
6,101,3727,35.6513027,-78.4901831
6,101,2344,35.6612019,-78.4855805
6,101,4075,35.6906087,-78.4608576
6,101,4880,35.5872805,-78.4675603
6,101,3918,35.6076619,-78.5067522
6,101,5392,35.5425719,-78.4936845
6,101,5155,35.5620416,-78.5569918
6,101,3910,35.5762498,-78.5224281
6,101,3207,35.5958655,-78.5419791
6,101,3769,35.6534281,-78.5176057
6,101,3869,35.6307823,-78.5473406
6,101,6165,35.5954751,-78.5831654
6,101,2149,35.5720016,-78.6120271
6,101,1885,35.373841,-78.4155551
6,101,1625,35.4314602,-78.3934336
6,101,2751,35.4441761,-78.4425581
6,101,2663,35.4921818,-78.4144478
6,101,2133,35.3633055,-78.2986758
6,101,3975,35.3098465,-78.4447126
6,101,3241,35.3931824,-78.5061516
6,101,4435,35.3763425,-78.5476282
6,101,4004,35.5300834,-78.5356489
6,101,4434,35.4692361,-78.4889655
6,101,2333,35.5400494,-78.5930894
6,101,4192,35.5431655,-78.6072792
6,101,2682,35.5439737,-78.6627533
6,101,4191,35.4970301,-78.5830029
6,101,1983,35.4458095,-78.5710772
6,101,2620,35.4875326,-78.6442289
6,127,5058,35.9092682,-77.8225507
6,127,3441,35.9342449,-77.8202038
6,127,2944,35.923778,-77.8503175
6,127,2872,35.9497092,-77.8048492
6,127,2814,35.9867684,-77.8587536
6,127,5651,35.9459936,-77.8842488
6,127,3604,35.9754798,-77.8229887
6,127,3760,35.9582763,-77.8379122
6,127,2578,35.9949318,-77.8134065
6,127,1532,36.0099933,-77.790485
6,127,3830,35.9834482,-77.7952809
6,127,2870,36.0824501,-77.7714139
6,127,1316,36.1126855,-77.8523288
6,127,6027,36.0461139,-77.8901787
6,127,5320,36.090927,-78.0048107
6,127,4235,35.9472561,-78.1065371
6,127,6190,35.9527077,-77.9279007
6,127,5158,35.9611161,-77.9605752
6,127,2538,35.9596523,-78.0126394
6,127,3222,35.8705796,-77.8661027
6,127,3524,35.8715715,-77.9369301
6,127,4910,35.863687,-78.0300793
6,127,4605,35.7975201,-78.106462
6,127,2916,35.7728705,-78.2017288
6,127,4055,35.8622871,-78.171535
6,183,6737,35.7066493,-78.5146366
6,183,2772,35.6661543,-78.5475861
6,183,8391,35.7318957,-78.5350492
6,183,4215,35.6782369,-78.6151546
6,183,2939,35.6542687,-78.58111
6,183,5061,35.6825314,-78.5917127
6,183,5824,35.6205256,-78.6129578
6,183,3257,35.6573701,-78.6383054
6,183,7771,35.7732472,-78.4607764
6,183,4824,35.7360142,-78.4777416
6,183,2605,35.8532749,-78.4691633
6,183,3999,35.8172715,-78.4709733
6,183,9855,35.7747597,-78.4915651
6,183,2122,35.9216086,-78.4163693
6,183,7537,35.9630049,-78.4488275
6,183,2783,35.8884053,-78.3860355
6,183,5628,35.8623081,-78.3233098
6,183,3551,35.8284976,-78.3280528
6,183,3635,35.8112037,-78.2924393
6,183,8201,35.7686662,-78.3906229
6,183,4159,35.8370013,-78.411718
6,183,6927,35.8056949,-78.3827681
6,185,2215,36.5086411,-78.0221595
6,185,1316,36.449038,-77.9780286
6,185,2426,36.3475818,-78.0095871
6,185,3469,36.5064058,-78.1880145
6,185,2227,36.4652778,-78.2766497
6,185,3726,36.3767119,-78.1493951
6,185,3263,36.3028633,-78.1751765
6,191,6602,35.4623005,-78.0087882
6,191,2353,35.5488808,-78.0357325
6,191,5003,35.4998846,-78.0525822
6,191,3110,35.5442294,-77.8945009
6,191,5484,35.3922203,-77.8507003
6,191,6762,35.4386729,-77.8791881
6,191,5063,35.4880537,-77.9459977
6,191,5915,35.2923982,-77.8699521
6,191,4160,35.3194445,-77.9321935
6,191,2722,35.3479164,-77.9625752
6,191,4387,35.3041404,-78.0040677
6,191,4856,35.2533899,-77.9764561
6,191,3223,35.1995605,-77.8996297
6,191,2338,35.1988299,-78.0465722
6,191,2382,35.196479,-78.1064422
6,191,4391,35.3466046,-78.0814298
6,191,5212,35.259635,-78.0793468
6,191,3766,35.2750367,-78.1982835
6,191,3160,35.4160693,-78.0326962
6,191,3717,35.3818717,-78.1024853
6,191,3467,35.4364369,-78.0966402
6,191,3759,35.4082,-77.9731669
6,191,5758,35.3943543,-77.9243671
6,191,3491,35.3790254,-77.9440325
6,191,3538,35.372083,-77.9751852
6,191,2490,35.3618164,-77.9842492
6,191,2162,35.3537976,-77.9976206
6,191,2799,35.3937953,-78.0001921
6,191,3934,35.3882321,-77.9677355
6,191,1329,35.3708504,-78.0145898
6,195,2902,35.7306215,-77.9148705
6,195,1080,35.718926,-77.9161819
6,195,2200,35.7138425,-77.925797
6,195,4574,35.7237476,-77.9385517
6,195,3586,35.7141718,-77.9557577
6,195,3554,35.7416632,-77.9374859
6,195,5045,35.7524181,-77.9488297
6,195,3612,35.7457106,-77.9165413
6,195,3982,35.7679834,-77.906714
6,195,2226,35.720872,-77.8666343
6,195,2870,35.7498577,-77.8859344
6,195,1597,35.713508,-77.9068295
6,195,3383,35.6792683,-77.8912968
6,195,3472,35.6356934,-77.9324802
6,195,1839,35.6218585,-77.8490015
6,195,1443,35.6635965,-77.749197
6,195,3675,35.7303191,-77.8038149
6,195,2719,35.8082579,-77.8839379
6,195,2602,35.8126338,-77.8061072
6,195,3380,35.8055348,-77.9322078
6,195,6059,35.763359,-77.9813383
6,195,2337,35.7493721,-78.0669009
6,195,3498,35.6999163,-78.0171881
6,195,3154,35.644797,-78.0986508
6,195,3995,35.6433731,-78.0095261
7,21,1563,35.59488,-82.5532037
7,21,1902,35.597076,-82.5666758
7,21,2183,35.6056351,-82.5724487
7,21,4436,35.6147195,-82.5622271
7,21,3725,35.6230445,-82.5424249
7,21,1972,35.6041522,-82.5470874
7,21,1648,35.5904452,-82.5453765
7,21,3358,35.5810477,-82.5377897
7,21,3552,35.5787019,-82.5582858
7,21,4620,35.57542,-82.57526
7,21,5127,35.571199,-82.5926798
7,21,5381,35.5706972,-82.6099808
7,21,4585,35.5806246,-82.6227506
7,21,5028,35.6062837,-82.6009376
7,21,2442,35.5978109,-82.5843859
7,21,2507,35.6306242,-82.5944149
7,21,3432,35.6274203,-82.5619283
7,21,3480,35.659500800000004,-82.5631461
7,21,2887,35.6458553,-82.5155282
7,21,3512,35.6121842,-82.5226018
7,21,4671,35.608999,-82.5004234
7,21,3645,35.5767566,-82.5017858
7,21,7131,35.5624626,-82.5236113
7,21,1469,35.5350563,-82.5556527
7,21,5650,35.5419974,-82.5161929
7,21,6661,35.4525755,-82.5376833
7,21,9841,35.4980287,-82.5432633
7,21,6815,35.470337,-82.4960745
7,21,5053,35.5020846,-82.5053243
7,21,6716,35.4608866,-82.5727567
7,21,1675,35.452718,-82.6199323
7,21,5967,35.5074363,-82.6558325
7,21,3890,35.5342985,-82.5963832
7,21,3554,35.485319,-82.7549939
7,21,5660,35.4713253,-82.7050248
7,21,4354,35.5435554,-82.7196783
7,21,5135,35.5676668,-82.7256343
7,21,5164,35.5681755,-82.6680939
7,21,3961,35.5869732,-82.6512962
7,21,3784,35.6461407,-82.7893106
7,21,6746,35.6866884,-82.6827896
7,21,4158,35.643985,-82.6590655
7,21,4489,35.6342979,-82.6148321
7,21,5199,35.6106682,-82.6858471
7,21,1297,35.6451236,-82.6993953
7,21,4354,35.6756825,-82.6033401
7,21,4633,35.705975,-82.5789043
7,21,4837,35.6888391,-82.5232384
7,21,1391,35.6988106,-82.4509565
7,21,4410,35.7328817,-82.6147787
7,21,5343,35.7504108,-82.5373328
7,21,3876,35.7713993,-82.3792437
7,21,7296,35.6141955,-82.3976703
7,21,5582,35.5996994,-82.4646274
7,21,2615,35.6373813,-82.4509973
7,21,1943,35.5918424,-82.3385987
7,21,4609,35.6275198,-82.2904883
7,21,1696,35.7006079,-82.3124706
7,21,4030,35.6264532,-82.3456332
7,21,2467,35.6877735,-82.3555208
7,21,1773,35.5462131,-82.4843624
7,21,4846,35.4998847,-82.4554357
7,21,6096,35.5415806,-82.4373634
7,21,5925,35.5174215,-82.3780416
7,21,1705,35.5233277,-82.2635354
7,39,2284,35.1895973,-83.8270117
7,39,2133,35.2082601,-83.7809237
7,39,2232,35.1843905,-83.896452300000007
7,39,2333,35.188467,-84.1095902
7,39,3934,35.1178055,-83.9475405
7,39,2233,35.1628608,-83.9837542
7,39,2002,35.0344754,-83.9938475
7,39,3587,35.0392653,-84.0466021
7,39,1872,35.1040991,-84.1844493
7,39,1744,35.0187683,-84.0969495
7,39,2025,35.0065044,-84.219099
7,39,2395,35.0645601,-84.2480484
7,43,2782,35.0143215,-83.6527575
7,43,2729,35.1206915,-83.7653452
7,43,2405,35.011419,-83.8457485
7,43,3173,35.0348741,-83.9210014
7,75,2019,35.3959955,-83.794181
7,75,2703,35.3117331,-83.7276987
7,75,3308,35.2702395,-83.9567917
7,87,3811,35.65248,-83.0287986
7,87,3997,35.6767014,-82.9582344
7,87,1318,35.5646566,-82.8675423
7,87,5239,35.5746611,-82.8146429
7,87,3458,35.5232452,-82.81427
7,87,1964,35.5287032,-82.8622926
7,87,2044,35.5583015,-82.9192594
7,87,4596,35.5279713,-82.9118204
7,87,2326,35.5451842,-82.9911707
7,87,2772,35.5220196,-82.9844116
7,87,2358,35.5110466,-83.1162285
7,87,1789,35.5317237,-83.0725236
7,87,3211,35.4780805,-83.0476476
7,87,1819,35.4931326,-82.9957015
7,87,3339,35.5051763,-82.9601162
7,87,2620,35.4681455,-82.9768496
7,87,1800,35.4769051,-83.0034989
7,87,4115,35.4222498,-83.0108423
7,87,4196,35.410828,-82.9156129
7,87,5308,35.4220846,-82.827011
7,87,9,35.6629829,-83.136598
7,89,4622,35.446124,-82.3488867
7,89,3974,35.3206024,-82.3610945
7,89,3340,35.3698348,-82.3166263
7,89,4089,35.3643901,-82.3894118
7,89,3892,35.3194367,-82.4002855
7,89,2677,35.3855004,-82.4375723
7,89,3021,35.3878393,-82.4031908
7,89,5566,35.3972583,-82.4940408
7,89,4897,35.4298083,-82.4592153
7,89,5437,35.4258237,-82.5186501
7,89,3669,35.4214341,-82.5982944
7,89,4644,35.3737029,-82.6145278
7,89,5849,35.3283433,-82.5949296
7,89,5075,35.3722524,-82.5041352
7,89,3346,35.3526442,-82.4887503
7,89,6081,35.338238,-82.4401677
7,89,2324,35.3257405,-82.4667406
7,89,2291,35.3154556,-82.4659348
7,89,4055,35.3009696,-82.4460792
7,89,3965,35.2733439,-82.4016904
7,89,2323,35.2846216,-82.4275056
7,89,3982,35.2521299,-82.4612728
7,89,4874,35.2896309,-82.4867345
7,89,2881,35.3082533,-82.5069863
7,89,3319,35.350939,-82.5096253
7,89,4414,35.3338516,-82.5241023
7,89,4086,35.2952319,-82.5690391
7,89,3082,35.2561105,-82.5437141
7,89,4506,35.2004803,-82.5247743
7,99,6141,35.4581052,-83.249303
7,99,1855,35.4100945,-83.1048771
7,99,5538,35.4185853,-83.2051297
7,99,4335,35.361038,-83.1924421
7,99,5713,35.3213823,-83.2852418
7,99,11518,35.2596836,-83.1866496
7,99,2950,35.2762297,-83.0428781
7,99,2224,35.1901108,-83.1307025
7,99,2835,35.0495435,-83.0933261
7,111,2058,35.7890067,-82.0851231
7,111,3264,35.8595212,-81.9504607
7,111,4993,35.7036826,-81.9250992
7,111,3090,35.70976,-82.0002759
7,111,2569,35.6834351,-81.9931181
7,111,3877,35.662158,-81.9899273
7,111,3464,35.6612068,-82.0659052
7,111,4089,35.6803279,-82.1736178
7,111,4381,35.5947669,-82.1985985
7,111,5026,35.5621397,-82.0998778
7,111,4704,35.594445,-81.9358395
7,111,3063,35.636155,-81.8776159
7,113,2996,35.2798149,-83.3852422
7,113,4167,35.1916623,-83.5884922
7,113,4416,35.18768,-83.4120986
7,113,2126,35.208622,-83.3819902
7,113,2187,35.1799742,-83.3755121
7,113,4331,35.1956877,-83.2927278
7,113,1604,35.0926118,-83.2189368
7,113,1882,35.01812,-83.23509
7,113,6343,35.0860262,-83.3330402
7,113,6962,35.0809925,-83.4312365
7,115,2785,35.9601208,-82.6481655
7,115,2168,35.8257748,-82.8497719
7,115,1854,35.8017258,-82.7648617
7,115,4814,35.7780838,-82.6984564
7,115,2577,35.8603947,-82.5953358
7,115,4082,35.8045167,-82.5730105
7,115,2913,35.8559474,-82.4836257
7,149,3014,35.253423,-82.0364074
7,149,3013,35.2281108,-82.1165615
7,149,3001,35.2423288,-82.1835273
7,149,2665,35.3019069,-82.248107
7,149,2119,35.3405833,-82.1430088
7,149,1089,35.2452718,-82.2245636
7,149,1775,35.2350915,-82.3063913
7,149,2652,35.2124668,-82.2805157
7,161,1330,35.3780886,-82.0630125
7,161,1615,35.4715724,-82.1806256
7,161,1405,35.424827,-82.2010985
7,173,4883,35.5187395,-83.2888398
7,173,2951,35.4474756,-83.4219548
7,173,3192,35.4180605,-83.5331722
7,173,3086,35.3656664,-83.4140131
7,173,5,35.5108912,-83.5202655
7,175,4352,35.325018,-82.7071843
7,175,1868,35.2401417,-82.8000581
7,175,2469,35.2613316,-82.7511075
7,175,3892,35.2424641,-82.7131456
7,175,3539,35.202514,-82.7553229
7,175,4355,35.2335552,-82.6590016
7,175,2635,35.1272135,-82.7230437
7,175,1941,35.1710514,-82.6513395
7,175,2819,35.1252393,-82.8064425
7,175,2661,35.2384835,-82.8590334
7,175,1124,35.0814213,-82.9429903
7,175,1331,35.1642798,-82.9424503
7,199,3977,35.8000406,-82.231008
7,199,1969,35.965583,-82.2240803
7,199,4825,35.9690297,-82.2959968
7,199,3118,35.8194556,-82.2830778
7,199,4581,35.9708629,-82.4198202
8,19,2698,34.323231,-78.071378
8,19,6040,34.2873137,-78.093043
8,19,6376,34.2268494,-78.0393515
8,19,2828,34.2314756,-78.0810595
8,19,2769,34.246065,-78.025875
8,19,3374,34.252579,-78.0140005
8,19,5169,34.214892,-78.0015426
8,19,2396,34.1352149,-78.0798768
8,19,6424,34.0267982,-78.0892409
8,19,8409,34.1653866,-78.0016326
8,19,2061,34.0501547,-77.981739
8,19,8816,33.9437461,-78.1053801
8,19,3348,33.9292591,-78.0408608
8,19,2578,33.9512242,-77.9921571
8,19,268,33.9225601,-77.954369
8,19,2024,33.9165272,-78.2040968
8,19,2473,33.9625184,-78.2277592
8,19,1101,33.9614654,-78.1818975
8,19,2876,33.9225828,-78.1487651
8,19,558,33.9143122,-78.1379543
8,19,1910,33.9137959,-78.0921016
8,19,652,33.9058692,-78.0486559
8,19,3006,33.9659625,-78.3045336
8,19,3166,33.9729461,-78.2685241
8,19,921,33.911987,-78.3207687
8,19,1918,33.9247774,-78.2771826
8,19,2885,33.9506849,-78.3530295
8,19,2288,33.928238,-78.338022
8,19,2024,33.9462819,-78.583424
8,19,3917,33.9916026,-78.5495703
8,19,3039,33.9328358,-78.5220125
8,19,2405,33.8937359,-78.4776126
8,19,2566,33.9128875,-78.4015063
8,19,1170,33.8801764,-78.4827167
8,19,1541,33.942302,-78.4261239
8,19,3004,33.9462878,-78.3837561
8,19,3581,33.9178421,-78.5959278
8,19,4717,33.912908,-78.5696551
8,19,2522,33.8860135,-78.5461908
8,19,3234,33.9070699,-78.483257
8,19,4698,34.0823293,-78.4165529
8,19,5618,34.164494,-78.2037781
8,19,3325,34.0182139,-78.1976448
8,47,3892,34.3293756,-78.2618727
8,47,1843,34.2767675,-78.3632311
8,61,2787,35.1216285,-77.8087768
8,61,2891,35.0627152,-77.8919793
8,61,1507,35.149144,-77.9649835
8,61,1234,35.0830987,-78.0757509
8,61,2070,35.1448916,-78.1188662
8,61,2562,34.9859289,-78.1110196
8,61,2282,35.0204323,-78.0698923
8,61,2410,34.9274228,-77.9344728
8,61,2566,35.005615,-77.942376
8,61,3385,34.969187,-77.7474096
8,61,1745,35.0102434,-77.7995125
8,61,2317,34.8885011,-77.7181938
8,61,1829,34.8885531,-77.8037812
8,61,2950,34.7801925,-77.7801024
8,61,1778,34.7680483,-77.9299353
8,61,1782,34.8168594,-77.9019384
8,61,2673,34.74009,-77.9711159
8,61,2840,34.7708787,-78.00754
8,61,2695,34.8786984,-78.0951316
8,61,1787,34.7739301,-78.1127495
8,61,2625,34.8385192,-78.0062914
8,103,3431,34.930856,-77.2065662
8,103,2532,35.0322677,-77.3561946
8,103,3209,35.093232,-77.5065297
8,107,4520,35.3572404,-77.4994816
8,107,2276,35.2759597,-77.5402883
8,107,1465,35.2458858,-77.57055
8,107,723,35.2629831,-77.5730767
8,107,3257,35.2833424,-77.5698721
8,107,3559,35.2798577,-77.5924427
8,107,2116,35.2647871,-77.5945171
8,107,4952,35.2829952,-77.6136934
8,107,3080,35.3514224,-77.6123942
8,107,4435,35.2584559,-77.6848545
8,107,3810,35.3233271,-77.707844
8,107,5366,35.2987787,-77.7834968
8,107,3295,35.0829423,-77.6792159
8,107,3471,35.1686931,-77.7742266
8,107,1665,35.2259522,-77.5948593
8,107,2912,35.2117553,-77.6628175
8,107,4220,35.1959445,-77.5506355
8,129,2447,34.2420854,-77.9365256
