district,county,population,lat,long
8,25,7526,39.5102735,-76.343587
8,25,3539,39.5352905,-76.3753954
8,25,3963,39.5235557,-76.3216087
8,25,7131,39.5592917,-76.3414252
8,25,6338,39.5381477,-76.3156672
8,25,3269,39.5268072,-76.3036879
8,25,3867,39.536748,-76.2524477
8,25,2737,39.5340241,-76.3601624
8,25,2013,39.5498554,-76.3624054
8,25,5292,39.544963,-76.3456761
8,25,2383,39.5328878,-76.3356674
8,25,4564,39.6393269,-76.4812076
8,25,3875,39.6937457,-76.5039963
8,25,6364,39.5612678,-76.5076903
8,25,6821,39.5896422,-76.4579593
8,25,7557,39.6829175,-76.341531
8,25,2610,39.6661762,-76.2489177
8,25,2069,39.6320877,-76.2210331
8,510,4671,39.343888,-76.5353622
8,510,4823,39.33497,-76.5404207
8,510,4944,39.329586,-76.5500474
8,510,5438,39.3252333,-76.5566614
8,510,2579,39.3226431,-76.5436195
8,510,4061,39.3221262,-76.5666573
8,510,5786,39.3170679,-76.5644287
8,510,1305,39.3125925,-76.5604701
8,510,3528,39.3062321,-76.5527959
8,510,2627,39.3168618,-76.541276
8,510,1604,39.3148057,-76.5350451
8,510,2256,39.3000662,-76.552863
8,510,5925,39.288347,-76.5423935
8,510,1692,39.2786758,-76.5388371
8,510,3321,39.2862814,-76.5586427
8,510,2931,39.2901606,-76.5659569
8,510,3740,39.2832964,-76.5656399
8,510,1586,39.3327937,-76.5684145
8,510,3651,39.3384113,-76.5597082
8,510,1650,39.3406569,-76.5744298
8,510,2931,39.3488223,-76.5722952
8,510,1506,39.3448975,-76.5638561
8,510,4870,39.3462013,-76.5467855
8,510,3113,39.3512325,-76.5540354
8,510,4249,39.3656275,-76.5361691
8,510,4408,39.3570603,-76.5441945
8,510,4509,39.3583436,-76.5660281
8,510,2693,39.3699355,-76.5664561
8,510,2261,39.3643635,-76.562741
8,510,2738,39.3686909,-76.5542537
8,510,5697,39.3642762,-76.580326
