tract_new,county,pop100,intptlat,intptlon,tract
023000300,023,1317,39.91572396170213,-83.80351444042553,000300
023000400,023,2194,39.919429774074075,-83.78824082777778,000400
023000500,023,1690,39.93221924237288,-83.78474197288135,000500
023000600,023,2685,39.934287834375,-83.8014107890625,000600
023000700,023,1897,39.934671616,-83.81068384,000700
023000901,023,2179,39.92367496666667,-83.82440480714286,000901
023000902,023,1171,39.91389341351351,-83.83064297027028,000902
023001000,023,1541,39.903423351724136,-83.83354683793104,001000
023001101,023,1335,39.91020491034483,-83.81550153448276,001101
023001102,023,2833,39.90282415294118,-83.82001291568628,001102
023001200,023,4199,39.903580620430105,-83.80294131182795,001200
023001300,023,4029,39.9058194,-83.7847871974026,001300
023001400,023,3721,39.916754946268654,-83.77306253134329,001400
023001500,023,4433,39.92833731359223,-83.77615210582525,001500
023001600,023,3813,39.92343052886598,-83.75399079690722,001600
023001700,023,2453,39.94491199756097,-83.77352350731708,001700
023001900,023,3018,39.94351531965812,-83.82975142905983,001900
023002000,023,2231,39.9297264030303,-83.87051946060606,002000
023002100,023,1655,39.91674722164949,-83.84644956494846,002100
023002200,023,4362,39.8959186525,-83.765695644375,002200
023002301,023,3143,39.97993291044776,-83.6057374641791,002301
023002403,023,4064,39.96017638,-83.77346981538462,002403
023002404,023,3328,39.959442207692305,-83.79353783333333,002404
023002501,023,2292,39.972886910638294,-83.78264851276596,002501
023002502,023,3180,39.95930385616438,-83.85625885068494,002502
023002601,023,3799,39.99305747326733,-83.97674394356436,002601
023002602,023,4169,39.99208027755102,-83.86265287857142,002602
023002605,023,3930,39.99315961139241,-83.74833206455696,002605
023002607,023,3567,39.984299543243246,-83.7718127108108,002607
023002608,023,4164,39.99616553148148,-83.77155718888889,002608
023002701,023,3096,39.9489178,-84.03077472040816,002701
023002702,023,2522,39.936478216901406,-84.03141016338029,002702
023002800,023,4591,39.92174165478261,-83.95940917913043,002800
023002901,023,3629,39.889122603333334,-84.03737114333333,002901
023002902,023,4410,39.87919012924528,-84.0269064264151,002902
023003001,023,3092,39.857141476923076,-83.96868391794872,003001
023003002,023,3669,39.87884014328358,-83.88620388208955,003002
023003101,023,2446,39.87307362244898,-83.9442230122449,003101
023003102,023,1742,39.88013219811321,-83.9308005264151,003102
023003200,023,2711,39.8239578287234,-83.78806807978724,003200
023003301,023,3652,39.91079001216216,-83.64090181351351,003301
023003302,023,2532,39.81979987362637,-83.64846193956043,003302
023003400,023,3213,39.92727500960452,-83.82009655649718,003400
023003700,023,4815,39.95232957716536,-83.80960373779527,003700
025040101,025,5071,39.164726073267325,-84.03699149554456,040101
025040102,025,2655,39.2012164015625,-84.08758101875,040102
025040202,025,2215,39.2399930925,-84.120203215,040202
025040203,025,6230,39.2392296107438,-84.19496567272728,040203
025040205,025,3192,39.208714,-84.1948650375,040205
025040206,025,4463,39.20890022173913,-84.15971585217392,040206
025040301,025,3979,39.2553892,-84.2655955969697,040301
025040302,025,3900,39.26133479347826,-84.24907953695651,040302
025040303,025,7628,39.226301935,-84.23411277,040303
025040401,025,3349,39.20769514084507,-84.29113603380281,040401
025040403,025,2786,39.199251905555556,-84.23707785555555,040403
025040404,025,3974,39.20428342608696,-84.25720044782608,040404
025040405,025,3101,39.233149106666666,-84.27936393666667,040405
025040500,025,5082,39.175309228125,-84.28700546770834,040500
025040600,025,7439,39.15928983626374,-84.23333074065934,040600
025040702,025,4351,39.18976223947369,-84.20955661052632,040702
025040703,025,3479,39.18544599230769,-84.22764776153846,040703
025040704,025,3949,39.18373947777778,-84.25109470555556,040704
025040800,025,5663,39.140664384615384,-84.14756365384615,040800
025040900,025,5682,39.048806493034824,-84.05741863184079,040900
025041001,025,5873,39.05510031825397,-84.14457546190476,041001
025041002,025,3092,39.09531237625,-84.17634022125,041002
025041101,025,3411,39.07745914029851,-84.1737859641791,041101
025041102,025,5352,39.06970269655172,-84.21206031551723,041102
025041104,025,3822,39.04996066857143,-84.23633345142858,041104
025041105,025,6110,39.037312496875,-84.213286140625,041105
025041201,025,4125,39.05994676666667,-84.28908376666666,041201
025041202,025,5024,39.07472007714286,-84.24326363714286,041202
025041303,025,5036,39.101569496551726,-84.24149767931034,041303
025041304,025,23,39.12665452857143,-84.25055192142858,041304
025041305,025,5269,39.07646438,-84.27814318,041305
025041306,025,5438,39.09007146052632,-84.26151214473684,041306
025041307,025,4904,39.123367946875,-84.24794535208333,041307
025041403,025,4378,39.10037535806452,-84.29970536129032,041403
025041404,025,4834,39.07669972307692,-84.30300100384615,041404
025041405,025,5384,39.11771888571429,-84.28878121714285,041405
025041406,025,5230,39.14433849268293,-84.28351072682926,041406
025041503,025,4730,39.016633907142854,-84.21628402142858,041503
