tract_new,county,pop100,intptlat,intptlon,tract
005440900,005,3754,39.3421732,-76.5012429,440900
005441000,005,3794,39.3347489,-76.523532,441000
005441101,005,2462,39.33256,-76.5069788,441101
005441102,005,4860,39.3246083,-76.5204432,441102
005450100,005,3988,39.3146882,-76.503763,450100
005450200,005,3415,39.3139419,-76.4807705,450200
005450300,005,3659,39.318468,-76.4674481,450300
005450400,005,2490,39.3002921,-76.4730167,450400
005450501,005,4107,39.3072145,-76.4550508,450501
005450503,005,5949,39.2999399,-76.4529443,450503
005450504,005,5452,39.3027212,-76.4454449,450504
005450800,005,4203,39.3198517,-76.4418916,450800
005450900,005,4335,39.2961824,-76.4124315,450900
005451000,005,1702,39.2700471,-76.4010847,451000
005451100,005,2386,39.2900533,-76.4465244,451100
005451200,005,3941,39.3371528,-76.4698689,451200
005451300,005,3637,39.3442131,-76.4535788,451300
005451401,005,4357,39.3461668,-76.4457326,451401
005451402,005,5686,39.3406988,-76.4338936,451402
005451500,005,4137,39.3211792,-76.4338462,451500
005451600,005,1896,39.3233821,-76.4148773,451600
005451701,005,7200,39.3525707,-76.4215334,451701
005451702,005,1870,39.3690325,-76.3786681,451702
005451801,005,5394,39.3546366,-76.34638,451801
005451802,005,4015,39.3178542,-76.349936,451802
005451803,005,4653,39.3251943,-76.3726499,451803
005451900,005,2764,39.245241,-76.3573513,451900
005452000,005,2522,39.2401562,-76.4478816,452000
005452100,005,3651,39.2236072,-76.4539182,452100
005452300,005,3334,39.3019243,-76.5093967,452300
005452400,005,3315,39.2728127,-76.470866,452400
005452500,005,4157,39.2656012,-76.4727692,452500
005490100,005,4221,39.4247883,-76.566473,490100
005490200,005,2984,39.4182353,-76.6105837,490200
005490302,005,3634,39.4070358,-76.5868155,490302
005490303,005,3675,39.410704,-76.6182784,490303
005490304,005,4177,39.4087199,-76.6051852,490304
005490400,005,1878,39.3974859,-76.6532267,490400
005490500,005,3655,39.3915989,-76.6364254,490500
005490601,005,2248,39.3751195,-76.6142272,490601
005490602,005,3195,39.3813161,-76.61318,490602
005490603,005,2399,39.3755535,-76.6234168,490603
005490605,005,6524,39.3912441,-76.6191961,490605
005490701,005,1512,39.4063886,-76.6260724,490701
005490703,005,3069,39.4004252,-76.6130572,490703
005490800,005,3249,39.3896673,-76.5982588,490800
005490900,005,4695,39.398699,-76.5943925,490900
005491000,005,2441,39.3799958,-76.5979781,491000
005491100,005,3650,39.3743754,-76.5985935,491100
005491201,005,1888,39.3969995,-76.5745522,491201
005491202,005,1850,39.3902908,-76.5756967,491202
005491300,005,3234,39.3834398,-76.5853967,491300
005491401,005,5135,39.3774964,-76.5745584,491401
005491402,005,3125,39.3784901,-76.5637188,491402
005491500,005,4293,39.3862259,-76.5659298,491500
005491600,005,3345,39.3964395,-76.5600499,491600
005491701,005,4281,39.4053469,-76.5453972,491701
005491900,005,1983,39.3949827,-76.5370708,491900
005492001,005,1463,39.3909508,-76.5544496,492001
005492002,005,4012,39.3855342,-76.5486106,492002
005492101,005,3890,39.3844519,-76.539578,492101
005492102,005,2091,39.3745753,-76.5543589,492102
005492200,005,4872,39.4088364,-76.521342,492200
005492300,005,4143,39.3266182,-76.4527645,492300
005492401,005,3857,39.3891702,-76.8180502,492401
005492402,005,6685,39.4002515,-76.8116861,492402
005492500,005,4383,39.2571862,-76.711824,492500
005492600,005,3475,39.4110303,-76.5318285,492600
005492700,005,3156,39.2174267,-76.4879121,492700
005980200,005,6,39.2276652,-76.6816917,980200
009860103,009,6290,38.7374016,-76.6702766,860103
009860200,009,6280,38.6758822,-76.6579871,860200
009860300,009,4291,38.6629535,-76.5793751,860300
009860402,009,3958,38.6689117,-76.5420675,860402
009860403,009,3456,38.6894562,-76.5544036,860403
