,district,county,population,lat,long
388,2,35.0,2756.0,40.74564041276596,-111.88153093404256
389,2,35.0,4144.0,40.737601322807016,-111.87850684736841
390,2,35.0,4433.0,40.7297126983871,-111.87932617903226
391,2,35.0,4256.0,40.72931670545454,-111.86373695090909
392,2,35.0,4167.0,40.73720906590909,-111.86310492045455
393,2,35.0,4031.0,40.745832791304345,-111.8632525152174
394,2,35.0,2671.0,40.746639693333336,-111.84737886666667
395,2,35.0,2631.0,40.73784466111111,-111.84804566388888
396,2,35.0,2325.0,40.72940731875,-111.84723303125
397,2,35.0,3605.0,40.728896977551024,-111.83402345918367
398,2,35.0,3302.0,40.7374523,-111.83229775434782
399,2,35.0,2941.0,40.746161335714284,-111.83653436190477
400,2,35.0,6895.0,40.738687237878786,-111.81484847575757
401,2,35.0,2901.0,40.72643328125,-111.8196546625
402,2,35.0,2067.0,40.720405774285716,-111.82297138285715
403,2,35.0,4818.0,40.715366247540985,-111.84694263606558
404,2,35.0,5263.0,40.70906437285714,-111.85233827285714
405,2,35.0,3135.0,40.71806502941176,-111.87261855882353
406,2,35.0,5070.0,40.70589378305085,-111.81145101694915
407,2,35.0,5802.0,40.70593144090909,-111.8378303030303
408,2,35.0,3401.0,40.69185134285714,-111.84758827142858
409,2,35.0,3873.0,40.69265609090909,-111.83237950227273
410,2,35.0,6425.0,40.69297705647059,-111.80954202470588
411,2,35.0,5825.0,40.68127101518987,-111.81130803544303
412,2,35.0,3798.0,40.68067856666667,-111.84936531111111
413,2,35.0,5199.0,40.680491296153846,-111.8339487423077
414,2,35.0,5813.0,40.66757113529412,-111.83405067843137
415,2,35.0,4923.0,40.668672572727274,-111.81425248000001
416,2,35.0,4594.0,40.64753308939394,-111.82074016212121
417,2,35.0,5627.0,40.62936366,-111.81650630363636
418,2,35.0,2982.0,40.64183258,-111.85844592571428
419,2,35.0,3847.0,40.65686056981132,-111.86009646037736
420,2,35.0,3118.0,40.66098829677419,-111.84359223870968
421,2,35.0,3090.0,40.65298802857143,-111.84583963809524
422,2,35.0,3332.0,40.63566286206896,-111.84609944482759
423,2,35.0,3233.0,40.64420849333333,-111.84579139666667
424,2,35.0,2632.0,40.62817645882353,-111.84253580588235
425,2,35.0,4664.0,40.62014205,-111.84467483157894
426,2,35.0,3872.0,40.61918683636364,-111.82521513863637
427,2,35.0,6976.0,40.71557405875,-111.8826606925
428,2,35.0,2529.0,40.71584248554217,-111.89847264698795
429,2,35.0,4449.0,40.69265715,-111.8947104074074
430,2,35.0,6762.0,40.689101259375,-111.910073390625
431,2,35.0,5452.0,40.693087436842106,-111.88187705526316
432,2,35.0,4407.0,40.70054744594594,-111.87793067027027
433,2,35.0,5762.0,40.693240878846154,-111.8623967
434,2,35.0,2777.0,40.70360233902439,-111.86267791707317
435,2,35.0,4113.0,40.68186483428571,-111.86232908
436,2,35.0,3624.0,40.6698044826087,-111.86337809565218
437,2,35.0,3806.0,40.675607976,-111.874025508
438,2,35.0,4524.0,40.681725063636364,-111.88109879545455
439,2,35.0,3362.0,40.66979655151515,-111.8793856090909
440,2,35.0,4871.0,40.65636288695652,-111.87521779130435
441,2,35.0,5058.0,40.67023251388889,-111.89435859583334
442,2,35.0,5041.0,40.65830184615385,-111.91138895961538
443,2,35.0,5018.0,40.63992907878788,-111.9112264969697
444,2,35.0,4005.0,40.64004069452055,-111.89550878630136
445,2,35.0,3815.0,40.649970045714284,-111.88121730285714
446,2,35.0,3623.0,40.63659983275862,-111.87433094827587
447,2,35.0,7498.0,40.60148191733333,-111.89688985066667
448,2,35.0,4578.0,40.617966555555554,-111.898494875
449,2,35.0,6241.0,40.61789975131579,-111.91376286052632
450,2,35.0,3394.0,40.60179351851852,-111.90792025185185
